Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
90	-127.998665	24.052122	-91.10494	-168.07649	-101.523636	21.447653	-53.186207	-129.86023	110.0	110.0	148499	-229.93008	23.15632	-183.41351	-337.325	-229.93	23.15681	-183.7617	-338.13727	0.3405064	1.4703549	8.6785145	-10.649904	229.32501	2.4107575	1505.0097832679749
91	-119.19333	22.921312	-77.57282	-157.16927	-107.80985	29.174137	-49.125084	-142.62257	110.0	110.0	150149	-228.8327	23.112247	-182.57976	-334.713	-228.83226	23.113369	-182.72937	-336.84238	0.3232878	1.4641757	8.386904	-9.319379	228.23973	2.3744323	1521.580731868744
92	-119.895134	25.982033	-73.43817	-163.292	-107.99779	18.046282	-81.20196	-142.06671	110.0	110.0	151799	-227.8147	23.14382	-181.55586	-333.8122	-227.81482	23.145176	-181.69257	-337.18814	0.3118068	1.4584337	9.085297	-11.404963	227.22728	2.376553	1539.4187428951263
93	-134.98907	21.720419	-103.16991	-176.40057	-104.072876	24.610855	-54.365967	-140.39331	110.0	110.0	153449	-226.87335	23.182404	-180.15346	-334.55377	-226.87305	23.183582	-180.15614	-336.25064	0.317294	1.4641758	9.319752	-12.292811	226.2878	2.366835	1557.9622094631195
94	-124.31016	29.136152	-68.8783	-178.51198	-102.597084	24.95548	-51.29828	-144.59824	110.0	110.0	155099	-225.96619	23.238962	-179.27216	-334.68674	-225.96582	23.241064	-179.45331	-336.1535	0.31241605	1.4606699	8.703124	-10.137031	225.38586	2.3410904	1576.3009328842163
95	-131.78899	31.343933	-81.29277	-209.83528	-117.24422	22.45492	-86.51108	-157.19188	110.0	110.0	156749	-225.1304	23.272858	-178.39545	-334.0509	-225.13007	23.27459	-178.2888	-334.86526	0.303668	1.4502611	9.144527	-9.62509	224.55582	2.3454335	1594.1384925842285
96	-114.04314	19.73772	-80.39472	-144.97447	-122.21619	22.375359	-78.91035	-157.46303	110.0	110.0	158399	-224.15314	23.303637	-177.54091	-333.9674	-224.15297	23.306293	-177.16977	-334.61923	0.30637947	1.4582796	8.644574	-11.083305	223.5833	2.3423178	1611.07368350029
97	-112.57244	21.76387	-77.26819	-152.7865	-115.39286	34.27935	-40.581562	-149.7128	110.0	110.0	160049	-223.08728	23.327202	-176.30502	-331.31152	-223.087	23.328613	-176.2923	-332.35806	0.30634552	1.4475986	8.932944	-10.17396	222.5116	2.308977	1629.8280017375946
98	-128.22672	27.468264	-79.3948	-168.56073	-113.69092	23.832016	-63.611534	-142.1846	110.0	110.0	161699	-222.09529	23.37794	-175.14862	-330.08395	-222.09515	23.379168	-174.8645	-332.08737	0.31371602	1.4615223	8.888091	-10.771943	221.51642	2.3728163	1647.3915300369263
99	-127.05483	23.70248	-93.73697	-175.48114	-112.951675	28.111782	-76.894875	-169.61632	110.0	110.0	163349	-220.93944	23.38015	-173.90317	-332.3039	-220.93935	23.381224	-173.98885	-331.7856	0.29976192	1.4488082	8.859435	-9.03712	220.38455	2.3268871	1664.5147426128387
100	-123.06037	35.10673	-69.80013	-177.51863	-103.60919	23.377747	-60.273647	-150.02255	110.0	110.0	164999	-219.9405	23.343174	-173.1001	-329.98764	-219.94	23.344027	-173.18437	-331.98102	0.30953607	1.4556834	10.33108	-9.803663	219.39667	2.358638	1681.3640322685242
101	-109.139404	22.97082	-72.63426	-157.28093	-136.4692	20.090204	-100.70421	-173.56107	110.0	110.0	166649	-218.99869	23.40817	-171.95834	-329.1424	-218.9988	23.409462	-171.64374	-330.34833	0.29483053	1.450661	8.567972	-10.81427	218.45192	2.3273907	1697.6026124954224
102	-125.06172	24.65936	-87.5869	-168.013	-111.041405	25.82019	-76.67962	-154.30615	110.0	110.0	168299	-218.08235	23.500122	-170.92975	-326.3397	-218.08214	23.50148	-170.63406	-325.69806	0.29887643	1.4467574	8.799065	-10.084281	217.52872	2.3909657	1718.293098449707
103	-109.50274	18.994476	-69.40504	-158.61856	-112.832375	32.727036	-64.729515	-154.8419	110.0	110.0	169949	-217.12971	23.56284	-169.41177	-328.23047	-217.1296	23.56129	-169.4053	-328.13373	0.3042937	1.4490937	8.6634655	-10.344961	216.58409	2.3369708	1736.557154417038
104	-128.28886	25.989372	-88.64993	-180.07962	-108.74093	24.29623	-83.30595	-158.70079	110.0	110.0	171599	-216.23694	23.635418	-168.69905	-325.19394	-216.23671	23.635084	-168.05049	-325.80508	0.29000786	1.4442699	8.688685	-9.899154	215.69954	2.320523	1755.020432472229
105	-122.08646	18.30622	-96.43927	-155.17056	-102.65951	21.654747	-59.17428	-130.57811	110.0	110.0	173249	-215.21454	23.679756	-167.59557	-326.22433	-215.2146	23.680777	-167.08353	-326.98016	0.2968116	1.4420319	8.745777	-11.24941	214.66875	2.4171705	1779.0449566841125
106	-120.379555	19.885326	-80.76962	-152.89777	-112.449974	27.163654	-73.17733	-156.08282	110.0	110.0	174899	-214.26768	23.63597	-166.58223	-325.34042	-214.26718	23.637444	-165.96747	-325.6593	0.30184892	1.4470704	9.605249	-10.317099	213.72914	2.371105	1799.6713330745697
107	-115.04119	25.07183	-69.927124	-169.287	-94.06454	27.670086	-51.9028	-142.21707	110.0	110.0	176549	-213.27905	23.71542	-165.01881	-324.04843	-213.27892	23.716099	-164.84985	-324.93436	0.2925289	1.4330806	8.448791	-9.571825	212.75143	2.369433	1823.5324697494507
108	-121.03377	19.206585	-91.80715	-160.17209	-105.52915	30.188412	-71.5948	-185.1074	110.0	110.0	178199	-212.48172	23.853886	-163.84363	-323.34113	-212.48164	23.855106	-164.13597	-322.2078	0.2998158	1.4358358	9.458039	-8.970835	211.95784	2.3248074	1848.4558815956116
109	-119.35936	13.401142	-93.32355	-140.94987	-88.88659	27.191494	-41.80927	-119.876236	110.0	110.0	179849	-211.53899	23.770197	-163.1953	-322.67828	-211.53871	23.76996	-163.09021	-321.9295	0.296095	1.4312326	8.901103	-9.584651	211.01752	2.3251338	1875.0229923725128
110	-117.96408	25.292494	-75.61982	-162.91028	-107.416885	30.870125	-60.215813	-167.71977	110.0	110.0	181499	-210.83072	23.793472	-162.38226	-322.00565	-210.83049	23.794132	-162.41516	-321.427	0.28686535	1.4340359	8.997041	-12.887498	210.31781	2.3663142	1903.0222082138062
111	-116.80222	39.85815	-62.08789	-200.20325	-119.86615	22.11064	-93.15757	-161.62917	110.0	110.0	183149	-210.01042	23.810377	-161.54182	-322.3494	-210.01028	23.810564	-161.4882	-322.6376	0.300888	1.4363246	9.069901	-10.523507	209.49524	2.3258328	1926.8889315128326
112	-105.78814	20.785658	-77.032524	-151.1819	-98.92468	30.210835	-52.29346	-154.68698	110.0	110.0	184799	-209.13406	23.702398	-160.50519	-319.22614	-209.13377	23.70399	-160.51157	-318.77853	0.29315534	1.4336437	10.142479	-9.216027	208.62656	2.4014843	1950.4062705039978
113	-122.9438	28.799488	-72.98593	-176.5064	-116.60475	23.307308	-77.99944	-146.35617	110.0	110.0	186449	-208.29857	23.62304	-159.85422	-318.5546	-208.29832	23.623669	-159.88342	-318.8969	0.3095498	1.4331511	9.684326	-11.226704	207.78206	2.357651	1971.931082725525
114	-112.56361	31.41419	-75.94379	-203.65775	-108.47722	23.006527	-87.54085	-169.29166	110.0	110.0	188099	-207.63219	23.726236	-158.93161	-315.59512	-207.63202	23.72722	-159.20483	-315.43457	0.29683802	1.4222674	8.934567	-9.285233	207.11992	2.3390884	1992.2228860855103
115	-120.4084	22.097145	-88.47741	-174.30563	-110.863625	21.279104	-85.283714	-158.6529	110.0	110.0	189749	-206.69214	23.66591	-157.90587	-317.28568	-206.69193	23.666458	-157.99414	-316.57425	0.3082144	1.4282695	8.948703	-10.148296	206.18124	2.3452985	2011.1877918243408
116	-115.6042	15.63295	-77.37242	-141.2482	-97.273094	31.591572	-50.37253	-168.47238	110.0	110.0	191399	-205.71703	23.627794	-156.54974	-316.30435	-205.7167	23.628292	-157.32164	-316.22675	0.29522026	1.4271361	8.582041	-8.3076725	205.21068	2.356343	2028.8569173812866
117	-112.7488	24.318203	-67.30465	-159.94173	-99.08966	21.635994	-65.94027	-135.99062	110.0	110.0	193049	-204.84904	23.70527	-155.92043	-314.33926	-204.849	23.706367	-156.30415	-314.6027	0.2933837	1.4268541	10.164539	-10.193761	204.35371	2.3685098	2047.1975452899933
118	-112.585594	29.91348	-60.276516	-175.41357	-109.18434	25.574343	-71.49368	-157.8698	110.0	110.0	194699	-204.08125	23.60461	-155.22456	-314.324	-204.08115	23.604406	-155.42609	-314.5871	0.295937	1.4368283	9.0021925	-11.754307	203.5878	2.3784704	2065.509423494339
119	-111.00149	29.569069	-66.21296	-167.72583	-101.52926	31.101109	-43.533314	-158.56706	110.0	110.0	196349	-203.22566	23.64051	-154.05905	-313.5473	-203.2255	23.641336	-154.8507	-313.85107	0.28756097	1.4174782	9.17958	-10.395641	202.74411	2.3598683	2082.3243889808655
120	-124.226944	24.726467	-78.80556	-181.2889	-103.843346	20.755165	-67.42514	-143.21124	110.0	110.0	197999	-202.4465	23.591417	-153.80968	-314.12247	-202.4466	23.591421	-153.89716	-313.89844	0.30127493	1.4214464	9.363112	-10.529501	201.95432	2.3862798	2100.659245491028
121	-115.837364	22.247683	-83.96995	-170.00388	-81.54578	19.326502	-55.70779	-108.03472	110.0	110.0	199649	-201.7844	23.570171	-152.89151	-314.723	-201.7843	23.56998	-153.34964	-313.62317	0.29398713	1.4196229	8.778146	-8.634134	201.30258	2.3815684	2118.693147420883
122	-116.08301	25.05694	-67.21671	-168.38252	-104.390686	19.84809	-72.55815	-143.65768	110.0	110.0	201299	-201.06535	23.617455	-151.68759	-311.55258	-201.06544	23.616297	-151.95268	-311.63348	0.29208386	1.4210773	8.396414	-10.40345	200.59138	2.3446693	2135.950331926346
123	-115.42982	22.413996	-83.98732	-171.89441	-102.41246	19.279123	-64.9149	-129.1305	110.0	110.0	202949	-200.39293	23.69134	-150.92155	-310.38116	-200.39287	23.691189	-151.19543	-309.63113	0.29164132	1.4227077	10.170893	-10.688883	199.91551	2.3702304	2153.4550218582153
124	-109.3749	23.888182	-62.153362	-147.87636	-107.954056	27.285234	-61.035168	-140.99837	110.0	110.0	204599	-199.80568	23.739016	-149.9232	-311.07935	-199.8055	23.738659	-150.2335	-311.3913	0.28513306	1.415969	8.736816	-9.992506	199.33907	2.3757608	2170.0469455718994
125	-116.764244	32.571243	-85.90951	-194.17834	-111.66705	22.142319	-72.37511	-134.91498	110.0	110.0	206249	-199.07843	23.68493	-149.7781	-309.45496	-199.07855	23.682653	-149.7605	-309.20847	0.28469014	1.4164202	9.41603	-10.53209	198.6201	2.2849588	2187.5805294513702
126	-117.30192	27.096882	-81.71173	-172.53578	-130.90327	38.076782	-57.521446	-196.34128	110.0	110.0	207899	-198.45497	23.759674	-149.01529	-308.53137	-198.45488	23.759628	-149.23271	-307.45377	0.2847357	1.4158746	9.190883	-9.777929	198.00276	2.3499522	2206.0682468414307
127	-114.55599	31.299644	-59.96632	-178.2661	-97.02108	14.939121	-66.92445	-116.29481	110.0	110.0	209549	-197.8075	23.788218	-148.03456	-307.26477	-197.80745	23.787113	-147.77771	-306.73105	0.28692856	1.4124657	8.653097	-10.282295	197.35435	2.3609796	2226.826336622238
128	-97.922104	21.493391	-66.955795	-138.33682	-92.2142	36.490677	-39.697975	-167.8052	110.0	110.0	211199	-197.0176	23.8452	-146.89857	-301.02887	-197.01756	23.844194	-146.8707	-302.37195	0.28358227	1.411887	10.477659	-9.881932	196.55695	2.3822865	2245.04168510437
129	-117.16624	21.116331	-90.28084	-157.81514	-99.41588	22.37137	-68.820274	-157.41223	110.0	110.0	212849	-196.34631	23.864283	-146.37587	-308.0081	-196.34634	23.862091	-146.27594	-306.95584	0.27994272	1.4061451	8.462166	-9.390995	195.89563	2.3484848	2261.3628375530243
130	-118.98899	21.093742	-84.58256	-154.96822	-91.648994	30.306358	-44.34539	-168.15324	110.0	110.0	214499	-195.6944	23.833714	-145.64127	-302.4203	-195.69438	23.832752	-145.2895	-303.86493	0.28950578	1.4067173	9.121482	-9.449846	195.24974	2.3681722	2278.551424264908
131	-114.12495	30.319653	-73.098595	-168.09683	-114.49214	26.507223	-73.0174	-161.76799	110.0	110.0	216149	-195.08551	23.934454	-144.9009	-307.04596	-195.08553	23.93381	-144.52156	-308.43573	0.2845841	1.4102056	9.240003	-9.55819	194.64078	2.3917904	2295.6302576065063
132	-116.369545	23.634274	-84.47543	-166.439	-101.54645	28.365685	-46.33425	-146.34789	110.0	110.0	217799	-194.36357	23.973589	-144.3158	-306.8758	-194.36345	23.972956	-143.87328	-306.8268	0.28470725	1.4091169	9.406138	-12.601814	193.91962	2.3385732	2314.2726752758026
133	-103.435036	23.481031	-63.832226	-162.91713	-84.777725	23.667477	-40.97256	-120.78715	110.0	110.0	219449	-193.8368	24.036072	-143.76602	-307.06226	-193.83694	24.034727	-143.28058	-304.82684	0.29408124	1.4093677	10.1051445	-9.877343	193.38557	2.3488839	2332.2077944278717
134	-113.3702	31.865036	-62.24806	-190.84058	-96.73106	15.766731	-68.46979	-123.65275	110.0	110.0	221099	-193.123	24.077383	-143.1137	-304.04193	-193.12288	24.075478	-142.42653	-304.9966	0.29114535	1.40112	9.188446	-10.353474	192.68452	2.336871	2349.219792366028
135	-110.67422	22.083668	-76.80535	-145.34164	-97.539314	34.94068	-54.46484	-162.29434	110.0	110.0	222749	-192.34999	23.98757	-142.29373	-299.46832	-192.35005	23.985743	-142.1583	-299.78253	0.27611825	1.4026413	9.107553	-10.123293	191.92319	2.3388107	2368.0254921913147
136	-114.65794	20.350931	-77.50923	-151.18387	-102.16701	19.872456	-69.71371	-129.09369	110.0	110.0	224399	-191.85974	23.967627	-141.87111	-305.30774	-191.85985	23.964659	-141.35077	-302.17297	0.28719392	1.4014041	9.113704	-10.478687	191.42226	2.3044431	2387.6539578437805
137	-110.813576	33.294106	-63.346943	-169.9407	-97.79859	25.390179	-63.6828	-138.17197	110.0	110.0	226049	-191.0576	24.020172	-141.67987	-301.03088	-191.05779	24.018383	-140.71492	-303.3521	0.28777814	1.3965489	11.223347	-9.434029	190.62566	2.351445	2405.2947738170624
138	-101.46072	23.978346	-64.81206	-145.38293	-93.21708	42.82491	-27.392788	-187.0711	110.0	110.0	227699	-190.3973	24.102613	-140.61519	-297.79083	-190.3973	24.099384	-139.89362	-298.35693	0.2922271	1.4034331	9.2173	-8.441717	189.95668	2.3122182	2421.429629087448
139	-106.94142	20.740526	-72.491135	-141.50386	-108.87412	29.704554	-57.74613	-155.44028	110.0	110.0	229349	-189.78847	24.045143	-140.41719	-302.33554	-189.78853	24.043148	-139.81717	-303.46265	0.28770697	1.4064094	9.960375	-10.855354	189.35803	2.3539228	2437.7134943008423
140	-114.39662	27.361116	-79.055336	-167.93459	-118.39437	34.641846	-39.35618	-156.85999	110.0	110.0	230999	-189.13142	24.033688	-139.76453	-304.28546	-189.13148	24.031084	-139.3855	-300.96686	0.2806883	1.3962259	9.219877	-8.737527	188.70589	2.332372	2455.8252539634705
141	-124.48037	25.946579	-85.82503	-184.83496	-125.86642	18.443157	-93.07447	-155.01523	110.0	110.0	232649	-188.55774	24.064556	-139.17117	-302.59378	-188.5578	24.063103	-138.66406	-301.73346	0.28873783	1.392272	9.117062	-10.2032385	188.13771	2.3237443	2474.843561887741
142	-113.15581	27.48998	-57.97118	-168.19	-116.18931	22.224707	-69.362625	-148.3381	110.0	110.0	234299	-187.97977	24.004938	-139.16243	-299.7466	-187.97969	24.003263	-138.86705	-301.0819	0.286531	1.3963435	9.7764	-9.978342	187.55667	2.3733056	2492.1704597473145
143	-120.044075	19.43115	-76.79052	-160.48712	-105.61196	39.25308	-26.917501	-153.62982	110.0	110.0	235949	-187.46967	24.074991	-138.96857	-302.0453	-187.46983	24.072308	-138.40302	-302.6137	0.29522288	1.3963127	9.006786	-10.4690075	187.04617	2.3668623	2510.3617277145386
144	-109.01561	35.26401	-57.507763	-184.73062	-94.64751	30.328278	-65.7839	-164.51384	110.0	110.0	237599	-186.81178	24.080656	-139.22842	-300.7481	-186.81194	24.077991	-138.6614	-298.3123	0.29269597	1.3910412	10.020307	-11.131807	186.40076	2.3169465	2529.373274564743
145	-122.4097	30.300154	-81.53826	-182.83887	-90.80525	28.458254	-39.989727	-126.29119	110.0	110.0	239249	-186.47964	24.224651	-138.34618	-300.78638	-186.47969	24.221619	-138.14694	-298.17715	0.2758752	1.3926065	9.419273	-10.681506	186.08401	2.331906	2546.074650287628
146	-107.83908	37.63382	-52.051422	-199.21024	-90.4802	28.152134	-49.783154	-148.347	110.0	110.0	240899	-185.96439	24.266724	-137.93431	-299.1188	-185.96455	24.261942	-137.81201	-300.7293	0.2811352	1.3943102	8.754272	-10.387101	185.55267	2.3650064	2563.8834357261658
147	-100.77707	26.642952	-58.344383	-151.42918	-96.54564	24.081429	-53.23284	-149.0235	110.0	110.0	242549	-185.2928	24.245676	-138.1698	-294.66464	-185.29295	24.24249	-137.3886	-294.21793	0.2748628	1.3939539	10.16587	-10.21178	184.89398	2.3278916	2583.1285316944122
148	-116.6223	22.215902	-80.27696	-149.30705	-89.95183	23.43382	-45.629284	-123.58531	110.0	110.0	244199	-184.8604	24.317585	-136.95024	-298.04398	-184.86061	24.313475	-136.8136	-298.92593	0.2859856	1.3966788	10.463507	-13.61184	184.45045	2.331039	2602.567092180252
149	-110.11037	14.971749	-76.96149	-139.42616	-106.52958	31.732477	-58.477917	-158.15251	110.0	110.0	245849	-184.37373	24.381105	-137.07755	-299.48022	-184.37376	24.378056	-136.31747	-300.2099	0.28108126	1.3804542	9.7073555	-11.542415	183.9853	2.316193	2620.9302656650543
150	-115.52956	24.818813	-80.85511	-162.79457	-100.04905	22.22826	-60.518494	-143.43492	110.0	110.0	247499	-183.85141	24.333939	-136.52194	-294.96268	-183.8514	24.331806	-136.07915	-292.99222	0.28302598	1.3853021	9.818411	-9.005615	183.4524	2.3330946	2640.0101602077484
151	-111.34726	17.306221	-83.06512	-146.35255	-92.10881	26.666115	-54.051483	-139.75507	110.0	110.0	249149	-183.52426	24.399046	-136.06499	-289.95264	-183.52426	24.396559	-135.89246	-291.47144	0.2813683	1.3848914	8.976285	-11.309101	183.13008	2.318437	2658.3937990665436
152	-109.79163	28.496895	-60.356594	-156.42546	-110.55215	25.846615	-71.573975	-147.88419	110.0	110.0	250799	-182.90549	24.38934	-135.56017	-298.47916	-182.90547	24.38632	-135.02838	-299.63232	0.28364205	1.3930393	9.476502	-11.179713	182.5127	2.3356342	2675.7572877407074
153	-103.33742	21.027416	-62.59432	-149.03252	-92.878845	36.892128	-32.426464	-169.8232	110.0	110.0	252449	-182.42093	24.511368	-135.24283	-289.9438	-182.4211	24.507671	-135.06236	-289.61624	0.2823593	1.3909552	10.425595	-8.6269455	182.02136	2.34826	2696.5032575130463
154	-106.08257	23.28332	-45.142002	-136.54788	-83.03448	26.658617	-40.764236	-138.34666	110.0	110.0	254099	-182.02095	24.702776	-134.75188	-296.97034	-182.02112	24.698528	-134.91174	-297.96313	0.2763808	1.3809134	8.874676	-9.897762	181.63853	2.2791376	2713.242252111435
155	-116.141945	22.298855	-83.967545	-167.08145	-84.16945	18.179163	-64.529724	-124.01119	110.0	110.0	255749	-181.32666	24.592901	-133.98799	-298.28644	-181.32677	24.587914	-134.39442	-299.58994	0.28015974	1.3870322	9.221118	-9.966633	180.94595	2.3458292	2731.0084607601166
156	-101.01986	24.084053	-55.71148	-161.95952	-104.80286	26.46177	-66.39119	-149.55229	110.0	110.0	257399	-181.11734	24.772736	-133.50214	-296.11133	-181.11763	24.770142	-133.96355	-296.81995	0.28781778	1.389037	8.994049	-9.881607	180.73344	2.395457	2749.064034461975
157	-112.23808	30.887884	-57.336617	-178.1494	-99.36369	26.011658	-51.654808	-146.20535	110.0	110.0	259049	-180.50577	24.811369	-132.7905	-292.72482	-180.50594	24.806751	-133.10861	-290.46503	0.279579	1.3862065	9.718876	-10.049968	180.13063	2.2853773	2769.491492509842
158	-115.10897	23.635489	-88.91959	-190.92067	-93.47602	22.211031	-63.747017	-141.911	110.0	110.0	260699	-180.02927	24.822979	-132.74052	-301.10715	-180.02945	24.818882	-132.4004	-301.16653	0.28500456	1.3791533	9.983431	-9.86695	179.65045	2.3081958	2789.1217670440674
159	-111.99704	22.365906	-61.272747	-144.67447	-96.30409	21.013079	-65.44601	-141.37076	110.0	110.0	262349	-179.69795	24.92705	-131.06912	-301.85474	-179.69823	24.921843	-131.90022	-301.62265	0.27977633	1.3854609	9.42651	-10.067069	179.31197	2.3485312	2805.3647544384003
160	-104.80191	19.07234	-66.7071	-132.32759	-99.60977	35.625336	-30.7109	-155.77052	110.0	110.0	263999	-179.08711	24.898912	-131.15091	-296.34213	-179.08694	24.895166	-131.00821	-296.90344	0.2786091	1.3776093	9.619156	-11.582295	178.70927	2.296891	2824.3938744068146
161	-111.286125	26.922743	-81.55048	-188.00594	-89.27337	27.630692	-53.223488	-131.19244	110.0	110.0	265649	-178.54767	25.030176	-130.62369	-301.55865	-178.54807	25.02536	-130.51735	-301.46118	0.28150856	1.3793551	9.020872	-12.249238	178.17296	2.3514347	2843.621917963028
162	-106.30249	23.291277	-54.66227	-143.83745	-97.64296	21.703793	-52.78817	-131.24278	110.0	110.0	267299	-178.09393	24.991306	-129.2631	-292.54382	-178.09395	24.988436	-129.51715	-293.4781	0.27182376	1.3748528	8.846093	-10.446163	177.72289	2.3139558	2860.241639852524
163	-111.06182	24.43307	-67.55523	-154.92877	-88.06459	25.13651	-60.0325	-135.93962	110.0	110.0	268949	-177.79341	25.114695	-129.57863	-300.28604	-177.79355	25.111172	-129.41263	-301.18616	0.26784167	1.3754113	9.128548	-10.772578	177.42651	2.3554192	2876.753295660019
164	-100.35926	18.627312	-67.93477	-130.63448	-95.5336	24.650454	-58.511654	-146.59436	110.0	110.0	270599	-177.30865	25.28606	-128.89671	-296.2772	-177.3087	25.283007	-129.12485	-296.7065	0.2724405	1.3689939	9.249355	-10.706415	176.94788	2.2984128	2894.1991748809814
165	-101.74859	30.958721	-51.06395	-174.96645	-95.214386	31.391249	-38.961483	-141.72624	110.0	110.0	272249	-176.75966	25.349098	-128.46147	-288.0391	-176.75977	25.34703	-128.69275	-287.42578	0.26811564	1.3723333	8.959734	-9.17985	176.39328	2.364775	2912.8898916244507
166	-105.80132	23.755392	-47.61002	-146.75446	-105.14323	28.623383	-65.644295	-172.61855	110.0	110.0	273899	-176.3392	25.380112	-127.67615	-295.71646	-176.33925	25.376982	-128.145	-296.8272	0.27511147	1.3821353	8.871705	-9.997999	175.96666	2.380493	2931.1090035438538
167	-106.043	26.745365	-67.601715	-164.31844	-101.4221	26.346483	-52.196304	-147.00346	110.0	110.0	275549	-175.98532	25.342937	-126.711395	-293.18582	-175.98521	25.340416	-127.49855	-293.62842	0.27762467	1.378111	9.440363	-9.287604	175.6122	2.3975754	2947.623438835144
168	-113.12654	23.17542	-70.81123	-152.69214	-112.90603	30.797186	-47.150337	-151.88109	110.0	110.0	277199	-175.52072	25.410496	-126.5927	-296.33212	-175.52081	25.406496	-127.26426	-296.62698	0.27731913	1.3824878	10.853027	-9.984964	175.1505	2.3290746	2965.772584915161
169	-122.40882	20.403885	-88.39066	-171.00534	-103.239426	23.431883	-45.7549	-138.69382	110.0	110.0	278849	-175.1507	25.48289	-126.20688	-296.78845	-175.15074	25.479229	-126.802795	-297.92798	0.27399558	1.3746201	9.584744	-10.860064	174.78787	2.3155506	2986.3837225437164
170	-109.181404	28.090364	-58.600296	-173.40749	-99.468414	14.233099	-73.62634	-120.639175	110.0	110.0	280499	-174.76364	25.479467	-126.46558	-295.07205	-174.7636	25.477089	-126.8046	-295.8247	0.27764434	1.368564	10.726754	-13.200672	174.39958	2.2704144	3005.40233874321
171	-113.302536	29.657701	-75.59126	-160.95631	-82.41472	24.691137	-40.050842	-128.17525	110.0	110.0	282149	-174.35107	25.521055	-126.07412	-299.76663	-174.35129	25.51872	-126.72174	-297.8216	0.27781394	1.3727686	9.107264	-10.420128	173.98917	2.2739098	3022.9322743415833
172	-105.66441	28.256952	-62.868736	-176.13792	-101.35655	26.606321	-43.57583	-138.02135	110.0	110.0	283799	-173.96419	25.594696	-126.02625	-292.38297	-173.96407	25.593224	-125.8958	-293.04605	0.27620286	1.3719094	8.891302	-10.820667	173.60301	2.2892983	3039.58234500885
173	-110.33561	20.491177	-69.3339	-150.50345	-83.33083	31.681847	-44.001064	-147.9823	110.0	110.0	285449	-173.62813	25.676172	-125.542915	-289.94507	-173.628	25.673353	-125.75058	-289.0702	0.27190512	1.3750064	10.683685	-8.997438	173.26544	2.3355527	3056.9816324710846
174	-103.40548	18.170221	-72.80517	-135.18015	-83.7799	35.510464	-39.35055	-146.92984	110.0	110.0	287099	-173.06883	25.66537	-124.481125	-293.06458	-173.06906	25.662542	-124.738	-294.4529	0.27247033	1.3774775	9.439027	-10.815237	172.70604	2.3136768	3074.2298595905304
175	-117.845795	27.058813	-67.16939	-169.01549	-91.21144	18.175901	-55.048424	-113.721634	110.0	110.0	288749	-172.71437	25.78878	-124.17016	-291.57123	-172.71425	25.786444	-124.338425	-291.60904	0.2732028	1.3701918	9.874583	-9.926954	172.35693	2.3379407	3091.6726257801056
176	-130.94545	29.152216	-70.46786	-181.01639	-97.04742	23.666172	-65.18703	-131.85022	110.0	110.0	290399	-172.14465	25.772808	-123.853516	-294.09653	-172.1446	25.772926	-123.72782	-294.847	0.272699	1.3693221	9.435958	-14.128124	171.79588	2.291566	3108.4082448482513
177	-115.62046	32.998234	-70.11103	-214.29144	-101.57741	30.69054	-67.03336	-178.73143	110.0	110.0	292049	-172.01733	25.857082	-124.186935	-294.71982	-172.01714	25.85501	-124.065674	-295.7986	0.26646593	1.3660613	9.905947	-11.652738	171.66106	2.2781131	3127.533095598221
178	-116.67067	21.503098	-64.73842	-149.02065	-99.98043	30.460686	-52.180935	-165.00516	110.0	110.0	293699	-171.54694	25.859669	-123.47425	-293.50024	-171.54689	25.858448	-123.36288	-294.5369	0.27550477	1.3725423	9.773708	-11.178262	171.18916	2.3266366	3144.6951851844788
179	-112.43034	25.210032	-82.0836	-171.95837	-82.86937	20.643805	-48.78444	-104.43317	110.0	110.0	295349	-171.30656	25.972183	-123.224335	-297.75497	-171.30652	25.969955	-123.08574	-296.52936	0.26841608	1.3731883	9.184269	-9.853809	170.95247	2.299509	3161.908249616623
180	-107.25274	20.804289	-76.145035	-147.24571	-77.60866	19.937767	-57.18003	-124.88348	110.0	110.0	296999	-170.79918	26.067589	-122.05286	-289.49243	-170.7992	26.066864	-122.30795	-292.49854	0.2706727	1.370096	9.669443	-12.469555	170.44992	2.2876122	3181.930413246155
181	-113.22806	23.658915	-69.804436	-156.20468	-93.394585	33.303062	-61.616085	-165.00897	110.0	110.0	298649	-170.43793	26.04994	-122.48054	-293.31696	-170.43787	26.04815	-122.39238	-293.87064	0.27854374	1.3717601	9.534327	-8.935881	170.08269	2.28497	3201.082730293274
182	-102.81416	18.963913	-68.92297	-134.43657	-97.14571	22.177525	-36.03286	-123.51342	110.0	110.0	300299	-169.96725	26.0539	-121.9537	-298.6384	-169.96715	26.052294	-122.1633	-297.7554	0.26877233	1.3706114	9.486227	-10.499602	169.62312	2.3259778	3219.1125869750977
