Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-314.36618	27.599277	-276.64532	-372.90677	-213.2817	5.162399	-202.46599	-221.69804	110.0	110.0	1649	-3.3647056	0.6329631	0.33728427	-5.62172	-3.3681605	0.62269396	0.10575936	-5.7013316	3.037898	0.40380147	5.933581590652466
2	-323.96225	19.066336	-297.2421	-359.72137	-213.67386	6.710959	-202.6134	-223.202	110.0	110.0	3299	-4.6377616	0.8252184	-2.4152293	-7.8784776	-4.6378403	0.8246394	-2.457219	-7.9517894	4.1717277	0.08771859	17.393484354019165
3	-314.77792	23.896145	-274.1216	-363.60635	-207.60251	12.714883	-182.45331	-223.23872	110.0	110.0	4949	-6.2545257	0.9817884	-3.6686673	-10.248798	-6.2545476	0.98238873	-3.6835525	-10.231626	5.7286086	0.07056723	29.49172019958496
4	-325.07782	27.332924	-276.2771	-377.2422	-213.74529	6.372799	-198.46878	-220.94385	110.0	110.0	6599	-7.8971434	1.1906928	-4.872413	-12.75135	-7.8971825	1.1910758	-4.8517995	-12.817908	7.3239665	0.073442444	41.41574192047119
5	-318.5761	24.72398	-274.3691	-356.1101	-212.30835	8.271342	-196.91539	-224.23404	110.0	110.0	8249	-9.572624	1.3892688	-5.9469166	-15.470899	-9.572665	1.389707	-5.852124	-15.55214	8.935674	0.07610861	52.95386815071106
6	-327.40735	25.76135	-289.30984	-385.06036	-207.17488	11.588759	-186.02887	-220.50197	110.0	110.0	9899	-11.275763	1.592621	-6.9421043	-17.472866	-11.27578	1.5930018	-6.9826713	-17.492203	10.570552	0.08009749	64.19609951972961
7	-321.23355	24.232357	-290.90503	-365.5555	-208.32747	7.9494605	-188.11217	-218.11649	110.0	110.0	11549	-12.928729	1.7600712	-8.118498	-19.599379	-12.928776	1.7606108	-8.098397	-19.556063	12.141103	0.08629795	75.43684220314026
8	-304.81418	18.153404	-273.775	-347.11115	-212.28195	6.764444	-199.53647	-221.03056	110.0	110.0	13199	-14.441292	1.8790301	-9.248989	-21.678274	-14.441321	1.8794007	-9.303593	-21.688917	13.600881	0.09653949	86.61350536346436
9	-326.91788	31.068424	-271.33218	-385.8117	-211.30447	12.428938	-178.3905	-223.65996	110.0	110.0	14849	-15.957263	2.008935	-10.453897	-23.554056	-15.957334	2.0097704	-10.445794	-23.615107	15.061842	0.10816711	97.78570222854614
10	-307.49304	23.300331	-272.39554	-369.4204	-206.60811	9.585141	-185.7631	-220.0472	110.0	110.0	16499	-17.42131	2.0998578	-11.628526	-25.43101	-17.42133	2.100668	-11.729197	-25.552725	16.489485	0.11839257	108.37903070449829
11	-308.42416	18.692488	-272.52377	-348.689	-205.88481	14.340462	-168.33003	-219.46257	110.0	110.0	18149	-18.814365	2.1732268	-12.80391	-27.298405	-18.814363	2.1741025	-12.817491	-27.414627	17.849308	0.12778755	118.89563655853271
12	-311.13	17.486242	-285.2318	-348.95062	-211.44392	4.3246384	-203.63786	-217.5443	110.0	110.0	19799	-20.205349	2.2345183	-13.907531	-28.82716	-20.20541	2.2353687	-13.864769	-28.871258	19.214733	0.1350148	130.1540973186493
13	-224.63649	34.19239	-189.97566	-327.34656	-207.24763	8.944122	-186.08243	-216.97153	110.0	110.0	21449	-21.495295	2.2987795	-14.919031	-30.214552	-21.4953	2.299705	-14.990816	-30.524673	20.508224	0.13705757	140.93960404396057
14	-214.69072	6.886207	-196.82474	-224.48442	-211.75012	4.3017306	-203.06476	-219.89282	110.0	110.0	23099	-22.633337	2.438345	-16.145374	-32.36286	-22.63337	2.4392893	-16.269058	-32.630306	21.697365	0.13013881	152.2476372718811
15	-207.02634	9.548079	-190.3538	-220.30363	-212.56416	8.602707	-190.26915	-220.39659	110.0	110.0	24749	-23.75362	2.542127	-17.3473	-33.990334	-23.753586	2.543103	-17.352278	-34.168262	22.8717	0.12569702	163.15807437896729
16	-206.57101	14.58276	-168.20026	-222.35051	-201.23282	14.548773	-173.61485	-220.83589	110.0	110.0	26399	-24.866888	2.6458	-18.615555	-35.490494	-24.866982	2.6465256	-18.57437	-35.78511	24.042637	0.12323777	174.49416160583496
17	-202.91945	11.491689	-181.5771	-218.81526	-196.60014	14.270364	-177.2715	-215.4787	110.0	110.0	28049	-26.023888	2.7145383	-19.703878	-36.246998	-26.023886	2.7154236	-19.71862	-36.78149	25.238304	0.12243611	185.99132442474365
18	-206.03966	15.05354	-171.51625	-221.74783	-205.18437	7.9622474	-191.23442	-221.1745	110.0	110.0	29699	-27.187489	2.7702622	-20.905952	-38.186253	-27.187529	2.7710078	-20.85725	-38.307865	26.441704	0.12067934	196.89490699768066
19	-205.49335	14.201606	-167.81067	-223.95583	-203.58774	15.036745	-167.4646	-220.86667	110.0	110.0	31349	-28.353659	2.8101332	-21.82181	-40.22424	-28.35364	2.8110662	-21.968185	-40.308624	27.652708	0.12053239	207.79782223701477
20	-203.00023	14.812115	-170.15887	-222.03488	-208.87509	7.6112986	-196.00914	-223.5546	110.0	110.0	32999	-29.516403	2.8489022	-22.711205	-41.156	-29.516409	2.849712	-22.981083	-41.509556	28.835005	0.121066034	218.32791256904602
21	-199.834	18.667393	-157.90337	-224.38776	-206.59956	9.332013	-190.1519	-216.06535	110.0	110.0	34649	-30.691376	2.8957424	-23.907825	-42.967762	-30.691364	2.8963666	-24.13174	-43.068726	30.047453	0.1246109	228.91588616371155
22	-204.32129	11.045081	-181.60387	-218.57729	-204.20117	12.66225	-184.91591	-219.18161	110.0	110.0	36299	-31.83456	2.936105	-25.029335	-43.851456	-31.834513	2.936937	-25.060097	-44.332516	31.208904	0.12533896	241.61480259895325
23	-203.29453	16.464643	-165.77925	-220.21393	-204.49004	10.434162	-183.61385	-216.76003	110.0	110.0	37949	-32.996807	2.9677718	-26.339714	-45.56894	-32.996803	2.9684484	-26.290112	-45.96852	32.385185	0.124249175	254.85873007774353
