Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
30	-2836.461	1522.2427	-371.0179	-5810.5366	-2025.0156	1954.3447	-649.2571	-7298.9365	220.0	220.0	98999	-152.85226	655.73785	875.77704	-3274.4104	131.80365	1029.7474	837.2086901664734
31	-1952.1735	1524.2781	-292.35577	-5569.1104	-3804.909	4349.885	-631.2412	-15824.958	220.0	220.0	102299	-79.55275	641.53125	975.62103	-3260.863	59.3455	993.62195	862.1641230583191
32	-3076.1294	1926.0353	-672.3894	-6854.657	-3284.325	4279.7285	-300.6951	-14526.891	220.0	220.0	105599	-18.302187	621.2369	1013.5257	-3286.012	-1.3313897	959.0442	887.1534399986267
33	-2143.7615	1871.3438	-468.69943	-7732.8047	-2435.9358	2141.9868	-443.97195	-8153.8135	220.0	220.0	108899	32.836254	597.8664	1155.4459	-3106.8652	-52.641487	1003.9668	912.0320239067078
34	-1915.0326	1279.7032	-246.99153	-6178.3975	-3541.5457	2572.8433	-118.9971	-8012.0024	220.0	220.0	112199	96.35371	580.31616	1234.5773	-2919.675	-117.27123	991.9398	936.9768071174622
35	-1422.2556	904.4731	-356.4112	-3360.0176	-1888.76	1929.2584	-391.69672	-7120.1616	220.0	220.0	115499	166.63583	575.3602	1313.0793	-2793.478	-187.9511	993.82983	961.7074537277222
36	-1400.6652	1330.4397	-396.65927	-5669.533	-2713.6985	3173.9895	-708.70294	-11733.235	220.0	220.0	118799	252.73508	579.75256	1395.3547	-2760.574	-274.87576	994.3038	986.9100368022919
37	-2425.4128	3112.6257	-331.81458	-12019.01	-3938.893	5610.5225	-314.722	-18020.238	220.0	220.0	122099	341.9974	592.45886	1483.5432	-2745.5684	-364.50446	1007.27637	1017.1138138771057
38	-1528.8153	912.0093	-514.37213	-3882.2651	-1876.0164	1903.1008	-306.38876	-7178.948	220.0	220.0	125399	438.39423	599.42474	1620.0974	-2694.692	-461.3177	1007.9858	1047.1552119255066
39	-2333.527	1486.1056	-462.2408	-4739.5103	-1247.1124	945.3365	-171.53821	-3335.4324	220.0	220.0	128699	527.9243	607.5378	1803.6814	-2655.6863	-550.2751	995.0405	1078.0321698188782
40	-1532.5294	1034.1885	-225.5348	-3828.637	-1995.2966	2066.395	-286.91415	-7796.971	220.0	220.0	131999	607.91327	612.0119	1846.7797	-2645.2644	-629.6786	997.2235	1103.7188467979431
41	-2074.2632	1126.4878	-674.5071	-4314.5415	-2513.847	3734.5745	-219.00806	-13334.135	220.0	220.0	135299	678.48535	606.56793	1851.3541	-2588.3652	-700.344	984.32135	1128.796140909195
42	-1832.423	1514.7415	-445.2656	-5761.9307	-963.60876	556.2765	-362.2361	-2300.9175	220.0	220.0	138599	751.4831	600.05804	1870.9825	-2494.7231	-774.22455	1003.35736	1155.2864317893982
43	-1143.9225	575.5211	-172.24812	-2340.6333	-1571.2943	972.50415	-388.78305	-3680.267	220.0	220.0	141899	834.3171	576.6905	1881.9711	-2431.5325	-857.5738	1019.6665	1181.0550589561462
44	-2215.0447	2414.095	-395.34708	-10470.431	-2100.724	1173.1815	-478.37088	-3630.7495	220.0	220.0	145199	927.1187	552.83606	1933.836	-2369.2908	-950.9509	988.75574	1206.0010929107666
45	-1529.9712	947.45715	-241.45242	-3645.0964	-1413.1272	1258.3478	-192.86058	-4677.4453	220.0	220.0	148499	1027.3232	534.546	1958.6914	-2287.0264	-1051.6527	978.12573	1230.9985587596893
46	-2134.8796	1644.9971	-343.69815	-6279.2075	-1135.9016	714.3501	-373.0822	-2463.7021	220.0	220.0	151799	1121.2894	520.44073	2090.6477	-2197.9072	-1145.7828	945.77	1256.3183779716492
47	-1318.8375	752.0414	-351.18802	-2663.2986	-2417.424	1514.6812	-930.9114	-6258.029	220.0	220.0	155099	1205.8466	503.1385	2221.7148	-1868.03	-1229.4998	923.2	1281.5018758773804
48	-1909.2142	1581.5771	-115.684326	-6023.0093	-2153.402	1554.9509	-231.33974	-5096.0103	220.0	220.0	158399	1274.3158	493.98822	2336.1768	-1619.6914	-1296.8385	891.2702	1306.7159769535065
49	-1731.1932	1100.1383	-469.55783	-4284.8423	-2195.416	1696.7151	-274.72516	-6325.7456	220.0	220.0	161699	1320.9747	490.47525	2413.56	-1470.7308	-1343.2971	865.80804	1331.768059015274
50	-2193.7556	2589.725	-605.2836	-11202.146	-1660.1	1147.3015	-175.24591	-3853.3027	220.0	220.0	164999	1371.5186	487.5262	2488.4873	-1275.779	-1393.9321	844.1423	1356.9643149375916
51	-1663.0664	768.96936	-606.59467	-3366.6348	-1960.2751	1190.5638	-902.86914	-5073.9062	220.0	220.0	168299	1423.9332	487.6175	2539.5405	-1327.7515	-1446.2693	856.9712	1382.3435208797455
52	-2610.7407	2164.526	-235.99777	-7797.7036	-3850.8403	3045.081	-171.6764	-8757.666	220.0	220.0	171599	1474.4346	490.14197	2526.8596	-1146.275	-1497.547	867.18695	1407.5991101264954
53	-1522.0992	1351.8108	-379.88028	-5491.643	-1335.0759	1008.7473	-691.9365	-4190.687	220.0	220.0	174899	1534.1857	489.1064	2536.1523	-1148.5741	-1557.633	870.00696	1432.8968749046326
54	-1465.8231	1645.6897	-416.74908	-6928.3867	-1786.9369	616.45575	-692.7812	-2780.4783	220.0	220.0	178199	1592.1431	494.61966	2607.0562	-1268.7059	-1615.3467	882.4897	1458.0079658031464
55	-2644.072	2537.9739	-345.53455	-10565.818	-3852.5073	4211.207	-871.0934	-15931.334	220.0	220.0	181499	1650.826	500.71918	2693.304	-1395.4456	-1674.6669	893.1702	1483.2437920570374
56	-1505.7059	748.3023	-508.79993	-3278.279	-1669.2014	1349.5942	-419.38293	-5210.2646	220.0	220.0	184799	1707.0171	510.5901	2789.0815	-1526.0387	-1730.42	874.6517	1508.145843744278
57	-1286.7133	851.3517	-369.04404	-3114.4634	-1937.124	1053.1373	-1077.0382	-4649.364	220.0	220.0	188099	1752.9886	527.747	2844.4858	-1559.4731	-1775.7931	877.9635	1533.047835111618
58	-2092.7576	1306.5511	-324.77518	-5090.857	-1581.4336	1166.4773	-235.88158	-3802.5337	220.0	220.0	191399	1792.3303	541.81213	2873.0881	-1502.9976	-1815.1973	911.99115	1558.4183547496796
59	-1956.4019	1608.5728	-547.9406	-6818.3936	-3225.164	4499.884	-653.80096	-16227.084	220.0	220.0	194699	1819.669	541.72955	2884.3225	-1205.4358	-1842.323	927.5255	1583.5908579826355
60	-1462.0698	1036.4452	-212.85748	-3570.7607	-3027.5293	3477.2615	-641.18005	-13085.383	220.0	220.0	197999	1856.1578	528.93335	2752.234	-1478.3397	-1878.8645	927.8785	1608.6352999210358
61	-1674.5807	965.6389	-412.1378	-3621.6003	-1484.2391	1199.1891	-81.631134	-3587.822	220.0	220.0	201299	1891.2677	520.9928	2789.5613	-1399.9344	-1914.221	900.7604	1633.5618369579315
62	-1179.4467	589.5746	-128.9026	-2397.0964	-1656.4246	665.16595	-429.6605	-2573.7153	220.0	220.0	204599	1924.0184	513.2137	2826.5952	-1380.9862	-1947.1909	899.0985	1658.7424609661102
63	-1371.5642	987.1805	-129.1602	-3809.5522	-1867.8103	1405.2627	-558.8561	-5473.546	220.0	220.0	207899	1963.8187	515.36115	2845.0913	-1384.2355	-1986.7903	905.8665	1683.8917789459229
64	-1445.0542	986.697	-618.1546	-4791.619	-1745.0808	1678.5283	-553.26794	-6330.698	220.0	220.0	211199	2003.5553	517.3048	2886.5007	-1299.8086	-2027.0262	890.23047	1709.0292148590088
65	-2111.3745	2404.952	-228.43556	-9582.783	-2990.4165	2616.3005	-646.4711	-9504.454	220.0	220.0	214499	2045.8579	519.4707	2949.5332	-1021.78735	-2069.549	891.1542	1734.0651738643646
