Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-318.9703	32.3808	-282.9807	-390.60095	-207.7165	16.029995	-166.76292	-221.75455	110.0	110.0	1649	-3.4012032	0.66778284	0.24841982	-5.461995	-3.4035985	0.66127414	0.113924265	-5.5083566	3.053986	0.4259966	6.781797647476196
2	-314.06995	25.287888	-285.2085	-361.02283	-202.80353	18.55837	-160.86128	-219.01822	110.0	110.0	3299	-4.6416216	0.85462976	-2.407132	-8.029162	-4.6417623	0.85353845	-2.3402848	-8.067366	4.170856	0.08268863	19.187581300735474
3	-318.61047	23.59333	-275.4221	-355.5945	-210.52975	11.076808	-180.33575	-220.89426	110.0	110.0	4949	-6.2755437	1.0401343	-3.565154	-10.426505	-6.2756686	1.0399656	-3.509976	-10.417534	5.7399836	0.07129068	32.218400955200195
4	-316.09702	24.117746	-290.09326	-361.32053	-204.08253	16.27933	-172.4148	-222.25679	110.0	110.0	6599	-7.9371467	1.2315961	-4.461943	-12.871009	-7.937194	1.2318473	-4.502331	-12.828666	7.3480906	0.069723636	45.18356657028198
5	-328.03503	30.763447	-290.34012	-391.61542	-212.70908	7.3405004	-197.16844	-218.30807	110.0	110.0	8249	-9.696809	1.4567978	-5.4351573	-15.890092	-9.696818	1.4567679	-5.4861603	-15.731169	9.040688	0.07465429	58.51299571990967
6	-305.7551	20.080938	-274.9424	-337.60645	-211.15083	11.387542	-184.7533	-222.2302	110.0	110.0	9899	-11.357378	1.600199	-6.5441966	-17.90028	-11.357423	1.5994925	-6.664053	-17.703516	10.649631	0.08446507	71.5331757068634
7	-329.89124	29.850876	-276.11	-382.00238	-209.42073	11.694622	-179.97493	-220.47888	110.0	110.0	11549	-13.015125	1.7625957	-7.788974	-20.288406	-13.015159	1.7618357	-7.702623	-20.154068	12.250811	0.09712003	85.04967045783997
8	-324.36423	31.298498	-292.7241	-394.66757	-205.51791	15.799464	-169.80869	-217.88113	110.0	110.0	13199	-14.626667	1.9210317	-8.96398	-22.085962	-14.6267185	1.9204198	-8.872506	-22.056438	13.806004	0.10789178	97.62169671058655
9	-311.10413	24.527079	-261.89502	-363.36096	-202.8442	9.9446945	-186.82855	-214.50925	110.0	110.0	14849	-16.15335	2.0394378	-9.982091	-24.22047	-16.15335	2.0388749	-10.03501	-23.955315	15.2818	0.116239205	110.40840578079224
10	-310.18637	17.335894	-285.3824	-353.83636	-211.6064	7.3031507	-192.21497	-218.744	110.0	110.0	16499	-17.58111	2.1228666	-11.308388	-26.042511	-17.581059	2.122441	-11.090467	-25.882933	16.659227	0.123636514	123.43612885475159
11	-315.19266	24.256418	-283.49805	-357.40717	-202.53947	15.710732	-160.94179	-214.7568	110.0	110.0	18149	-18.994694	2.2156084	-12.376098	-27.84572	-18.994701	2.2152517	-12.339454	-27.729334	18.040745	0.13120195	136.55610346794128
12	-316.78986	24.817463	-290.78067	-370.93948	-206.93686	12.326562	-180.23099	-219.19295	110.0	110.0	19799	-20.418264	2.3030124	-13.554662	-29.669367	-20.41825	2.3026845	-13.551227	-29.54776	19.421976	0.13934909	149.64694142341614
13	-234.60359	58.491707	-202.13629	-392.83554	-210.51773	6.616991	-198.09947	-221.76227	110.0	110.0	21449	-21.716742	2.408803	-14.577547	-31.415602	-21.716827	2.4085183	-14.604569	-31.313757	20.721497	0.14711955	162.96184062957764
14	-209.41019	8.142371	-187.61473	-221.25362	-209.86023	7.628922	-197.32855	-219.29817	110.0	110.0	23099	-22.847178	2.556451	-15.618698	-32.70489	-22.84715	2.5565956	-15.608106	-32.621025	21.916729	0.13819508	176.26483607292175
15	-207.71992	12.672408	-172.56525	-224.73854	-207.11435	7.345021	-194.18872	-215.46434	110.0	110.0	24749	-23.98097	2.6637967	-16.61309	-34.650234	-23.980974	2.6638482	-16.652136	-34.65623	23.105639	0.13422452	189.7200267314911
16	-211.8577	7.5646005	-195.63493	-223.58601	-205.31128	10.978393	-185.53099	-221.75645	110.0	110.0	26399	-25.152815	2.742194	-17.770494	-36.355637	-25.152771	2.7422285	-17.668419	-36.276722	24.326683	0.131426	202.70882391929626
17	-206.14006	9.256726	-190.37325	-218.71109	-206.57083	5.5944734	-197.00325	-214.07594	110.0	110.0	28049	-26.292982	2.8137732	-18.346056	-37.508793	-26.29294	2.8138967	-18.51822	-37.65278	25.501951	0.13000716	216.17272186279297
18	-209.25699	9.285241	-194.22575	-224.9451	-199.70859	15.397466	-163.60785	-215.48155	110.0	110.0	29699	-27.45545	2.8564239	-19.691114	-39.13263	-27.455408	2.85654	-19.676226	-39.104263	26.706861	0.12721305	229.71750664710999
19	-201.93517	13.588557	-166.6679	-215.97119	-198.2678	20.140959	-158.46442	-219.43326	110.0	110.0	31349	-28.59238	2.9238114	-20.982248	-41.103172	-28.592382	2.923975	-21.076504	-41.161938	27.878483	0.12708655	243.10443902015686
20	-205.69989	14.579149	-172.50624	-221.71811	-204.52975	12.504827	-179.3464	-220.52713	110.0	110.0	32999	-29.704845	3.018641	-22.066439	-42.19407	-29.704851	3.018943	-22.025938	-42.23532	29.027325	0.12843387	256.5352122783661
21	-199.56345	14.79046	-177.00961	-218.46774	-207.00851	14.604809	-181.29448	-219.7623	110.0	110.0	34649	-30.87751	3.0587153	-22.873281	-44.250065	-30.87744	3.05881	-22.976223	-44.29647	30.229881	0.12708569	269.98233938217163
22	-196.17384	23.907356	-139.56026	-219.33768	-207.34631	10.221602	-186.83305	-223.02437	110.0	110.0	36299	-32.020943	3.1075976	-24.000357	-45.295113	-32.020954	3.107846	-23.975342	-45.53855	31.395163	0.12707277	283.03418254852295
23	-203.79045	16.236158	-161.63344	-225.01544	-208.73233	8.464844	-193.98322	-222.30365	110.0	110.0	37949	-33.15251	3.1798162	-24.877468	-46.804134	-33.152576	3.1795905	-24.984997	-47.02912	32.554207	0.12945649	296.06006026268005
24	-206.75117	7.6812277	-189.31123	-221.30107	-208.6655	8.154341	-193.81317	-222.9416	110.0	110.0	39599	-34.289837	3.2243717	-25.956133	-48.341675	-34.289814	3.2246306	-25.86029	-48.375984	33.71424	0.12986325	309.3197946548462
