Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-320.25925	33.00962	-283.66122	-381.01468	-205.89795	14.334198	-183.37602	-224.0227	110.0	110.0	1649	-3.3422635	0.64367586	0.21149293	-5.811562	-3.346265	0.63351876	0.19367974	-5.7411747	2.9994152	0.3872596	7.23512601852417
2	-315.57922	33.133514	-271.52872	-391.8771	-211.34091	9.539958	-187.73355	-223.18178	110.0	110.0	3299	-4.674799	0.8404064	-2.6315022	-8.17105	-4.674718	0.8408483	-2.5946026	-8.387583	4.2115726	0.08193055	20.24214768409729
3	-325.13226	23.967106	-296.5642	-381.07578	-213.20769	7.35388	-195.52728	-223.44301	110.0	110.0	4949	-6.3366075	1.0129479	-3.8394089	-10.706942	-6.336646	1.0123864	-3.8210015	-10.748106	5.816977	0.07528019	33.70807647705078
4	-309.40884	20.254848	-283.13864	-364.14725	-214.25394	5.5722275	-200.62178	-221.43054	110.0	110.0	6599	-7.9776306	1.2032125	-4.7655125	-13.169128	-7.977628	1.2030287	-4.905218	-13.410516	7.3850307	0.07615342	46.59499216079712
5	-307.90952	22.816902	-276.81656	-353.14633	-207.111	15.662462	-169.7313	-220.76477	110.0	110.0	8249	-9.599002	1.3826413	-5.5802627	-15.647947	-9.59899	1.382563	-5.7235975	-15.815523	8.944066	0.080761015	59.431732416152954
6	-312.28537	30.745739	-255.7383	-366.68	-211.5304	7.9308567	-195.42453	-221.19518	110.0	110.0	9899	-11.191765	1.5470991	-6.4426746	-17.816477	-11.19178	1.5471647	-6.559054	-18.108067	10.472667	0.08582109	72.28710389137268
7	-322.73996	26.18754	-292.7273	-371.93912	-212.73706	7.334562	-192.36897	-218.91325	110.0	110.0	11549	-12.789191	1.7177927	-7.425889	-19.66167	-12.789181	1.7180078	-7.515459	-20.015326	12.009019	0.09467868	85.06477046012878
8	-309.71088	23.794525	-279.65613	-378.0512	-207.35632	10.615008	-181.37965	-219.09175	110.0	110.0	13199	-14.363727	1.8603064	-8.40236	-21.777802	-14.363697	1.8604012	-8.372554	-21.893679	13.534404	0.10124998	97.88873600959778
9	-329.47516	27.180208	-291.1097	-399.0116	-205.31674	12.268895	-183.98117	-219.21371	110.0	110.0	14849	-15.922196	2.010038	-9.471227	-24.131721	-15.922214	2.00999	-9.410399	-24.104158	15.023191	0.113422744	110.57478213310242
10	-316.29443	34.895615	-270.46524	-380.99124	-212.622	6.854515	-196.89986	-221.88101	110.0	110.0	16499	-17.396124	2.1056206	-10.433446	-25.722698	-17.396181	2.1057055	-10.377379	-25.789751	16.449438	0.12380206	123.88641881942749
