Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-314.2785	20.418213	-282.42337	-358.8944	-213.1492	7.577712	-198.76715	-222.09093	110.0	110.0	1649	-3.3419917	0.56222564	0.21254438	-5.491709	-3.3440719	0.55466354	0.17921382	-5.494392	2.9690602	0.28104758	8.183277130126953
2	-325.52234	28.309551	-270.9287	-370.51462	-214.51128	9.084796	-197.70978	-226.52316	110.0	110.0	3299	-4.6324296	0.8145644	-2.4168005	-8.635792	-4.632471	0.8142084	-2.4006155	-8.610534	4.142616	0.0637402	22.527950525283813
3	-317.01056	25.203558	-277.66565	-374.01385	-212.35202	8.658068	-196.07274	-220.26627	110.0	110.0	4949	-6.2975283	0.99767035	-3.4232948	-10.923468	-6.297534	0.99805737	-3.465013	-10.856257	5.7509646	0.05842721	36.57398724555969
4	-313.1097	19.471634	-272.3715	-336.00485	-209.6625	13.701643	-173.17131	-219.77425	110.0	110.0	6599	-7.9416466	1.1577655	-4.557558	-13.218117	-7.941633	1.1580082	-4.542116	-13.269701	7.325705	0.0654331	50.65596652030945
5	-319.73727	32.763767	-283.81113	-386.09314	-210.42688	7.398949	-200.48476	-221.97604	110.0	110.0	8249	-9.582327	1.3467556	-5.6096897	-15.624952	-9.582375	1.3468318	-5.606558	-15.866232	8.904924	0.07513976	64.85177159309387
6	-314.63126	27.23103	-283.8331	-387.96747	-212.17099	6.495553	-197.73209	-219.29648	110.0	110.0	9899	-11.213563	1.5259106	-6.841173	-17.685423	-11.213591	1.5260143	-6.858938	-17.780766	10.467131	0.082305565	79.14860486984253
7	-317.64197	28.319012	-281.7816	-379.68683	-212.01912	6.9069	-192.52998	-217.55472	110.0	110.0	11549	-12.771117	1.6717709	-8.076055	-19.758705	-12.77122	1.6719589	-7.8491993	-19.91594	11.969077	0.0921298	93.37736248970032
8	-316.0958	30.720373	-259.75507	-404.77686	-212.17471	5.963746	-201.63083	-219.6471	110.0	110.0	13199	-14.348607	1.832256	-9.268192	-22.026752	-14.34859	1.8326311	-9.165717	-22.127169	13.496424	0.102551825	107.72478175163269
9	-321.1336	25.771273	-272.23462	-355.42627	-208.36528	15.832211	-165.21211	-220.96039	110.0	110.0	14849	-15.840417	1.948288	-10.361382	-23.846422	-15.840362	1.9487363	-10.20365	-23.999416	14.932881	0.11171194	121.95393323898315
10	-310.1039	23.394356	-280.00177	-367.50467	-206.19795	11.770845	-182.46846	-220.2284	110.0	110.0	16499	-17.31521	2.0611262	-11.528165	-25.897305	-17.315136	2.0616639	-11.423111	-26.096231	16.367851	0.12334819	136.44970178604126
11	-316.76352	26.51094	-279.5828	-397.2168	-206.62534	10.59838	-183.64957	-220.69962	110.0	110.0	18149	-18.728186	2.1351597	-12.636355	-27.601559	-18.728174	2.1357384	-12.562099	-27.758741	17.761421	0.1310543	150.7814178466797
12	-318.17755	17.787987	-287.71814	-351.09775	-206.0575	11.180165	-176.72763	-218.31618	110.0	110.0	19799	-20.136593	2.193342	-13.996844	-29.053587	-20.136587	2.1936362	-13.846999	-29.287647	19.135744	0.13879694	165.02726101875305
13	-222.98715	29.508125	-199.82379	-310.99094	-208.03772	8.6939125	-194.94472	-219.08339	110.0	110.0	21449	-21.407059	2.2952826	-15.120093	-30.63862	-21.406984	2.2953176	-15.052517	-30.638865	20.40929	0.14228576	179.58287644386292
14	-206.80057	13.665416	-170.98682	-223.28531	-210.52315	10.256248	-189.30974	-219.07262	110.0	110.0	23099	-22.513577	2.445773	-16.270779	-32.23757	-22.513563	2.4458654	-16.24175	-32.52058	21.570919	0.13734464	194.3532841205597
