Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
31	-34534.11	14728.424	-15893.547	-71940.06	-45756.164	27990.49	-7205.0693	-109236.836	110.0	110.0	51149	-45133.156	10574.099	-22500.855	-93015.13	44951.934	473283.7	255.89966225624084
32	-49218.582	26661.635	-6523.9707	-95276.28	-59965.523	42434.305	-6812.6045	-120478.43	110.0	110.0	52799	-45359.605	10829.988	-22165.66	-94325.43	45185.605	470183.22	263.3974642753601
33	-34830.3	21858.322	-8787.581	-97576.914	-30036.719	17484.787	-8534.112	-56163.633	110.0	110.0	54449	-45672.66	11131.637	-21954.293	-95184.74	45499.53	471991.28	271.1834647655487
34	-38005.285	33914.66	-2303.2961	-104988.945	-31307.91	22844.344	-564.4082	-63646.027	110.0	110.0	56099	-45727.29	11479.178	-21595.598	-96238.52	45547.336	471642.4	278.8319036960602
35	-30363.602	28993.43	-2839.1833	-102952.47	-37914.76	26594.21	-8749.428	-102576.9	110.0	110.0	57749	-45799.484	11692.84	-21334.182	-97573.516	45619.09	464170.8	286.5862400531769
36	-29719.97	18934.812	-5256.1123	-61620.586	-34975.227	26005.156	-438.6139	-93188.734	110.0	110.0	59399	-45857.61	12033.176	-20791.666	-98010.164	45680.66	459504.56	294.4214367866516
37	-43550.605	24603.943	-3253.8518	-82239.57	-28114.84	14588.939	-6534.1025	-52891.715	110.0	110.0	61049	-45844.285	12292.705	-20317.34	-99053.94	45660.742	455849.66	302.30200815200806
38	-35525.637	27887.31	-622.3773	-113547.516	-62161.105	56395.168	-10568.905	-218030.39	110.0	110.0	62699	-45703.05	12527.549	-19851.662	-99361.54	45521.23	460713.22	311.22357296943665
39	-32584.775	16339.073	-2668.37	-57857.965	-47297.742	20011.486	-20795.066	-81672.21	110.0	110.0	64349	-45708.473	12806.469	-19381.12	-99534.33	45527.535	455468.9	320.16501784324646
40	-37863.664	21166.555	-1476.2069	-76259.9	-30609.1	18130.19	-11500.042	-66202.32	110.0	110.0	65999	-45534.02	13003.733	-18875.705	-99586.75	45349.03	454304.9	329.5031650066376
41	-41375.793	19206.352	-9331.703	-78572.86	-45141.742	36520.777	-9362.448	-115278.01	110.0	110.0	67649	-45457.934	13098.51	-18531.861	-99372.99	45271.953	461891.5	340.30491161346436
42	-34190.54	24806.23	-4442.922	-92641.71	-33634.773	20228.828	-3796.2397	-76682.086	110.0	110.0	69299	-45253.5	13133.205	-18236.762	-99107.82	45066.688	467758.53	351.7726812362671
43	-26466.389	17505.736	-3183.734	-62989.348	-29452.504	17934.03	-2805.103	-63360.848	110.0	110.0	70949	-45060.875	13212.513	-17917.424	-98674.23	44869.652	473786.72	362.748770236969
44	-40711.938	25220.049	-5906.273	-91463.734	-18219.926	6628.449	-7967.9873	-30076.129	110.0	110.0	72599	-44719.047	13274.936	-17689.764	-98075.02	44528.164	463380.78	373.4917447566986
45	-23136.65	17245.006	-2979.9915	-65922.98	-22917.41	14028.785	-1728.1053	-47747.906	110.0	110.0	74249	-44406.2	13214.788	-17431.922	-98055.69	44209.152	472237.06	383.32047939300537
46	-34181.074	23872.549	-1132.0902	-85107.95	-35731.086	14960.767	-13117.003	-62801.55	110.0	110.0	75899	-44101.09	13154.812	-17050.826	-97930.836	43905.934	460553.94	392.4048833847046
47	-27903.434	23775.441	-1108.5009	-84036.25	-22085.621	21843.5	-3011.9656	-82197.54	110.0	110.0	77549	-43847.766	13179.267	-16723.805	-96853.164	43654.38	466959.5	401.8547797203064
48	-32594.691	24853.668	-3498.6934	-94673.34	-28262.365	13565.622	-7814.337	-51555.965	110.0	110.0	79199	-43420.94	13114.706	-16316.304	-96585.234	43228.742	465396.12	410.88911509513855
49	-30689.988	23579.85	-11937.359	-109022.97	-35047.9	37471.613	-5238.1743	-119447.48	110.0	110.0	80849	-43072.324	13046.319	-16040.789	-94961.13	42875.273	463111.7	420.0536117553711
50	-25869.215	18179.555	-3974.6443	-57996.67	-24923.723	16636.424	-2213.218	-56793.574	110.0	110.0	82499	-42565.21	13001.966	-15867.378	-93984.68	42368.188	467459.7	429.53037548065186
51	-19010.973	11043.044	-2513.211	-40533.406	-29586.895	18447.592	-2073.7341	-54432.496	110.0	110.0	84149	-42118.44	12957.572	-15493.228	-93341.17	41921.08	466769.84	439.1715133190155
52	-10538.265	8334.498	-1397.8964	-33473.324	-25624.385	15786.387	-9971.44	-64031.945	110.0	110.0	85799	-41700.63	12889.365	-15220.926	-92411.9	41499.277	469602.1	448.4007294178009
53	-34859.027	28581.674	-3794.38	-100649.64	-28962.645	14301.883	-3614.6826	-46708.19	110.0	110.0	87449	-41137.844	12768.9795	-14907.783	-90964.92	40936.64	468586.25	457.9218680858612
54	-27613.846	22127.75	-2644.0806	-81989.89	-23936.885	18113.479	-4864.937	-70128.03	110.0	110.0	89099	-40725.844	12717.43	-14738.615	-88560.12	40527.27	475980.97	466.7318286895752
55	-29629.889	21928.781	-942.1509	-89048.48	-34965.164	25289.928	-5928.0894	-94891.32	110.0	110.0	90749	-40275.414	12573.575	-14440.226	-87482.45	40072.043	489384.47	474.49600172042847
56	-22725.918	8028.7524	-7153.605	-36651.895	-27028.88	16937.303	-10082.559	-67253.945	110.0	110.0	92399	-39732.63	12448.759	-14205.963	-86217.49	39525.668	490541.0	482.17843222618103
57	-21908.514	10204.091	-6790.4644	-42092.785	-26610.744	19314.328	-4488.453	-60050.156	110.0	110.0	94049	-39190.848	12338.959	-14021.146	-85985.94	38978.168	489943.2	489.8923091888428
58	-26900.95	24719.152	-3099.1504	-110947.93	-21006.684	29904.326	-3403.1086	-107623.86	110.0	110.0	95699	-38582.848	12194.966	-13677.933	-85876.77	38369.44	469448.7	497.7872676849365
59	-20244.188	12295.266	-2214.1401	-49304.28	-16897.838	9657.262	-2804.216	-37616.727	110.0	110.0	97349	-37973.492	12094.552	-13486.203	-85812.27	37753.695	477389.7	505.3652186393738
60	-23138.998	15857.374	-2739.062	-52605.004	-19228.074	7088.5757	-7125.0947	-31705.152	110.0	110.0	98999	-37284.906	11994.506	-13174.459	-85985.26	37066.777	482696.97	513.1432204246521
61	-25225.027	23887.758	-1606.3922	-81875.99	-24307.8	16428.605	-5732.3926	-56806.54	110.0	110.0	100649	-36584.117	11864.803	-13010.616	-85698.05	36359.18	478482.3	520.6783647537231
62	-21058.06	13420.777	-2652.6665	-48995.4	-30633.947	15074.996	-9753.959	-61875.457	110.0	110.0	102299	-35986.004	11705.536	-12658.183	-85417.805	35762.71	475134.94	528.5851249694824
63	-20840.084	13073.598	-2823.1638	-44836.508	-25285.996	22228.047	-204.75395	-78227.016	110.0	110.0	103949	-35264.547	11566.163	-12389.991	-85956.37	35042.668	468606.2	538.1671686172485
64	-28207.158	15496.606	-6650.0835	-56245.844	-39251.824	30623.281	-8746.912	-103589.3	110.0	110.0	105599	-34633.195	11428.283	-12206.256	-85826.555	34413.492	471606.53	547.609715461731
65	-28404.754	11803.392	-4718.6245	-51909.934	-26912.75	16628.988	-3696.3433	-53591.637	110.0	110.0	107249	-34099.758	11357.424	-12061.89	-85562.94	33876.73	467721.44	557.1667902469635
66	-27503.824	14380.295	-5157.04	-53559.97	-25491.254	11017.152	-12204.343	-47087.03	110.0	110.0	108899	-33482.074	11184.783	-11899.788	-85606.4	33260.24	466150.62	566.2622816562653
67	-26293.53	26658.4	-1995.3923	-116445.51	-24258.656	20897.328	-8204.139	-69328.76	110.0	110.0	110549	-32768.656	10961.17	-11648.114	-85011.33	32539.318	469916.0	575.2096276283264
68	-25704.162	17674.484	-323.35382	-60114.105	-22176.176	13750.1455	-3810.6924	-48046.598	110.0	110.0	112199	-32161.09	10832.141	-11321.229	-83504.336	31937.465	464948.97	584.7405688762665
69	-25016.527	14135.094	-3092.2964	-50996.58	-33923.418	16702.387	-6424.6333	-61038.82	110.0	110.0	113849	-31526.516	10640.384	-10859.246	-83408.5	31296.66	454239.88	594.2302191257477
70	-28228.732	18888.746	-2524.6797	-60796.234	-25497.785	14532.714	-6650.51	-55911.54	110.0	110.0	115499	-30959.441	10477.688	-10598.687	-81347.88	30735.793	449766.88	603.1363565921783
71	-27876.904	14543.724	-7528.861	-48642.742	-29630.693	14700.616	-5758.3354	-57113.074	110.0	110.0	117149	-30398.562	10302.869	-10413.118	-80932.266	30174.338	437936.06	611.0394563674927
72	-22911.402	18456.922	-3730.4783	-80165.04	-36092.977	21378.6	-4985.1924	-90332.19	110.0	110.0	118799	-29867.85	10153.285	-9938.828	-79261.86	29640.25	432890.34	618.9273366928101
73	-25378.438	19602.254	-2718.3289	-88880.75	-18547.715	15398.399	-3884.9824	-59649.27	110.0	110.0	120449	-29319.18	9926.002	-9661.595	-78587.0	29090.502	433683.1	626.7595748901367
74	-25656.457	25329.525	-3482.0408	-112269.734	-19039.115	13533.49	-2726.3047	-56211.785	110.0	110.0	122099	-28726.95	9736.835	-9358.803	-77280.29	28499.607	429678.75	634.2753400802612
75	-21096.697	13067.4	-1568.9381	-49487.14	-35003.47	18679.625	-8949.037	-64166.93	110.0	110.0	123749	-28107.807	9604.508	-9364.874	-75238.984	27886.107	422313.94	641.8600511550903
76	-19624.154	14043.704	-424.70062	-65211.9	-24580.582	15336.081	-5629.434	-54894.39	110.0	110.0	125399	-27678.36	9462.615	-9291.107	-74602.125	27458.924	419609.12	651.4408910274506
77	-25786.809	12374.165	-6506.8203	-55988.98	-22344.447	9534.022	-11884.251	-42014.79	110.0	110.0	127049	-27053.637	9264.375	-9011.437	-73325.695	26829.816	409725.56	660.9403834342957
78	-20585.943	13042.327	-4767.238	-44460.605	-24207.793	15000.357	-2728.2302	-51723.6	110.0	110.0	128699	-26507.148	9140.369	-8929.206	-72487.73	26285.477	404300.4	670.3401396274567
79	-19609.602	6892.3765	-4112.616	-30392.54	-54001.01	49923.195	-11694.712	-181211.84	110.0	110.0	130349	-25933.348	8968.978	-8717.418	-70046.26	25710.932	394832.1	680.8811285495758
80	-17651.678	6337.0947	-7457.991	-27971.402	-31536.965	32081.158	-5881.2515	-122904.45	110.0	110.0	131999	-25468.295	8886.874	-8381.117	-69545.63	25248.955	387162.88	691.601172208786
81	-19416.29	11770.901	-2737.313	-44446.75	-20945.941	15406.316	-1272.5636	-50148.926	110.0	110.0	133649	-24920.291	8737.277	-8262.083	-68315.8	24698.637	382302.4	701.6026067733765
82	-22946.889	13980.304	-2433.078	-51220.145	-28689.027	19368.926	-2760.4822	-67828.54	110.0	110.0	135299	-24344.559	8589.633	-7873.375	-66818.77	24120.871	371838.38	711.8463213443756
83	-20356.627	13612.027	-262.01553	-47448.574	-17804.791	9726.757	-1685.8352	-34304.742	110.0	110.0	136949	-23794.047	8507.757	-7594.9165	-64560.387	23574.299	359557.0	721.262270450592
84	-19797.348	9928.588	-1890.8422	-34864.414	-22189.422	17557.889	-3680.5876	-56023.684	110.0	110.0	138599	-23293.756	8372.432	-7100.061	-63653.387	23080.72	357790.7	730.70250415802
85	-19360.068	9449.72	-4233.099	-40510.49	-28790.355	16142.025	-11322.409	-60176.965	110.0	110.0	140249	-22845.844	8327.728	-7082.518	-62403.176	22631.367	358311.56	740.5797379016876
86	-19952.326	13438.031	-599.0458	-43142.832	-35576.17	27801.182	-6928.081	-103506.86	110.0	110.0	141899	-22367.014	8231.059	-6715.155	-62026.69	22154.08	355948.2	750.3690414428711
87	-24335.758	13900.895	-7990.674	-55677.402	-17132.738	10078.532	-1865.707	-40004.82	110.0	110.0	143549	-21918.705	8141.0107	-6162.995	-61064.805	21708.693	345440.75	759.8622143268585
88	-18137.357	9393.028	-4946.615	-34294.516	-15033.95	13811.619	-1030.0728	-43293.312	110.0	110.0	145199	-21569.607	8097.4673	-5785.773	-59927.723	21358.484	351883.47	768.1626052856445
89	-27266.168	19875.803	-6729.943	-81064.8	-23052.771	14462.641	-794.7855	-51461.84	110.0	110.0	146849	-21138.71	8050.0127	-5485.7183	-60893.793	20929.348	347813.4	776.9071853160858
90	-17040.734	8839.33	-2213.9026	-38412.973	-16814.98	5920.524	-8940.864	-30190.205	110.0	110.0	148499	-20749.678	7978.6865	-5091.4355	-59897.34	20544.334	346187.03	785.8135993480682
91	-15398.811	8468.372	-4299.106	-36300.367	-17880.803	12785.428	-4300.4795	-43746.664	110.0	110.0	150149	-20370.744	7965.306	-4856.7485	-59837.31	20169.82	341295.16	795.7850008010864
92	-21147.592	14642.204	-1885.6688	-55557.598	-13925.448	10966.389	-3126.3384	-42219.566	110.0	110.0	151799	-20016.092	7939.2993	-4560.4946	-59813.14	19816.21	332301.56	805.0207390785217
93	-29938.135	9551.239	-12595.3545	-46492.855	-26788.73	12910.294	-11754.996	-52470.402	110.0	110.0	153449	-19760.021	7888.412	-4440.792	-59359.25	19562.027	335556.16	814.4548029899597
94	-18322.467	9066.1455	-5979.0693	-33755.62	-21614.438	9113.48	-7236.035	-38652.316	110.0	110.0	155099	-19493.672	7890.7217	-4271.701	-59045.902	19286.06	327432.62	823.6538696289062
95	-23147.879	12876.749	-1874.3893	-45763.047	-22068.71	17295.912	-7919.0576	-68856.766	110.0	110.0	156749	-19172.22	7823.213	-4134.271	-58980.555	18972.17	330292.3	832.0695295333862
96	-20194.7	10745.821	-3142.9163	-43387.566	-17249.42	11555.521	-2509.9114	-33711.84	110.0	110.0	158399	-18869.21	7818.4585	-3937.0388	-58594.164	18666.736	325349.66	840.4275572299957
97	-16830.996	10425.152	-1352.764	-42476.547	-12387.588	8463.86	-2478.8774	-29403.14	110.0	110.0	160049	-18558.945	7833.724	-3646.3845	-58081.117	18350.57	315129.34	848.8889899253845
98	-23728.436	11122.452	-8260.896	-48794.66	-18025.475	12942.57	-4153.323	-45160.27	110.0	110.0	161699	-18223.725	7845.7324	-3456.5251	-58139.3	18020.977	313248.47	857.1030962467194
99	-20139.512	10509.643	-6369.6187	-39339.375	-23248.047	8216.066	-6614.951	-34198.824	110.0	110.0	163349	-17874.285	7847.328	-3435.0215	-57679.94	17671.906	308559.28	866.8564085960388
100	-17279.775	14558.469	-447.2546	-52010.996	-16102.841	6474.344	-6101.458	-26421.424	110.0	110.0	164999	-17616.87	7883.862	-3157.08	-57968.992	17418.734	306389.9	876.9001421928406
