Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-315.93124	26.41172	-275.7442	-382.26636	-215.04663	10.127512	-197.64233	-234.68149	110.0	110.0	1649	-4.6037593	1.3744936	0.1666809	-9.179679	-4.5974135	1.382645	0.25772825	-9.239465	4.228265	0.58642614	4.448199033737183
2	-294.53336	15.337907	-275.13428	-340.272	-210.00052	6.3478703	-193.34988	-217.0329	110.0	110.0	3299	-10.491134	2.655873	-4.9083886	-21.038963	-10.491026	2.6554682	-4.891176	-20.915218	9.897159	0.14480855	11.988766431808472
3	-315.9863	28.417118	-279.84775	-386.7301	-206.66202	10.205446	-187.91815	-221.93178	110.0	110.0	4949	-18.577492	3.0924892	-11.253753	-32.853107	-18.577618	3.0917718	-11.140334	-33.19494	17.816393	0.15604965	19.470666646957397
4	-320.06024	26.60551	-294.83603	-392.2243	-211.3013	9.337037	-189.50244	-220.64925	110.0	110.0	6599	-26.639366	3.4655802	-17.903498	-41.34595	-26.639402	3.4657068	-17.89622	-41.443867	25.744877	0.19123687	27.235057592391968
5	-309.34763	26.2464	-278.78308	-372.66324	-204.66257	11.821352	-176.44452	-220.47156	110.0	110.0	8249	-34.075783	3.5581017	-24.616333	-49.40649	-34.07578	3.5591755	-24.525757	-49.211304	33.106407	0.21605909	35.26614236831665
6	-322.54437	29.758139	-275.84372	-380.05527	-209.65718	7.697122	-201.01361	-222.27065	110.0	110.0	9899	-41.28467	3.6357656	-31.089184	-56.756798	-41.284744	3.6370938	-31.149014	-56.428345	40.285645	0.24739353	43.248581409454346
7	-303.54184	25.037405	-268.00333	-379.06967	-204.08104	13.903056	-179.30852	-217.02031	110.0	110.0	11549	-48.282047	3.6454508	-37.646976	-63.856625	-48.282066	3.6468031	-37.377407	-63.98975	47.268433	0.27570823	51.1936354637146
8	-323.38092	27.430565	-281.3592	-375.7267	-203.21274	13.920008	-166.11026	-217.67607	110.0	110.0	13199	-55.22166	3.71668	-44.199986	-71.281166	-55.221825	3.7170324	-44.03743	-71.26848	54.210716	0.29905695	58.641746282577515
9	-321.12103	23.020552	-280.23294	-360.28488	-204.41988	9.741318	-191.02475	-219.21666	110.0	110.0	14849	-62.017868	3.7794507	-50.133163	-78.16783	-62.017975	3.7796779	-50.048347	-77.938095	61.004204	0.32155406	66.74454998970032
10	-311.89972	27.802883	-278.52948	-382.74554	-204.29874	11.396296	-174.5023	-214.9081	110.0	110.0	16499	-68.68246	3.7871013	-56.236122	-84.74606	-68.68259	3.787075	-55.81593	-84.59073	67.66263	0.35664576	76.43552947044373
11	-314.70575	20.451069	-289.80548	-356.0237	-210.71013	10.79605	-187.86565	-222.80673	110.0	110.0	18149	-75.22189	3.8494902	-62.278652	-91.608345	-75.22195	3.8491273	-61.7434	-91.199936	74.208084	0.38427654	85.90162348747253
12	-317.53366	24.38497	-280.47092	-370.9391	-206.34628	14.024898	-169.11977	-220.02281	110.0	110.0	19799	-81.711365	3.9642775	-68.30284	-97.885826	-81.71143	3.9639838	-67.81748	-98.27919	80.70313	0.40213308	93.80554723739624
13	-226.26485	38.5758	-187.11072	-345.97458	-206.90176	14.122611	-167.17155	-220.10909	110.0	110.0	21449	-87.97062	4.0457387	-73.97788	-104.43293	-87.97066	4.0461636	-73.60406	-104.73433	86.9779	0.40463114	101.46484351158142
14	-206.08928	15.340449	-172.2444	-226.00731	-203.59824	11.098814	-178.83676	-218.68158	110.0	110.0	23099	-93.835846	4.308581	-80.155716	-111.36629	-93.83599	4.3100214	-79.81931	-111.10027	92.93044	0.3868842	109.6671097278595
15	-208.3338	11.984527	-182.8698	-226.50691	-208.39522	9.72317	-185.0365	-218.27817	110.0	110.0	24749	-99.54929	4.6015625	-84.53335	-117.84105	-99.549194	4.6031556	-84.419426	-118.184784	98.68015	0.3763903	117.93237495422363
16	-211.17905	8.825979	-183.83018	-221.15411	-199.38759	13.78121	-170.99478	-215.04858	110.0	110.0	26399	-105.142	4.8637652	-90.08188	-125.03641	-105.14204	4.864687	-90.19745	-125.18721	104.33451	0.3660122	126.10358095169067
17	-209.66658	10.308412	-186.25075	-221.55396	-201.4418	15.96778	-158.63873	-224.28181	110.0	110.0	28049	-110.7112	4.9947324	-95.45717	-130.70648	-110.711296	4.9958887	-95.439896	-130.94292	109.92353	0.36097062	134.26473212242126
18	-209.45972	10.428833	-187.71593	-219.706	-206.07266	13.565467	-179.18315	-218.74298	110.0	110.0	29699	-116.18558	5.156633	-100.64632	-136.89224	-116.18548	5.157391	-100.5208	-137.56319	115.430756	0.36509994	141.93031859397888
19	-207.74345	10.887477	-184.38571	-223.4251	-201.62437	22.35813	-137.44069	-218.26776	110.0	110.0	31349	-121.427475	5.3217454	-105.568436	-143.63219	-121.427505	5.322608	-105.42169	-143.25372	120.70451	0.3616013	150.1305046081543
20	-209.34833	8.889911	-190.43124	-222.4891	-208.22807	9.583381	-186.76595	-224.04524	110.0	110.0	32999	-126.592255	5.4694147	-110.702774	-150.17859	-126.59234	5.470612	-110.83775	-150.07436	125.89903	0.3691174	158.88699436187744
21	-201.34814	15.197723	-175.68393	-222.77126	-199.28326	19.641418	-151.87852	-219.4752	110.0	110.0	34649	-131.62944	5.587076	-115.57338	-154.93791	-131.62944	5.5878797	-115.56757	-155.51859	130.9914	0.364493	166.99804997444153
22	-204.07062	11.213133	-173.5594	-216.96272	-209.35294	8.3920765	-192.7113	-223.02205	110.0	110.0	36299	-136.57239	5.6742697	-120.35585	-161.52315	-136.5724	5.675601	-120.425095	-161.25423	135.94147	0.3688509	175.20833158493042
23	-198.91978	17.108376	-162.93184	-218.70714	-201.99918	14.923978	-166.17258	-220.98991	110.0	110.0	37949	-141.39464	5.8455286	-124.59335	-166.32669	-141.39468	5.8467255	-124.72067	-166.63205	140.7807	0.37793297	183.54968428611755
