Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-6191.752	1489.4772	-4098.1855	-9178.504	-5439.082	1693.78	-4149.0337	-9887.021	110.0	110.0	1649	-91.25348	52.842876	0.29867598	-285.87015	87.62097	1256.5889	6.454443454742432
2	-7408.932	2280.785	-3503.3262	-10683.613	-6388.031	1533.1554	-4194.1235	-8937.076	110.0	110.0	3299	-346.98306	140.60513	-59.451035	-842.2168	339.45364	1078.5969	17.0244197845459
3	-6700.552	2090.9463	-2096.138	-11178.999	-5935.6196	2755.1643	-2316.27	-11414.144	110.0	110.0	4949	-722.8272	186.96983	-224.29634	-1367.2424	711.352	1631.1415	27.22179889678955
4	-7231.38	2150.8884	-3204.0376	-10645.696	-6479.595	4288.497	-526.80286	-13162.835	110.0	110.0	6599	-1050.1151	241.18806	-457.5675	-1888.7856	1035.8585	2299.0415	37.01096153259277
5	-6839.7246	2093.5994	-3383.3464	-11593.81	-3707.9485	1959.7526	-574.3269	-6247.8745	110.0	110.0	8249	-1345.2328	283.2786	-628.5919	-2220.4778	1326.4447	3008.737	47.042521476745605
6	-6185.022	1607.1896	-3648.8325	-9064.128	-3702.2625	2909.8267	-632.9896	-8834.827	110.0	110.0	9899	-1559.1158	310.68607	-742.44543	-2551.054	1533.84	3657.1694	57.18993163108826
7	-6666.5493	2135.5547	-3884.487	-10853.202	-3540.4558	2966.7805	-510.8999	-9172.488	110.0	110.0	11549	-1689.9817	340.49915	-781.5014	-2703.5742	1658.8154	4139.8145	67.15929889678955
8	-6559.5244	2006.3334	-2783.4893	-10689.742	-3527.9226	2958.6162	-505.26	-9615.565	110.0	110.0	13199	-1775.9783	356.34293	-856.1028	-2866.9521	1740.1345	4391.7446	77.08758115768433
9	-6486.321	1762.2566	-3629.1357	-10019.344	-1968.8822	739.5698	-726.3338	-3316.9646	110.0	110.0	14849	-1830.7004	372.49835	-991.16046	-3015.032	1792.547	4299.128	87.31093668937683
10	-6779.7915	2198.6506	-3711.557	-11691.061	-1744.9324	1405.8247	-108.97479	-4581.548	110.0	110.0	16499	-1865.8427	394.13843	-998.8748	-3091.9348	1825.2526	4122.941	97.47344326972961
11	-7507.9326	2546.1523	-3774.9404	-11332.1	-2428.7498	1757.6293	-385.6688	-6634.8315	110.0	110.0	18149	-1903.7721	416.05032	-1009.83856	-3211.033	1862.4836	3883.3667	107.79055261611938
12	-7050.712	1965.8503	-2700.778	-10031.369	-2376.9185	2461.7986	-276.6084	-8766.311	110.0	110.0	19799	-1939.9606	439.33524	-1006.8828	-3342.017	1898.4875	3709.3481	117.3207654953003
13	-2806.1436	2275.6367	-513.68097	-8921.784	-2425.9004	1889.7393	-84.83102	-5934.773	110.0	110.0	21449	-1938.6415	460.5326	-1029.7009	-3477.6519	1897.8845	3473.08	127.31899189949036
14	-2471.2524	1659.7915	-661.2776	-7369.9604	-1931.8372	1279.1467	-383.70044	-4337.967	110.0	110.0	23099	-1922.8876	478.00363	-978.92883	-3615.7778	1883.8168	3215.04	137.41744565963745
15	-2821.1619	1470.3218	-1301.9547	-6983.466	-2241.2664	2178.0894	-379.15247	-8229.102	110.0	110.0	24749	-1900.4414	489.0992	-957.4829	-3718.715	1863.1475	3017.7148	147.39601039886475
16	-1464.1708	1747.2825	-314.62695	-7761.2964	-3364.3977	2195.1047	-732.0703	-8506.266	110.0	110.0	26399	-1866.2794	497.58722	-932.82043	-3784.5044	1830.5328	2891.886	157.91443729400635
17	-2658.0925	2027.736	-370.0158	-8296.608	-1929.0717	1689.6067	-405.07944	-5534.212	110.0	110.0	28049	-1826.1998	513.0302	-897.87103	-3856.4749	1791.9756	2798.4216	168.4326617717743
18	-1552.6968	1127.5032	-93.19815	-4270.749	-1307.2512	843.44434	-241.9207	-2870.2583	110.0	110.0	29699	-1790.6989	516.7598	-808.9217	-3882.9504	1756.524	2658.6746	178.97060656547546
19	-1434.7617	1164.9913	-258.08847	-4876.5483	-1810.5752	1615.3334	-766.93066	-6416.245	110.0	110.0	31349	-1741.5221	523.9584	-744.091	-3895.4841	1708.6842	2558.5674	189.44176578521729
20	-1868.1431	1215.8824	-494.58734	-4585.985	-1623.6879	1140.2214	-339.94287	-3502.2366	110.0	110.0	32999	-1690.0614	531.3693	-680.5466	-3916.332	1657.8829	2492.6619	199.47428226470947
21	-1930.975	814.58154	-744.6108	-3451.2095	-2049.3386	1468.9692	-617.84393	-4838.7275	110.0	110.0	34649	-1640.8192	531.6847	-607.98334	-3931.1523	1609.1411	2463.7537	209.96213054656982
22	-2561.2695	2000.4718	-556.68195	-8838.491	-1821.8744	1087.3936	-371.74622	-3979.7385	110.0	110.0	36299	-1586.2322	533.40295	-529.0459	-3908.3665	1555.2181	2415.4688	219.83765316009521
23	-2276.0833	1083.7318	-1053.0873	-5570.1836	-1801.499	722.4126	-443.8609	-2686.3093	110.0	110.0	37949	-1534.5396	531.2226	-478.56006	-3911.786	1504.139	2383.3853	229.79340982437134
24	-2191.333	1106.8812	-631.892	-4784.2944	-1764.552	1100.9722	-437.50516	-4245.456	110.0	110.0	39599	-1490.0261	528.65875	-425.80893	-3924.415	1460.216	2353.8706	240.09027814865112
25	-1506.5652	863.7416	-419.07355	-3477.68	-2113.5137	1378.2653	-162.98987	-4328.264	110.0	110.0	41249	-1442.8707	523.2588	-375.53452	-3869.1018	1413.4043	2346.896	250.49130749702454
26	-2153.8489	1266.7202	-749.751	-4981.9033	-1807.447	1214.0193	-639.9202	-4204.916	110.0	110.0	42899	-1388.2977	522.7473	-326.40762	-3837.6204	1359.1288	2328.4502	261.48029589653015
27	-1769.8163	1005.90466	-553.27124	-4144.5615	-1731.3162	1882.4541	-461.69904	-6870.284	110.0	110.0	44549	-1335.2391	519.8339	-282.95126	-3807.5752	1306.6233	2309.9807	271.838721036911
28	-1614.6362	958.1811	-271.01746	-3683.582	-786.68024	415.8694	-81.79541	-1563.1727	110.0	110.0	46199	-1284.2266	516.4552	-235.76793	-3776.7534	1255.5326	2292.041	281.73636651039124
29	-1642.4901	905.2493	-138.97133	-3472.8442	-877.70886	763.90466	-38.048237	-2319.3884	110.0	110.0	47849	-1225.8097	514.90625	-193.77135	-3710.9478	1197.5762	2294.6404	291.98301792144775
30	-1981.5277	1499.1265	-230.11496	-5327.0254	-1095.726	595.3475	-224.35982	-2332.6257	110.0	110.0	49499	-1173.5386	509.5482	-146.55022	-3634.0793	1145.2363	2218.0374	302.03365540504456
31	-1757.5311	1398.8019	-169.72444	-4680.2446	-1744.4924	1502.5432	-195.5217	-5022.1665	110.0	110.0	51149	-1115.2311	503.00018	-111.64981	-3618.521	1086.7567	2229.7195	312.6432189941406
32	-1178.7006	614.135	-245.83104	-2458.2996	-1237.2935	728.32056	-609.98096	-2987.7979	110.0	110.0	52799	-1055.1925	500.67572	-75.33374	-3514.039	1026.7947	2140.2012	323.25097393989563
33	-1495.6753	1059.2675	-312.98465	-4229.7607	-1798.0211	961.3855	-474.15268	-3498.8083	110.0	110.0	54449	-992.6448	495.35284	-32.335106	-3369.9343	964.5138	2075.7383	335.76546835899353
34	-1284.7007	637.7408	-472.28146	-2952.1753	-1639.1768	1172.4701	-346.00137	-4488.5293	110.0	110.0	56099	-932.87866	487.9253	16.206797	-3322.594	904.7216	2009.0038	345.8787980079651
35	-1177.7151	528.4304	-288.51846	-2253.3193	-1090.511	755.4747	-358.7372	-2446.453	110.0	110.0	57749	-868.0445	484.39944	46.481743	-3244.0732	839.50616	1940.5294	356.3300812244415
36	-1818.1545	1363.6555	-263.50333	-5215.0806	-853.6951	556.7199	-66.204285	-2061.5625	110.0	110.0	59399	-807.2398	479.13257	91.12908	-3176.1848	779.61725	1876.8635	366.3237590789795
37	-1102.684	861.1535	-214.04515	-3302.4353	-1945.2832	1092.5487	-155.51907	-3484.2515	110.0	110.0	61049	-753.2722	474.66687	126.52243	-2894.9028	725.7225	1815.9219	376.91285824775696
38	-1381.3938	954.6277	-198.36763	-3518.6812	-1083.7117	693.87415	-234.22156	-2337.9119	110.0	110.0	62699	-698.45544	468.79523	160.65437	-3000.7004	671.2589	1749.0425	387.17938327789307
39	-1589.0182	993.36523	-107.89758	-3842.3752	-1599.7327	1098.3041	-337.42157	-4174.757	110.0	110.0	64349	-646.4057	464.8153	198.17552	-2903.7026	619.1878	1712.2579	397.518349647522
40	-1114.2257	710.7867	-474.32907	-3316.3145	-1179.1069	1304.4557	-102.83593	-4854.8496	110.0	110.0	65999	-595.5528	458.80957	237.51624	-2806.561	568.5804	1637.611	407.83176732063293
41	-1665.6362	1606.868	-426.68478	-6324.1924	-1021.30304	860.38416	-72.77689	-3018.83	110.0	110.0	67649	-550.65564	457.09802	278.1617	-2725.901	523.70605	1605.5121	418.3920648097992
42	-1435.2941	913.1576	-269.77313	-3224.3237	-1212.2041	986.31146	-162.13434	-3859.817	110.0	110.0	69299	-496.7665	454.37653	321.10703	-2725.4036	470.27734	1557.5472	428.6645538806915
43	-1231.3002	785.24774	-370.48132	-2699.9714	-1572.1796	728.4094	-261.91922	-2752.738	110.0	110.0	70949	-459.77475	450.90054	350.9204	-2570.129	433.36642	1521.7012	438.56740164756775
44	-1108.8229	934.60535	-160.91202	-3508.0974	-868.6078	608.55676	-252.14066	-2146.231	110.0	110.0	72599	-418.9548	448.44833	369.7792	-2361.9475	393.12326	1478.8549	449.07998967170715
45	-1230.7645	681.29584	-522.8503	-3187.1958	-723.55817	489.31488	-138.57423	-1980.7406	110.0	110.0	74249	-386.92233	449.1811	407.53635	-2501.3022	361.25372	1455.6377	459.2620167732239
46	-1333.4948	746.29675	-121.05648	-3432.978	-855.652	572.0684	-279.2156	-2333.303	110.0	110.0	75899	-349.63113	444.3306	443.72787	-2393.647	324.3286	1415.8773	469.7800703048706
47	-1130.2029	967.6341	-213.76501	-3554.5679	-795.28125	360.79782	-295.0758	-1463.4537	110.0	110.0	77549	-318.08966	441.20688	477.01492	-2309.7517	292.44284	1406.2091	481.22416615486145
48	-1766.8635	1061.9275	-521.7144	-3987.9316	-663.0121	537.73865	-108.680626	-2004.4868	110.0	110.0	79199	-281.9422	438.71786	517.17065	-2240.2583	256.70767	1347.1063	491.16181349754333
49	-918.39136	664.286	-363.27234	-2794.9346	-777.2771	761.1474	-127.74384	-2529.5422	110.0	110.0	80849	-252.31995	437.52078	556.7891	-2216.134	227.5684	1344.8851	501.1327633857727
50	-848.3428	559.40967	-191.69121	-2330.3083	-741.1546	481.8313	-170.79263	-1957.3306	110.0	110.0	82499	-219.19203	434.3822	579.09644	-2211.2317	194.51753	1343.0276	511.3466286659241
51	-1722.3392	2736.5938	-145.61935	-11593.912	-667.07245	379.99777	-218.69841	-1605.3475	110.0	110.0	84149	-193.63007	431.15094	613.1653	-2181.6116	169.20769	1284.2295	521.7624793052673
52	-1304.2968	1067.0105	-246.0171	-3845.4988	-875.29456	667.872	-232.60777	-2490.8516	110.0	110.0	85799	-170.77737	431.37302	629.428	-2123.1777	146.48714	1304.0603	532.1928644180298
53	-1288.7982	1400.304	-139.14383	-4880.9854	-573.17676	444.49487	-148.18294	-1590.3069	110.0	110.0	87449	-146.50786	432.07312	658.6337	-2061.3008	122.32527	1280.8392	543.6259527206421
54	-946.0672	435.64532	-249.22157	-1530.7374	-825.1506	499.59885	-276.9324	-2188.7278	110.0	110.0	89099	-119.069214	430.24728	682.3098	-2155.8901	95.18263	1240.6095	553.5501680374146
55	-945.98846	513.888	-227.28065	-1939.5155	-1092.9807	670.62054	-166.43283	-2179.4397	110.0	110.0	90749	-94.4301	429.29477	702.19293	-2034.538	70.65266	1224.0426	563.5389850139618
56	-1508.4899	938.2566	-167.51318	-2854.655	-649.50104	409.04504	-16.51132	-1560.2052	110.0	110.0	92399	-73.506874	428.57812	721.14606	-2034.7422	49.851994	1228.3689	573.9459931850433
57	-729.05	504.43555	-148.96297	-1868.0089	-831.40546	813.6703	-215.3356	-3088.4705	110.0	110.0	94049	-54.015903	427.79977	741.6005	-2022.6277	30.349617	1198.7532	584.2543649673462
58	-812.58746	572.6981	-172.48549	-1965.4873	-956.24744	1119.0955	-97.10696	-3319.113	110.0	110.0	95699	-29.031261	429.06512	771.5935	-1979.8058	5.5960417	1190.5912	594.2327008247375
59	-844.77484	580.11224	-236.43188	-2386.1902	-1039.699	893.2664	-81.725784	-2596.5334	110.0	110.0	97349	-6.8589373	430.5908	786.96735	-1945.9575	-16.64535	1173.1431	604.5462172031403
60	-1038.0809	794.5514	-274.43393	-2961.8613	-765.0572	462.0206	-28.00369	-1554.8281	110.0	110.0	98999	15.05671	430.71292	812.9014	-1919.6407	-37.955914	1165.8884	614.8656189441681
61	-760.6853	435.8955	-155.7868	-1660.815	-1237.8694	1297.2859	-169.42393	-4099.6504	110.0	110.0	100649	35.674397	431.43323	829.53296	-1907.874	-58.28464	1148.7184	625.6012918949127
62	-627.9279	414.94257	-236.41823	-1803.4037	-858.9625	605.77466	-231.5206	-2391.776	110.0	110.0	102299	55.30788	431.55722	833.2297	-1862.1414	-77.95553	1127.5841	635.9875967502594
63	-931.8516	560.4866	-346.6987	-2021.7899	-534.56805	382.964	-35.39384	-1249.6769	110.0	110.0	103949	72.61688	434.4423	848.45154	-1811.9097	-95.18463	1121.5802	646.1236670017242
64	-917.38165	583.59827	-183.0173	-2128.753	-888.1991	401.03128	-199.27956	-1591.4905	110.0	110.0	105599	92.72965	432.50262	861.5606	-1820.6779	-115.06937	1096.2191	658.3943967819214
65	-902.8626	642.871	-208.79213	-2887.4192	-792.4585	385.5383	-267.04285	-1229.1311	110.0	110.0	107249	109.708954	430.36954	866.59033	-1802.0197	-132.14888	1090.8826	668.6479651927948
66	-1165.631	1222.5923	-163.63882	-4649.8413	-836.2412	784.98846	-122.21296	-2933.1636	110.0	110.0	108899	126.80873	431.35626	876.239	-1782.0012	-149.54678	1087.819	679.2151968479156
67	-649.1101	421.85516	-177.8755	-1664.9204	-950.2205	449.17474	-290.30972	-1558.4542	110.0	110.0	110549	142.01364	433.14838	890.76544	-1796.3774	-164.3965	1074.0039	689.50479388237
68	-1194.1796	1055.5614	-467.71118	-4752.97	-974.21515	342.53238	-405.185	-1509.5042	110.0	110.0	112199	160.5979	427.9424	899.0448	-1836.4745	-182.62712	1042.1628	699.3246123790741
69	-857.63696	398.64645	-118.327805	-1581.827	-874.8035	591.3313	-35.440777	-1917.3688	110.0	110.0	113849	174.19527	425.73834	913.0252	-1796.2443	-195.95114	1046.1104	711.263852596283
70	-607.43225	448.75403	-108.900276	-1736.2208	-740.244	553.30414	-204.45201	-2278.9612	110.0	110.0	115499	188.14226	423.75546	937.5942	-1773.763	-209.89348	1043.6434	721.2282495498657
71	-759.93884	342.22733	-239.79144	-1370.5183	-717.48016	551.083	-156.17685	-2063.069	110.0	110.0	117149	202.98251	420.03812	957.6378	-1747.6243	-224.7174	1031.0997	731.1319227218628
72	-1033.2798	1009.5939	-321.16888	-4523.423	-757.58826	564.6376	-24.865519	-2117.0479	110.0	110.0	118799	213.25566	415.8126	972.3401	-1710.3184	-234.81232	1037.2938	741.4083278179169
73	-947.58044	525.611	-95.94502	-2191.5327	-566.8444	243.56955	-143.56538	-942.19055	110.0	110.0	120449	226.26459	409.16595	978.77716	-1709.9233	-247.77931	1025.8223	751.6028499603271
