Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-303.45227	11.407123	-289.4355	-325.46335	-211.30069	12.493003	-179.01697	-226.49577	110.0	110.0	1649	-3.1808755	0.5692243	0.24503215	-5.197922	-3.1785376	0.5750707	0.30929726	-5.291115	2.8457186	0.3794374	8.314582586288452
2	-322.88177	19.419191	-285.56073	-350.91782	-207.36865	15.660551	-165.02518	-219.66321	110.0	110.0	3299	-4.4824076	0.7722435	-2.3667772	-8.314646	-4.4823723	0.7721309	-2.3885777	-8.344759	4.015849	0.08751168	22.529314041137695
3	-312.77936	23.01728	-287.39774	-366.6101	-211.54915	8.798356	-192.74614	-221.92491	110.0	110.0	4949	-6.08054	0.91555	-3.2421577	-10.456031	-6.0805173	0.9156164	-3.322582	-10.555391	5.5558114	0.075434975	36.93763208389282
4	-316.7418	31.381487	-285.02225	-385.4762	-212.0118	10.463241	-191.39651	-223.21019	110.0	110.0	6599	-7.759989	1.1327434	-4.4798956	-12.964863	-7.7599363	1.1326203	-4.4618497	-12.880255	7.1771507	0.07845759	50.894054889678955
5	-318.00964	25.83136	-267.91245	-358.3175	-210.97403	10.131633	-194.84573	-221.76	110.0	110.0	8249	-9.41292	1.3231834	-5.77121	-15.31189	-9.4128475	1.3231131	-5.7641044	-15.362773	8.766067	0.07929394	64.91172313690186
6	-328.54144	27.929638	-285.95114	-378.1811	-208.30838	9.418104	-191.12532	-219.34839	110.0	110.0	9899	-11.126142	1.509535	-6.919885	-17.362722	-11.12609	1.5096514	-6.9454966	-17.629955	10.416938	0.086875	79.26139950752258
7	-314.3102	24.85341	-280.5918	-363.45428	-209.7008	10.208909	-188.878	-222.09198	110.0	110.0	11549	-12.782883	1.693161	-8.202149	-19.325285	-12.782833	1.6932565	-8.322371	-19.571903	12.008307	0.09236345	93.34673261642456
8	-315.37894	27.202593	-287.78998	-386.46133	-215.63167	3.0435379	-210.56606	-219.84763	110.0	110.0	13199	-14.304282	1.8422583	-9.518267	-22.111784	-14.304277	1.8421109	-9.594569	-21.769306	13.473235	0.10030076	107.39260578155518
9	-316.29962	19.865244	-285.90082	-356.13156	-208.7321	12.103266	-189.85284	-223.76323	110.0	110.0	14849	-15.793453	1.9558164	-10.628396	-24.08688	-15.79345	1.9557623	-10.686754	-23.923353	14.90549	0.10972396	121.21067333221436
10	-331.3133	29.487562	-286.43637	-395.5059	-208.63953	11.330866	-187.8618	-222.11603	110.0	110.0	16499	-17.277609	2.0653474	-11.787531	-25.856834	-17.277494	2.0653815	-11.775378	-26.00983	16.334782	0.12061553	134.8452169895172
11	-334.96985	33.4262	-285.71472	-398.44473	-209.3957	10.75764	-190.93849	-224.45677	110.0	110.0	18149	-18.811186	2.220025	-13.133063	-27.791094	-18.811172	2.219832	-13.020909	-27.86546	17.823513	0.1336549	148.48910069465637
12	-313.31934	26.666859	-278.66953	-370.089	-205.73862	9.827175	-189.13611	-216.57745	110.0	110.0	19799	-20.20893	2.284645	-14.248826	-29.64656	-20.208857	2.284466	-14.087838	-29.563738	19.19072	0.14077207	162.90790939331055
13	-224.4519	36.969856	-195.4409	-320.73337	-198.9627	19.213764	-159.70375	-220.45909	110.0	110.0	21449	-21.476425	2.3662522	-15.333011	-30.898237	-21.47638	2.366056	-15.278101	-31.10478	20.471323	0.13967074	177.1153688430786
14	-205.19336	15.998328	-171.18887	-223.19516	-207.79898	10.175397	-188.70374	-223.12381	110.0	110.0	23099	-22.57866	2.5268044	-16.23789	-32.33214	-22.578644	2.5266287	-16.0622	-32.75784	21.635965	0.13281755	191.5927300453186
15	-205.83209	13.073132	-178.3839	-220.59583	-204.91792	10.808828	-186.97057	-218.38498	110.0	110.0	24749	-23.702877	2.6443584	-17.18147	-34.039825	-23.70287	2.6442459	-17.070215	-34.206043	22.81372	0.12914242	205.90763902664185
16	-208.51817	11.906794	-176.4399	-223.22386	-208.28838	4.9742875	-201.02867	-215.75812	110.0	110.0	26399	-24.84203	2.7051644	-18.261267	-35.23532	-24.841995	2.70512	-18.159634	-35.364697	24.004675	0.12599537	220.3764750957489
17	-204.8652	12.973857	-170.45598	-222.26025	-201.51219	11.014138	-180.37198	-215.59636	110.0	110.0	28049	-25.990543	2.7707286	-19.126637	-36.731113	-25.990488	2.7706814	-19.149868	-36.944256	25.192852	0.12468452	234.88250637054443
18	-200.64934	15.334825	-168.59338	-225.5321	-206.54192	9.150436	-189.55472	-220.43172	110.0	110.0	29699	-27.137087	2.8257782	-20.120274	-38.48134	-27.137003	2.8256998	-20.217014	-38.70128	26.379168	0.123252876	249.34320521354675
19	-206.26567	15.719708	-157.7159	-221.03618	-204.9856	15.954452	-168.80745	-222.37334	110.0	110.0	31349	-28.27482	2.8859792	-21.161966	-39.48683	-28.274824	2.8857925	-21.236572	-39.373344	27.554268	0.12361673	263.78415536880493
20	-211.0308	6.2615285	-197.86641	-219.58818	-201.85275	22.604225	-149.80255	-220.37015	110.0	110.0	32999	-29.446648	2.9287922	-22.191616	-41.07347	-29.446663	2.9284344	-22.24808	-40.993694	28.752026	0.122374006	277.94335436820984
21	-205.11073	10.067733	-182.03476	-220.02727	-206.77548	8.448426	-193.79637	-221.65523	110.0	110.0	34649	-30.598463	2.9676554	-23.235428	-42.687836	-30.59843	2.967587	-23.295527	-42.90195	29.93818	0.122343384	292.01732206344604
22	-208.73347	9.223126	-189.22505	-219.76207	-198.86655	16.050512	-171.16113	-217.76805	110.0	110.0	36299	-31.743036	3.024199	-24.288109	-43.870277	-31.74301	3.0240772	-24.170137	-43.865883	31.105928	0.12399266	306.08781385421753
23	-202.0603	15.571562	-166.28287	-220.13034	-207.50589	6.4459624	-196.71368	-215.61118	110.0	110.0	37949	-32.90925	3.0508554	-25.25016	-45.34138	-32.90924	3.0507007	-25.355785	-45.664677	32.29444	0.1250895	320.7343280315399
24	-203.25328	14.551763	-177.70862	-220.11908	-206.13684	5.3250904	-195.03282	-212.50891	110.0	110.0	39599	-34.05219	3.0844305	-26.25334	-46.119946	-34.052177	3.0846586	-26.344852	-46.775677	33.470406	0.12561409	335.20566606521606
25	-197.20404	20.315262	-157.05159	-217.7234	-204.11916	12.67467	-176.57904	-220.08185	110.0	110.0	41249	-35.187332	3.125636	-27.18693	-48.29803	-35.187298	3.1259217	-27.211279	-48.007435	34.62757	0.12920138	350.014057636261
26	-197.19542	13.598947	-161.11386	-216.30069	-213.19646	6.363837	-200.98293	-222.21384	110.0	110.0	42899	-36.357323	3.1481333	-28.200584	-49.409435	-36.35731	3.1485732	-28.22291	-49.606976	35.809147	0.13233182	364.66052412986755
