Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
24	-1328.0828	876.99164	-282.583	-3561.7725	-860.12537	575.7392	-46.5468	-1850.6656	110.0	110.0	39599	-1702.1582	694.0664	-570.46576	-4512.2236	-1702.1678	694.022	-543.2308	-4537.624	4.1179724	2.858186	33.056858	-9.078748	1684.553	4228.5444	329.8957095146179
25	-1312.8853	802.1522	-288.65546	-3494.977	-2482.7886	1298.579	-865.9639	-4814.904	110.0	110.0	41249	-1678.3467	704.638	-546.70715	-4541.8784	-1678.3494	704.5586	-541.9063	-4553.661	4.036495	2.810412	28.083834	-8.491926	1661.2906	4204.8394	343.093222618103
26	-1745.4613	1781.2413	-204.44077	-8187.308	-969.4089	524.35046	-278.8481	-1802.0433	110.0	110.0	42899	-1659.7566	712.7014	-517.74457	-4544.2534	-1659.7562	712.66724	-514.741	-4559.6816	3.9900022	2.7846205	23.982342	-6.828685	1643.3582	4113.6123	356.3543894290924
27	-1152.3325	631.5888	-206.83128	-2639.9849	-1313.805	669.2402	-202.96426	-2694.177	110.0	110.0	44549	-1635.9556	720.1948	-491.93985	-4627.139	-1635.9403	720.1573	-481.30267	-4654.2544	3.9169726	2.7633474	25.579426	-9.483181	1620.0366	4054.9548	369.07492876052856
28	-1143.7684	632.0145	-209.54387	-2504.225	-1396.3862	910.0807	-88.52746	-3199.1895	110.0	110.0	46199	-1612.7478	727.1031	-471.8579	-4690.033	-1612.71	727.1654	-433.33365	-4719.198	3.896997	2.766181	26.634447	-8.6242695	1597.5715	3868.5505	381.25687074661255
29	-829.1236	645.9761	-135.3815	-2331.1853	-1097.032	690.17236	-320.13895	-2393.1946	110.0	110.0	47849	-1600.5092	738.32135	-448.82657	-4721.8857	-1600.4138	738.56793	-421.63593	-4764.5806	3.8887908	2.7214456	21.646494	-6.91016	1585.8612	3833.5908	394.15687823295593
30	-1487.7428	1646.4935	-246.30194	-6107.6226	-1206.8732	733.5043	-101.506294	-2415.6946	110.0	110.0	49499	-1577.415	748.7346	-439.80637	-4750.131	-1577.2323	749.295	-416.32434	-4754.819	3.8708882	2.7272847	25.06574	-10.602991	1563.9348	3765.2937	409.28597021102905
31	-1904.5768	1860.589	-150.79857	-7527.5254	-974.2215	391.23975	-386.92184	-1818.574	110.0	110.0	51149	-1571.712	757.5585	-439.4622	-4804.2793	-1571.4584	758.4105	-422.6976	-4775.2197	3.8378322	2.6726747	21.870705	-8.506258	1559.3531	3823.2993	424.39138889312744
32	-1318.5574	728.29706	-367.8609	-2947.0513	-1226.4299	425.74554	-477.84262	-2132.7424	110.0	110.0	52799	-1581.83	779.76843	-410.6647	-4885.784	-1581.4999	780.9862	-387.63245	-4829.8335	3.8636496	2.6734576	28.310434	-7.4624014	1570.6768	3925.555	440.27585530281067
33	-1350.6506	1273.4138	-132.87157	-5179.4434	-764.9491	391.46014	-179.94617	-1298.7317	110.0	110.0	54449	-1584.3136	796.96375	-397.24142	-4904.621	-1583.9178	798.5906	-383.54388	-4855.626	3.8673484	2.6599598	25.302687	-8.636609	1573.944	4151.968	456.2606372833252
34	-1057.7172	733.3754	-205.9742	-2905.936	-1139.0481	856.0194	-213.0345	-2773.109	110.0	110.0	56099	-1576.8073	809.4783	-378.37466	-4978.049	-1576.326	811.49915	-345.37268	-4924.5527	3.902919	2.6812868	28.758476	-7.4645424	1566.8146	4415.6763	472.4005253314972
35	-1146.6421	725.8475	-247.61864	-3010.331	-1375.2919	763.20605	-155.3029	-2597.214	110.0	110.0	57749	-1567.3901	822.43823	-349.3212	-5031.6343	-1566.9214	824.5957	-342.4555	-4987.6323	3.9617367	2.6486175	38.2614	-9.265735	1557.0061	4516.0054	488.6148912906647
36	-801.6401	462.82736	-46.60798	-1611.5447	-781.24146	413.55106	-262.96594	-1786.9285	110.0	110.0	59399	-1552.3851	825.8406	-321.99316	-5032.189	-1551.9814	828.0885	-326.36813	-5032.7866	3.95535	2.576399	22.997108	-8.001669	1542.1215	4630.728	504.54091906547546
37	-1417.2203	896.0723	-447.89304	-3292.7964	-1548.3379	919.17505	-249.22665	-3533.1965	110.0	110.0	61049	-1531.2731	828.46857	-292.1029	-5073.5254	-1530.8749	830.72034	-294.3529	-5014.486	3.9784567	2.5743039	23.437307	-8.607602	1521.2094	4639.72	518.9929625988007
38	-1237.5393	830.0213	-52.367153	-2901.3643	-885.47595	570.47906	-340.60895	-2027.0878	110.0	110.0	62699	-1516.9862	831.3931	-264.82645	-5121.382	-1516.6471	833.53	-272.89136	-5052.361	3.9869936	2.5441208	22.850824	-8.409955	1506.6185	4596.262	532.1557459831238
39	-1112.5106	493.3854	-311.28876	-2012.9933	-875.5089	710.3664	-181.6597	-2459.8372	110.0	110.0	64349	-1499.5148	828.33386	-241.35509	-5076.792	-1499.235	830.3113	-253.5013	-5053.1064	3.9644754	2.5082443	25.116291	-11.11208	1488.8324	4341.649	544.8698999881744
40	-936.03284	677.4206	-190.38063	-2450.644	-972.7749	411.3287	-254.31909	-1556.9685	110.0	110.0	65999	-1474.9425	819.4008	-214.36108	-5030.0884	-1474.6569	821.2984	-221.50545	-5022.379	3.974016	2.4716604	24.964739	-12.230103	1464.3397	4218.121	558.0216913223267
41	-996.252	572.1706	-86.70176	-2041.0798	-1733.6868	1044.6255	-380.782	-3922.2495	110.0	110.0	67649	-1457.0809	819.9387	-185.52293	-5051.66	-1456.8751	821.69934	-197.7197	-5024.0854	3.9623637	2.5152574	27.096992	-7.938543	1446.6259	4217.2266	570.1490182876587
42	-1008.7014	601.28284	-202.21397	-2385.123	-1035.4738	537.71344	-33.629536	-1711.6483	110.0	110.0	69299	-1431.3461	809.9608	-136.77948	-5052.424	-1431.1334	811.63336	-153.38632	-5021.7026	3.9618704	2.495538	24.4684	-9.23518	1420.6688	3981.025	582.4739854335785
43	-1229.674	659.85284	-452.81766	-2737.2842	-1694.0856	1198.9923	-805.2638	-4972.1455	110.0	110.0	70949	-1412.2683	804.7166	-102.19909	-4962.8306	-1412.1	806.29486	-114.35781	-4990.4287	3.9667337	2.5252852	24.404556	-7.383811	1401.5157	3927.2605	599.8675200939178
44	-1046.8883	1049.535	-87.93382	-4528.068	-1544.0817	975.9683	-457.40317	-4013.1184	110.0	110.0	72599	-1386.0015	798.0793	-83.37312	-4934.6846	-1385.8293	799.5149	-98.146935	-4970.9805	4.0052657	2.5523574	27.467014	-7.69646	1374.8569	3811.1228	616.7361536026001
45	-1426.1326	1033.1566	-332.94287	-4480.5957	-629.69006	285.4238	-268.79477	-1294.3159	110.0	110.0	74249	-1365.0854	788.2574	-56.966324	-4904.9375	-1364.9297	789.5258	-67.97274	-4935.2036	3.9660811	2.5857043	27.776934	-9.6712265	1353.6672	3662.8438	632.7191979885101
46	-1429.607	919.3711	-276.72955	-3261.2026	-1171.4569	1179.0239	-300.06393	-4582.551	110.0	110.0	75899	-1333.9222	772.69543	-26.06588	-4857.6533	-1333.787	773.79755	-33.371277	-4859.5107	3.9938273	2.653977	29.57901	-7.815538	1322.0641	3531.3716	650.5265960693359
47	-1009.7994	479.82767	-408.9977	-2443.8735	-1099.492	1178.4811	-38.459663	-4359.248	110.0	110.0	77549	-1308.087	753.9225	-1.1928015	-4782.8076	-1307.9365	755.01556	-14.766633	-4769.5234	3.9958997	2.6232893	27.905527	-7.7527204	1296.0658	3485.637	667.3422849178314
48	-1177.82	648.0976	-50.529594	-2274.408	-898.19073	401.23346	-29.521692	-1480.7496	110.0	110.0	79199	-1279.0173	736.67053	12.863837	-4647.9253	-1278.862	737.74365	1.4162092	-4642.1367	3.9543653	2.6622257	29.117079	-7.5205393	1267.2502	3335.683	682.7878642082214
49	-1182.6368	659.4181	-257.88834	-2643.563	-1409.0428	1090.2231	-250.7008	-3654.6414	110.0	110.0	80849	-1253.6172	719.4085	7.620838	-4512.5854	-1253.4636	720.4476	-2.501768	-4516.8516	3.9297898	2.6542034	29.44049	-9.176188	1241.8757	3174.3115	698.2325212955475
50	-794.2425	412.02377	-401.92258	-1717.9691	-1291.8347	1095.9081	-32.08045	-3865.534	110.0	110.0	82499	-1227.5847	701.4004	1.7459488	-4431.5767	-1227.4326	702.38654	-5.097953	-4448.212	4.0044494	2.7032835	27.23724	-6.9297957	1215.7833	3074.2844	714.345965385437
51	-1481.2545	1145.815	-252.14293	-4930.0103	-1851.2054	1270.8873	-281.87296	-4038.191	110.0	110.0	84149	-1196.6515	683.8213	23.387161	-4345.234	-1196.486	684.83954	16.731056	-4364.1245	3.9693882	2.671656	30.16269	-7.2907677	1184.8271	3044.3528	730.1450638771057
52	-1035.4202	581.293	-42.72427	-2382.9482	-1156.6805	910.34753	-100.75531	-3471.2717	110.0	110.0	85799	-1174.7958	671.1707	37.003593	-4304.0825	-1174.6302	672.1928	39.19322	-4308.9316	3.8956223	2.5522685	24.632778	-8.474445	1163.6421	2902.359	745.8081793785095
53	-1111.2096	731.2352	-155.48177	-2753.6829	-952.90466	386.896	-334.6848	-1456.0688	110.0	110.0	87449	-1153.5359	660.2887	70.47238	-4220.803	-1153.3651	661.3414	75.274155	-4171.0156	3.9033334	2.550853	38.124023	-9.642746	1142.2745	2882.2021	761.3144202232361
54	-1308.2982	887.05176	-110.539375	-2854.315	-1194.244	730.115	-51.160355	-2665.6875	110.0	110.0	89099	-1127.4877	651.5504	100.25874	-4118.1987	-1127.3281	652.55743	105.81244	-4072.4968	3.8460026	2.5515516	41.596725	-11.015817	1116.6527	2799.0117	778.4491827487946
55	-1054.2123	795.9003	-138.48676	-2868.6604	-987.9972	558.68286	-166.66179	-2111.34	110.0	110.0	90749	-1114.2899	646.89386	118.70165	-4068.6636	-1114.1465	647.8568	136.47809	-4019.7795	3.8885694	2.6356306	33.753403	-7.65339	1103.5045	2716.6868	795.2466201782227
56	-1054.7535	925.16547	-162.00876	-3662.7	-892.40784	468.71744	-191.14749	-1668.3458	110.0	110.0	92399	-1090.8901	635.1401	131.69667	-4000.982	-1090.7506	636.1267	152.40823	-3955.9534	3.856759	2.648154	32.932205	-7.5694723	1080.4863	2711.803	811.5749228000641
57	-786.4877	598.5293	-80.95891	-2064.5127	-1097.63	609.27625	-45.363018	-1974.9923	110.0	110.0	94049	-1073.4232	631.02655	152.69196	-3979.7954	-1073.2839	632.016	177.233	-3952.8254	3.9023345	2.6569774	48.015816	-10.5628605	1062.835	2689.3467	829.1376523971558
58	-1043.9917	970.41296	-114.99995	-3974.927	-1116.4507	747.78516	-111.45991	-2842.673	110.0	110.0	95699	-1055.7771	625.4639	183.70682	-3978.771	-1055.6461	626.43567	198.02684	-3973.2441	3.885866	2.592905	28.772375	-10.399402	1045.6359	2685.322	847.458920955658
59	-911.64355	559.3745	-52.643227	-2659.5674	-1800.7693	1722.3983	-369.8546	-6018.8467	110.0	110.0	97349	-1044.2728	618.28687	169.46591	-3994.4648	-1044.1157	619.23816	186.60588	-3978.296	3.8275704	2.580569	40.785164	-6.867302	1034.4332	2672.5437	866.2071385383606
60	-1026.7129	822.80786	-276.9215	-3034.527	-911.0911	423.0799	-101.503975	-1493.1768	110.0	110.0	98999	-1024.4083	611.45386	166.38593	-3997.9119	-1024.2782	612.4052	186.47668	-3990.7087	3.831272	2.5398188	36.705948	-7.548633	1014.72	2552.886	884.5764136314392
61	-875.7871	578.1232	-168.9962	-2410.0735	-1148.9412	885.708	-301.5403	-2766.655	110.0	110.0	100649	-1015.7401	607.2889	156.12727	-4046.449	-1015.60785	608.18146	171.30405	-4006.0798	3.783886	2.5521584	32.263905	-9.926919	1006.25415	2545.2043	902.7801322937012
62	-798.69324	516.2578	-66.67246	-1862.2224	-979.3633	637.5761	-52.525475	-2193.6145	110.0	110.0	102299	-1002.06824	601.50183	142.182	-3987.2102	-1001.9664	602.4207	158.72372	-3969.1965	3.7678387	2.5682297	31.18416	-7.934352	992.8906	2528.1423	921.0009765625
63	-897.2695	627.1751	-252.3617	-2266.9067	-783.1156	476.87872	-179.48595	-1562.0054	110.0	110.0	103949	-994.18066	597.17804	132.77919	-4043.422	-994.04987	598.14026	143.31891	-3965.102	3.787978	2.5982192	29.720785	-8.069363	985.1698	2493.369	939.1296184062958
64	-1039.4288	672.9718	-297.09528	-2555.9468	-1172.3844	515.13245	-157.9956	-2085.958	110.0	110.0	105599	-985.03784	594.86096	178.65309	-4097.582	-984.9219	595.74445	177.41483	-4019.737	3.7327092	2.5325089	33.708984	-7.637086	976.3015	2493.2466	957.4734053611755
65	-844.27985	499.28665	-318.49994	-1850.2976	-643.802	340.30386	-150.41711	-1112.8649	110.0	110.0	107249	-977.7849	591.4033	176.36438	-4093.9292	-977.6622	592.24725	170.43658	-4014.9753	3.8271527	2.630154	30.593916	-8.06872	969.18555	2439.6855	975.9090139865875
66	-770.9597	452.48077	-177.77335	-1658.3844	-723.9331	651.38513	-228.98674	-2513.0432	110.0	110.0	108899	-968.2307	588.11536	187.96646	-4074.7512	-968.1061	589.035	183.17857	-3977.856	3.7142398	2.5970023	34.109367	-9.923136	959.93164	2383.7126	994.269983291626
67	-1062.3148	511.13577	-353.29425	-2082.5334	-1164.201	918.60046	-159.65248	-3276.227	110.0	110.0	110549	-957.2336	585.4539	205.76549	-4035.2175	-957.0969	586.35156	206.81229	-3969.1362	3.6984007	2.5482402	34.694115	-8.206995	948.6121	2368.1926	1012.5305428504944
68	-1072.9197	773.5062	-184.44753	-3294.0994	-1513.1877	1146.379	-270.05664	-3905.7314	110.0	110.0	112199	-950.992	584.2925	223.81726	-4009.5474	-950.8474	585.263	221.01912	-3970.6133	3.7291384	2.5669138	31.064426	-9.305167	942.2975	2347.7178	1031.0191359519958
69	-873.701	403.86133	-40.618862	-1636.0038	-602.18964	282.3237	-261.5095	-1216.7499	110.0	110.0	113849	-939.8848	578.7407	246.29948	-4075.427	-939.7535	579.6205	221.3865	-4002.335	3.7114978	2.572018	37.214447	-9.090296	931.2879	2323.2495	1049.236673116684
70	-959.0504	882.72894	-216.6582	-4113.8936	-874.85565	516.3525	-269.1276	-2197.8145	110.0	110.0	115499	-929.9251	577.1879	234.96552	-4054.4866	-929.79004	578.1012	209.46487	-3944.2144	3.718349	2.5829148	31.580437	-7.0032735	921.30304	2279.4656	1066.152310848236
71	-894.96954	597.0263	-59.50259	-2034.8368	-634.6267	299.22278	-356.96545	-1248.343	110.0	110.0	117149	-920.3296	574.056	231.8504	-4026.595	-920.1859	574.98315	202.40796	-3936.0095	3.6964133	2.5438857	29.572186	-7.8128524	911.5794	2273.5088	1081.7575318813324
72	-672.4664	465.72433	-42.172657	-1658.8165	-964.48895	611.7309	-276.8308	-2334.619	110.0	110.0	118799	-906.9047	577.0934	225.24615	-4069.7651	-906.7711	577.9522	202.95366	-3977.9092	3.714566	2.5773172	31.854744	-11.951607	898.1808	2245.0557	1098.0049209594727
73	-1126.6669	1068.634	-33.92193	-3385.9895	-684.2958	558.654	-50.180984	-1914.8989	110.0	110.0	120449	-893.16327	573.80743	193.56052	-4062.906	-893.0136	574.62146	188.81563	-3975.8796	3.7142549	2.5424008	26.677095	-8.235143	884.5409	2249.0874	1112.5737874507904
74	-806.63446	566.3559	-60.291283	-2338.975	-1055.3782	544.66455	-422.28616	-2245.0593	110.0	110.0	122099	-879.97015	572.86127	223.97418	-4082.1406	-879.83167	573.5584	176.81194	-4012.195	3.6948256	2.5316625	31.806993	-9.420912	871.42487	2201.735	1125.125562429428
75	-781.58746	399.29697	-262.0489	-1720.3164	-992.0244	581.0841	-334.66107	-1995.937	110.0	110.0	123749	-867.90533	573.5246	231.24382	-4031.1165	-867.7793	574.2241	181.52007	-3969.6228	3.6916053	2.5357459	33.88657	-8.279703	859.6247	2181.5042	1137.5957612991333
76	-748.0685	406.78812	-218.59395	-1764.3043	-755.7392	554.5096	-186.83629	-2235.9592	110.0	110.0	125399	-864.29285	576.3652	210.15976	-3887.2673	-864.1741	577.00964	168.32155	-3849.385	3.689005	2.5832267	32.007896	-7.1816525	856.21063	2166.459	1150.043125629425
77	-1150.4827	710.3475	-150.5332	-2493.832	-824.9803	652.0915	-374.3691	-2594.2827	110.0	110.0	127049	-855.55383	573.0076	180.808	-4065.1108	-855.4215	573.6601	179.26006	-3982.871	3.67054	2.575019	30.855747	-7.7628455	847.6138	2143.835	1162.8828625679016
78	-1145.0485	874.2395	-114.92091	-3323.3787	-890.46326	723.6351	-302.86578	-2845.767	110.0	110.0	128699	-848.5252	573.7152	166.32549	-3867.7998	-848.4035	574.37366	166.65076	-3791.038	3.6352284	2.5565755	31.184769	-7.099324	840.8641	2080.9817	1176.4614944458008
79	-595.5998	369.7137	-119.00815	-1049.1879	-1070.7009	974.0586	-164.61775	-3313.1592	110.0	110.0	130349	-844.7866	573.95544	180.19446	-3894.8323	-844.64545	574.62744	186.1122	-3835.7268	3.611412	2.5018587	33.61316	-8.77705	837.39185	2085.7827	1190.026569366455
80	-834.052	436.23737	-226.08514	-1952.5247	-831.24725	653.49536	-113.89967	-2380.4814	110.0	110.0	131999	-843.1684	569.7445	148.11101	-4002.4187	-843.0393	570.4151	154.08334	-3903.6543	3.617015	2.4960406	44.53228	-8.502366	835.5914	1983.2664	1203.7380864620209
81	-754.6134	618.5303	-69.44155	-2212.3877	-902.53876	873.8843	-196.62611	-3250.9917	110.0	110.0	133649	-839.9605	570.9612	145.05559	-3860.362	-839.8627	571.65247	148.99329	-3773.7473	3.641897	2.5507612	39.96617	-9.353112	832.95593	2064.2542	1216.3236849308014
82	-567.9108	400.8483	-121.47392	-1423.4362	-1150.149	708.61206	-349.80594	-2596.7214	110.0	110.0	135299	-836.2239	566.19244	143.23604	-3688.8154	-836.1207	566.8063	156.75778	-3661.336	3.557965	2.4692178	27.862108	-8.557306	829.1756	1982.7545	1228.7095041275024
83	-1039.9601	388.63242	-563.4401	-1849.983	-778.39166	435.96857	-155.46513	-1527.0901	110.0	110.0	136949	-829.41943	565.0801	158.96492	-3777.7317	-829.2895	565.7264	165.4358	-3692.5137	3.5538247	2.4155471	27.576504	-8.016238	822.2045	1998.0378	1242.0427784919739
84	-770.87915	466.60242	-156.77408	-1830.5507	-1053.7856	473.1132	-112.79476	-2039.7328	110.0	110.0	138599	-826.255	564.7524	178.35553	-3668.7383	-826.14825	565.3628	179.70117	-3611.415	3.5349116	2.4248207	45.11721	-7.6260858	818.98724	1945.3999	1257.6990535259247
85	-886.6132	490.6261	-284.27014	-2484.3018	-776.4005	695.7448	-109.138016	-2247.4329	110.0	110.0	140249	-822.8097	568.2083	172.87454	-3713.9998	-822.70215	568.89185	181.88065	-3658.104	3.535489	2.4075005	27.814005	-8.145737	816.03015	1948.33	1273.4659609794617
86	-736.71063	364.92352	-39.071587	-1544.5288	-654.3081	428.55228	-184.23495	-1395.6772	110.0	110.0	141899	-819.4667	568.71344	173.92964	-3936.249	-819.3731	569.3056	194.46149	-3904.9954	3.536749	2.3885314	29.154932	-7.018587	812.6336	1974.6296	1287.3764100074768
87	-901.32355	566.73914	-198.37532	-2256.0728	-999.27844	750.0566	-287.18585	-2984.8347	110.0	110.0	143549	-818.9905	569.1309	173.53964	-3932.623	-818.89154	569.72925	188.8093	-3893.1216	3.5391402	2.4195194	28.05098	-9.042961	812.38135	1854.3367	1301.2825739383698
88	-623.55286	409.43445	-78.31011	-1307.2742	-442.27402	326.14954	-151.01964	-1216.1448	110.0	110.0	145199	-816.87213	569.3049	171.10373	-3960.2263	-816.7581	569.8996	185.38225	-3902.2773	3.5281456	2.4079337	36.914402	-7.3186684	810.25604	1876.563	1314.689789056778
89	-520.5149	281.85715	-81.99377	-1112.8206	-761.83356	371.80435	-109.399666	-1341.0109	110.0	110.0	146849	-812.1904	567.50903	172.3588	-3820.7346	-812.0838	568.13293	184.39722	-3780.9832	3.527287	2.3777997	34.994785	-9.709478	805.8088	1889.968	1327.987184047699
