Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-7648.9956	2188.5227	-3698.4507	-10677.302	-5827.5723	2334.331	-1211.7472	-10195.208	110.0	110.0	1649	-80.5315	37.93558	0.13599117	-221.4187	-80.24459	38.0365	0.0078041516	-216.85405	77.27008	2570.8538	6.963640928268433
2	-6375.95	1672.0898	-4233.604	-11197.273	-5143.8823	2168.9585	-811.48224	-7421.832	110.0	110.0	3299	-218.25275	100.073555	-26.391611	-681.20386	-218.20325	100.499016	-28.941349	-690.6583	210.35678	1086.6302	20.059319972991943
3	-6632.321	1626.4343	-4075.2522	-10478.5	-2044.3391	1386.1018	-421.1161	-5371.7646	110.0	110.0	4949	-417.2642	167.80954	-18.088512	-1135.5786	-417.3218	167.45407	-30.087473	-1125.2429	394.16107	1393.1285	33.16645097732544
4	-5959.3706	2016.5337	-2273.6548	-9899.568	-2883.3787	2005.8502	-371.53894	-6911.838	110.0	110.0	6599	-573.9584	233.90836	17.498837	-1393.7197	-574.0003	233.43893	18.910555	-1378.8254	536.7063	2495.7979	46.156031131744385
5	-5963.3457	1595.1134	-2089.2822	-7892.593	-3002.8325	1315.6494	-502.95197	-4778.663	110.0	110.0	8249	-682.46356	275.80588	30.860239	-1595.9296	-682.50195	275.58383	59.271202	-1575.1719	637.5828	3680.5117	59.154011964797974
6	-6760.126	2038.9884	-4359.892	-11902.102	-1182.232	921.8163	-93.12826	-3000.6533	110.0	110.0	9899	-750.59595	302.1988	78.89937	-1868.3905	-750.65594	301.95465	79.66373	-1865.9517	700.9941	4633.2554	72.45708155632019
7	-1925.7916	2823.0073	-90.99637	-12052.473	-1348.1107	899.4344	-362.72995	-3350.7378	110.0	110.0	11549	-780.6041	351.80164	108.51907	-1990.2484	-780.6588	351.29935	114.22084	-1990.973	730.1948	5192.475	86.06013464927673
8	-1323.6482	970.0112	-295.2396	-3916.3748	-1116.3312	654.8258	-442.03314	-2441.844	110.0	110.0	13199	-773.27057	395.50098	134.13861	-2211.9336	-773.3036	394.86493	128.84448	-2185.5457	724.24774	5264.1274	99.27202439308167
9	-971.6533	531.86255	-379.54913	-2195.1316	-1039.1135	423.65808	-563.3066	-1955.7899	110.0	110.0	14849	-759.9084	428.4934	152.08403	-2279.78	-759.9617	427.9213	157.40097	-2319.7773	711.49365	5179.9814	112.39709663391113
10	-1084.7056	530.5443	-416.78934	-2262.0327	-1078.1243	1150.7794	-87.09065	-4193.9736	110.0	110.0	16499	-753.2735	443.03433	159.97191	-2405.675	-753.3292	442.5867	138.34973	-2471.3564	707.00806	5048.522	125.65622162818909
11	-1046.2249	698.36884	-294.16122	-3161.1292	-1063.2698	976.17664	-287.78275	-3723.695	110.0	110.0	18149	-751.1768	445.65958	165.2894	-2466.4011	-751.2173	445.34943	168.8429	-2527.1987	706.0946	4945.1675	139.16190147399902
12	-834.46454	564.1043	-181.34695	-2257.9224	-1102.5238	453.20535	-349.65024	-1740.6152	110.0	110.0	19799	-741.3491	450.13776	191.85283	-2512.021	-741.3899	449.98843	180.175	-2567.0889	699.8473	4785.9116	153.2318422794342
13	-999.916	901.4467	-302.89185	-3696.3298	-1130.925	770.77747	-141.79237	-3003.2542	110.0	110.0	21449	-733.8018	450.5096	195.8016	-2567.295	-733.8426	450.3244	177.64374	-2601.0366	691.9085	4620.4355	167.89359259605408
14	-1094.5999	954.9433	-163.6534	-3929.7175	-1476.5739	1131.6711	-225.11444	-4047.1707	110.0	110.0	23099	-732.2918	448.3696	147.46611	-2612.981	-732.337	448.1886	160.28502	-2613.4326	690.31274	4418.298	182.4960217475891
15	-1060.9313	775.2989	-244.56985	-3378.0173	-807.7186	812.4772	-186.98167	-3009.5752	110.0	110.0	24749	-732.86066	444.3838	119.55669	-2618.87	-732.8898	444.27286	130.94759	-2640.3955	694.3694	4328.193	196.86876511573792
