Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-205.67905	7.265591	-184.33308	-213.47324	-204.22298	10.724991	-178.18385	-215.00043	110.0	110.0	1649	-4.0032954	1.4105872	0.18903378	-7.444386	3.9277258	0.05206665	6.1526947021484375
2	-204.57216	5.5294676	-193.5424	-212.93417	-202.79807	13.307747	-174.00128	-214.19691	110.0	110.0	3299	-13.039289	3.8818436	-5.4928036	-21.962793	12.9419155	0.027834065	16.11693572998047
3	-205.9353	5.398962	-195.21811	-212.3906	-199.64412	8.713921	-183.28258	-211.02174	110.0	110.0	4949	-26.262655	3.940877	-16.71276	-36.17852	26.130156	0.058491815	25.013381958007812
4	-206.68034	3.8319664	-200.45694	-213.41396	-200.42508	8.40078	-178.81052	-207.53377	110.0	110.0	6599	-38.769615	3.857471	-27.981262	-50.56629	38.585964	0.10313676	34.03740382194519
5	-203.91951	5.3995247	-188.5624	-209.39273	-192.44682	16.59716	-168.32759	-209.99211	110.0	110.0	8249	-50.496277	3.8604958	-39.531273	-63.281746	50.28035	0.13417885	42.84752631187439
6	-202.99509	5.6680036	-191.06712	-212.51706	-188.00037	19.89673	-150.00781	-208.41493	110.0	110.0	9899	-61.558483	3.8688364	-50.017395	-75.65942	61.332527	0.18056352	51.17121124267578
7	-205.2923	5.6232824	-192.92065	-211.99933	-191.31654	17.036184	-147.8204	-208.49242	110.0	110.0	11549	-72.00892	3.921579	-60.212322	-85.81187	71.78336	0.20536482	60.040624380111694
8	-208.17372	3.6892006	-199.63518	-214.41505	-189.35071	21.310366	-149.63428	-209.83855	110.0	110.0	13199	-82.26502	3.9988434	-69.80396	-96.44818	82.04953	0.22215709	68.98746943473816
9	-205.11188	4.7547984	-195.8855	-212.68503	-190.2203	17.708858	-161.80621	-209.79161	110.0	110.0	14849	-92.17398	4.091168	-79.490265	-107.3964	91.954445	0.2373796	77.82754850387573
10	-202.68007	6.312371	-192.83696	-209.61555	-196.2189	7.167952	-184.351	-208.53075	110.0	110.0	16499	-101.46723	4.118543	-88.61266	-117.79283	101.240685	0.2530246	86.6920804977417
11	-206.54665	3.7544832	-199.40898	-212.8482	-193.08937	8.554194	-174.62503	-200.13124	110.0	110.0	18149	-110.34493	4.1557493	-97.60504	-128.23564	110.11673	0.27259785	95.60799074172974
12	-207.15758	4.0555854	-199.3357	-215.14793	-187.58524	22.835958	-130.18256	-210.3844	110.0	110.0	19799	-119.08735	4.151645	-106.83082	-136.51782	118.86601	0.26154682	103.93531823158264
13	-189.94775	22.341208	-136.48232	-210.33269	-182.42062	25.939913	-124.65905	-210.27353	110.0	110.0	21449	-127.37398	4.1416445	-114.734406	-143.75865	127.1608	0.2738949	113.15503573417664
