Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-204.58183	6.883483	-190.67923	-214.47351	-199.86763	7.6585903	-186.68811	-213.17958	110.0	110.0	1649	-3.1177323	0.7355173	0.00045732595	-4.917189	-3.1192589	0.72969586	-0.009218615	-4.9355645	3.053797	0.10074895	5.049185037612915
2	-205.17484	5.2394037	-193.18259	-211.59764	-208.7835	4.922583	-202.45581	-215.80403	110.0	110.0	3299	-7.5809484	1.9881148	-3.7174234	-12.796179	-7.580953	1.9878016	-3.680159	-12.938991	7.522264	0.0396463	14.029152393341064
3	-203.32399	6.20557	-193.50175	-212.4457	-203.56105	12.009091	-168.284	-212.06325	110.0	110.0	4949	-14.537135	2.1105225	-9.487087	-20.310425	-14.537141	2.1109006	-9.555155	-20.400515	14.447218	0.073978506	23.517619132995605
4	-208.08083	2.7609284	-201.35985	-212.13625	-197.71902	9.339102	-182.73232	-211.81711	110.0	110.0	6599	-21.466587	2.191435	-15.78975	-27.539719	-21.466562	2.1919022	-15.9294815	-27.763933	21.353367	0.110837735	32.901249170303345
5	-205.19371	5.050042	-197.05357	-211.99617	-203.8906	9.410576	-177.8104	-210.43538	110.0	110.0	8249	-28.360733	2.2484953	-21.792967	-34.93114	-28.36083	2.2492454	-21.901167	-35.0566	28.226553	0.14680745	41.66169857978821
6	-206.7273	3.4165413	-200.179	-215.14407	-191.2085	21.790504	-134.00427	-213.17195	110.0	110.0	9899	-35.12624	2.3432753	-27.788168	-42.92815	-35.1262	2.344195	-27.682026	-42.682606	34.96949	0.16721116	50.36182641983032
7	-198.17848	11.144486	-178.68066	-213.20605	-186.70538	18.597906	-151.86263	-210.65018	110.0	110.0	11549	-41.724834	2.3935463	-33.80433	-49.73163	-41.724735	2.3945186	-33.989414	-49.465157	41.552826	0.19578151	60.149035692214966
8	-196.02577	12.7720785	-164.28285	-210.57912	-193.43239	14.635502	-153.43497	-205.30627	110.0	110.0	13199	-47.960434	2.50265	-39.845337	-56.272266	-47.960617	2.50325	-40.03347	-56.051907	47.792583	0.21529552	69.9060389995575
9	-197.86304	8.538513	-182.068	-208.71735	-192.00424	16.396357	-162.4948	-211.18762	110.0	110.0	14849	-54.157295	2.562428	-46.158733	-62.773197	-54.157116	2.5640676	-46.220715	-62.3759	53.99342	0.23930912	79.83101677894592
10	-194.41673	11.876645	-166.42812	-210.3035	-198.03787	5.345671	-188.87004	-206.97456	110.0	110.0	16499	-60.1463	2.688922	-52.0645	-68.72195	-60.14638	2.6892698	-52.078396	-68.66412	59.99002	0.2602616	89.72533535957336
11	-193.73871	20.889404	-125.78825	-209.93178	-191.31548	11.486234	-173.32004	-211.15678	110.0	110.0	18149	-66.11272	2.7519553	-57.888836	-75.172485	-66.11268	2.75205	-57.746876	-75.13207	65.95537	0.2856059	99.56725883483887
12	-186.9254	21.938957	-131.62567	-206.77817	-184.15971	30.49371	-107.90215	-211.37369	110.0	110.0	19799	-72.00199	2.8274977	-63.09676	-81.37713	-72.00186	2.8297887	-63.2752	-81.024284	71.84659	0.32494983	109.34550952911377
13	-179.22942	21.45407	-125.26936	-205.2743	-195.06227	11.901027	-170.75584	-208.3795	110.0	110.0	21449	-77.7208	2.9405522	-68.74619	-87.72492	-77.72098	2.9424963	-68.771	-87.69588	77.554115	0.37945014	119.13718342781067
14	-188.17744	16.699413	-163.70374	-211.59164	-185.1448	24.420473	-134.83241	-208.27559	110.0	110.0	23099	-83.31837	3.0717597	-73.79056	-93.96279	-83.31831	3.074565	-73.92221	-93.434326	83.14105	0.42831203	128.2084949016571
15	-185.27888	14.512418	-156.8048	-205.85547	-189.27667	14.598112	-163.71922	-208.90439	110.0	110.0	24749	-88.7205	3.1960533	-78.0703	-99.3946	-88.72052	3.1985278	-77.96214	-99.324005	88.544395	0.47606367	137.47491931915283
16	-191.17107	12.350175	-166.7403	-208.82726	-192.08548	13.286651	-165.1023	-207.37494	110.0	110.0	26399	-93.981125	3.3489172	-82.514015	-105.073975	-93.981125	3.355154	-82.18464	-105.55606	93.75542	0.5068475	149.12830328941345
17	-187.84625	14.644979	-152.82219	-211.40643	-183.93932	17.975859	-153.26117	-207.59898	110.0	110.0	28049	-99.19835	3.476436	-86.496796	-111.717995	-99.19821	3.485036	-86.24585	-111.40428	98.98216	0.5720277	160.30934619903564
18	-187.18839	16.835062	-153.94196	-206.69043	-191.49722	9.239565	-180.8635	-208.95833	110.0	110.0	29699	-104.38314	3.5730054	-90.75743	-116.20795	-104.38296	3.5790231	-90.51383	-116.424225	104.14941	0.62181854	170.1549916267395
19	-181.97015	19.418863	-139.32013	-199.97255	-185.9461	12.68513	-165.16568	-207.90604	110.0	110.0	31349	-109.355385	3.6940746	-94.5003	-122.44555	-109.355576	3.7042856	-94.16677	-121.97049	109.108284	0.6976814	179.97872376441956
20	-186.53084	16.853657	-147.85924	-207.18275	-184.60791	18.42554	-150.3771	-212.61504	110.0	110.0	32999	-114.26692	3.8473961	-99.192955	-127.376175	-114.2669	3.8582032	-98.570274	-127.64669	114.01693	0.75968647	189.8228313922882
21	-186.83241	16.765081	-145.59772	-208.1795	-184.20096	23.868221	-131.41861	-211.16557	110.0	110.0	34649	-119.04617	4.0297527	-102.64509	-132.45805	-119.0457	4.0427427	-102.47161	-133.02208	118.80674	0.7902419	198.9859175682068
22	-192.8523	19.214401	-136.45763	-209.52147	-186.65845	26.306192	-125.33298	-212.27122	110.0	110.0	36299	-123.78922	4.1439185	-106.428825	-137.32973	-123.78953	4.1573844	-106.36524	-138.47473	123.53585	0.84960747	208.08517813682556
