Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
30	-1509.7406	456.59174	-695.18884	-2536.9683	-1239.3148	704.41565	-203.82889	-2537.4756	110.0	110.0	49499	-1703.1699	220.16594	-1204.2264	-2539.633	1698.2979	154.16663	254.25278306007385
31	-1373.6512	327.95023	-838.6721	-1976.3674	-1266.4006	666.11523	-406.99026	-2547.876	110.0	110.0	51149	-1716.9562	222.92282	-1209.1615	-2587.1526	1712.2589	153.05229	263.5767207145691
32	-1401.7615	557.644	-577.7766	-2312.4844	-1318.0186	516.1201	-747.0143	-2635.1074	110.0	110.0	52799	-1730.675	225.50325	-1213.7517	-2608.231	1725.933	156.16559	273.0556390285492
33	-1306.8632	439.04172	-622.2118	-2108.651	-1044.3356	634.7598	-456.49847	-2331.1404	110.0	110.0	54449	-1744.2701	229.7129	-1217.1726	-2630.8335	1739.6584	154.0962	282.74884152412415
34	-1417.7383	388.3889	-543.4047	-1947.0638	-1018.6878	362.4684	-576.176	-1814.862	110.0	110.0	56099	-1758.0548	232.66995	-1215.7024	-2646.0168	1753.3242	158.95398	291.17712903022766
35	-1153.6646	556.76044	-290.75946	-2067.1948	-1367.7089	391.908	-698.8706	-1870.3845	110.0	110.0	57749	-1767.962	235.9772	-1221.0596	-2685.9392	1763.0544	157.72232	299.1033363342285
36	-1330.0332	428.92047	-620.5521	-2030.2649	-1272.5308	837.2291	-574.209	-3051.9897	110.0	110.0	59399	-1773.4349	240.10205	-1224.8466	-2699.2266	1768.4191	162.29245	307.17377758026123
37	-1142.2089	478.43445	-525.73694	-2211.555	-1528.3934	559.2649	-464.90128	-2626.6355	110.0	110.0	61049	-1776.1012	243.58914	-1218.3285	-2727.0671	1771.1417	161.85681	315.1487467288971
38	-1301.0448	423.948	-542.7418	-2167.3845	-1332.8442	537.19073	-639.2262	-2290.789	110.0	110.0	62699	-1780.5571	249.57527	-1214.311	-2766.488	1775.5287	169.1634	324.0199387073517
39	-1126.6276	534.0687	-340.14008	-1894.6005	-1247.2994	541.2622	-140.18106	-2096.7732	110.0	110.0	64349	-1781.7775	252.55142	-1208.7928	-2791.9373	1776.7852	166.39658	332.34605288505554
40	-1198.0763	329.34576	-762.66595	-2003.9177	-1278.7102	575.3183	-380.2837	-2117.5261	110.0	110.0	65999	-1784.2161	255.7554	-1203.8964	-2807.8003	1779.2721	170.47902	340.8500952720642
41	-1238.3597	471.67432	-201.87161	-1960.0143	-1196.2468	379.47714	-514.6833	-1688.702	110.0	110.0	67649	-1785.5927	258.86145	-1200.7202	-2832.3306	1780.84	168.31023	348.9312410354614
42	-1352.5598	434.49945	-507.1496	-2136.9434	-1450.6888	600.69727	-632.90533	-2798.3818	110.0	110.0	69299	-1784.9586	260.67487	-1201.0581	-2834.7766	1780.0466	169.3298	356.62798047065735
43	-1386.0422	480.41275	-513.22125	-2229.403	-1791.108	676.23804	-594.5076	-2827.3975	110.0	110.0	70949	-1784.3417	262.93396	-1202.6598	-2887.8582	1779.3379	172.67873	364.68174862861633
44	-1432.1208	616.21063	-504.69614	-2959.4968	-1460.1659	386.5514	-1060.8716	-2304.235	110.0	110.0	72599	-1783.048	265.44656	-1202.1846	-2893.7786	1778.11	171.49316	372.4124810695648
45	-1226.2843	595.7264	-220.08179	-2489.13	-1361.4158	459.7103	-500.80603	-2125.9631	110.0	110.0	74249	-1781.9039	269.45145	-1206.023	-2910.5908	1776.9617	172.85483	380.1206228733063
46	-1214.5792	603.92267	-220.71964	-2139.1934	-1294.2888	358.1296	-693.37067	-1815.4136	110.0	110.0	75899	-1775.2113	274.1126	-1204.6229	-2913.5315	1770.2003	171.28188	388.1386559009552
