Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
26	-2638.1377	1290.6792	-873.34314	-5177.1523	-2052.0012	1452.7915	-271.9234	-4977.016	110.0	110.0	42899	-2292.122	824.08563	-676.5277	-5793.4326	-2292.2888	823.40063	-683.6394	-5813.5566	3.445806	2.1325626	19.731478	-7.6145706	2281.2473	5703.65	555.1028380393982
27	-1533.2834	1125.8217	-143.21408	-3689.353	-2830.891	1525.215	-591.77545	-4743.5776	110.0	110.0	44549	-2234.3645	860.5968	-580.20074	-5859.45	-2234.4941	859.9425	-593.0216	-5876.95	3.5201106	2.157289	18.533247	-8.66813	2223.1997	5666.5864	579.2328989505768
28	-2713.0283	2512.2236	-549.98553	-9113.286	-1321.8328	1197.4004	-327.8591	-4565.2173	110.0	110.0	46199	-2118.3574	876.59247	-410.59686	-5808.95	-2118.4836	876.05035	-421.0708	-5833.786	3.5822878	2.1278684	18.841656	-9.631765	2106.2485	5434.475	603.309689283371
29	-2778.254	1807.2063	-1068.2472	-7148.6973	-2055.4243	1138.1833	-455.54654	-4375.757	110.0	110.0	47849	-2015.9186	892.03796	-282.25888	-5659.787	-2015.9998	891.56305	-282.9009	-5679.3955	3.597587	2.1203332	19.531963	-7.9598618	2003.2161	5452.1274	626.1775031089783
30	-3013.6804	1869.2126	-170.51643	-6136.093	-2607.62	2315.707	-127.21309	-8620.138	110.0	110.0	49499	-1923.1339	887.6055	-244.19801	-5427.2437	-1923.1907	887.2194	-251.78659	-5435.669	3.579056	2.1284382	19.588747	-11.107622	1910.4517	5283.7637	649.7721939086914
31	-1759.6125	1126.5334	-26.104956	-3846.2397	-1951.2129	1132.9006	-410.93817	-4266.7915	110.0	110.0	51149	-1770.4996	857.2198	-179.04185	-5122.2183	-1770.5315	856.9264	-177.57053	-5144.85	3.7065935	2.1853375	20.153973	-7.389402	1756.4043	5056.3784	670.3228225708008
32	-2374.2153	1382.6713	-336.57492	-5235.0527	-1784.095	1282.5768	-551.158	-4943.108	110.0	110.0	52799	-1670.1783	815.3703	-175.19424	-4928.464	-1670.1791	815.1502	-178.93846	-4917.842	3.712688	2.1692736	23.904022	-6.756777	1656.1992	5098.7856	690.700804233551
33	-1164.1343	619.41156	-149.92914	-2144.8428	-1330.218	594.48315	-657.1622	-2304.5283	110.0	110.0	54449	-1547.1449	799.6466	-61.89759	-4675.848	-1547.1471	799.53516	-59.6015	-4662.5483	3.8245902	2.2044156	21.759266	-8.706557	1531.7418	4972.012	711.586030960083
34	-2102.0889	1070.5582	-433.02704	-4450.6577	-1760.8103	2264.897	-88.491936	-7270.368	110.0	110.0	56099	-1396.9193	774.8898	54.366768	-4525.409	-1396.9058	774.92725	61.845383	-4522.182	3.876229	2.1964233	19.878614	-7.583594	1380.6023	4970.8057	734.8928971290588
35	-1462.4564	927.67096	-243.14162	-3268.7534	-1699.9752	1821.5665	-153.07185	-6089.2344	110.0	110.0	57749	-1202.9185	749.6928	168.90498	-4362.8467	-1202.9062	749.7686	167.77032	-4349.3354	4.037439	2.2939234	21.768946	-11.340104	1185.0378	4897.0273	757.132729768753
36	-1534.4249	1216.335	-82.67808	-4960.9653	-1451.1057	1551.2745	-95.65159	-5430.317	110.0	110.0	59399	-970.5024	723.7272	328.83228	-4063.8882	-970.50073	723.8923	338.3422	-4054.5134	4.2388926	2.3804593	19.146746	-9.744247	950.6285	4669.6978	776.666134595871
37	-1890.9066	1564.8229	-177.16623	-5532.96	-2682.5334	1432.786	-15.706617	-5148.844	110.0	110.0	61049	-749.9109	691.4295	540.47284	-3681.6606	-749.89667	691.63574	541.5271	-3681.1172	4.4201393	2.4712865	22.66645	-9.245218	728.8812	4588.186	797.5797581672668
38	-1681.879	1577.55	-119.28805	-6606.407	-1074.7366	520.7916	-142.05663	-1900.4031	110.0	110.0	62699	-602.68524	675.36334	687.6985	-3132.4949	-602.6646	675.6108	692.3972	-3113.304	4.5033827	2.4788654	25.15062	-10.5931835	580.9812	4456.2363	817.3421523571014
39	-1468.5876	885.5715	-237.89044	-3287.4058	-2046.1674	1159.422	-668.54315	-4141.752	110.0	110.0	64349	-452.86264	674.39496	919.2887	-2910.7249	-452.8463	674.59546	916.6871	-2903.9153	4.5338173	2.5351317	28.15715	-7.6250334	430.15942	4323.0146	837.0577437877655
40	-1702.0305	811.66925	-428.2549	-3614.761	-1770.6793	1478.6313	-358.99478	-4170.517	110.0	110.0	65999	-345.08026	657.87494	1061.3545	-2732.9531	-345.0536	658.08325	1053.9757	-2741.383	4.4921947	2.5973513	34.67022	-11.2620945	322.32486	4119.005	858.7537817955017
41	-1044.6987	475.59308	-137.68013	-2000.2618	-879.9999	472.06088	-218.57483	-1666.1438	110.0	110.0	67649	-325.36148	649.95215	1036.0507	-2821.6477	-325.3441	650.13995	1041.1539	-2836.4062	4.4387665	2.5951796	27.009901	-8.305701	303.0218	3814.7874	879.6177160739899
42	-917.97327	530.944	-195.69426	-2146.028	-1614.3226	1137.3098	-184.07202	-3948.7598	110.0	110.0	69299	-299.30145	628.9724	1002.6441	-2783.1382	-299.27557	629.1695	1008.1552	-2800.86	4.4032655	2.6168182	26.30012	-7.051562	277.2837	3623.3108	901.384950876236
43	-1222.9086	814.7253	-228.84409	-3661.1763	-994.54553	684.16235	-216.99567	-2662.0908	110.0	110.0	70949	-274.7957	619.83636	980.2585	-2798.9377	-274.76782	620.0201	982.21936	-2804.522	4.314592	2.6187382	21.685434	-7.073653	252.90439	3267.2322	923.1438999176025
44	-1235.4514	787.80597	-372.71262	-2889.7095	-1809.9381	970.4013	-603.7669	-3487.3071	110.0	110.0	72599	-273.9859	599.41364	941.4826	-2779.6482	-273.96216	599.5824	940.8443	-2795.3547	4.2820764	2.6431751	22.042133	-8.298538	252.64603	3138.2585	944.5478048324585
45	-1334.7949	620.17615	-457.36853	-2637.459	-682.8911	478.76257	-78.97883	-1502.6085	110.0	110.0	74249	-241.07697	594.79645	999.90375	-2786.5469	-241.06363	594.9523	1011.6424	-2766.0981	4.2928586	2.6874413	34.068832	-8.3969	219.19655	3082.7188	966.0101063251495
46	-838.327	677.7621	-39.954784	-2885.465	-1311.1622	1002.4785	-105.268234	-3256.2354	110.0	110.0	75899	-189.74525	574.3906	976.7227	-2830.4956	-189.72464	574.6042	978.61993	-2857.3435	4.22591	2.6705945	32.261166	-8.744957	168.55428	3036.2576	986.8859348297119
47	-1169.8033	992.8745	-62.66647	-3462.828	-939.38293	675.4241	-145.3543	-2154.3237	110.0	110.0	77549	-192.86003	584.32855	1127.4375	-2876.0793	-192.83473	584.5011	1125.3253	-2923.8723	4.2039394	2.6760504	21.4412	-8.972762	171.68272	2893.31	1006.8424484729767
48	-1091.8557	673.0223	-180.42357	-2550.9482	-1485.4565	1090.6075	-482.7615	-4384.604	110.0	110.0	79199	-183.03284	577.14703	1135.8931	-2986.7112	-183.01709	577.3332	1130.3832	-3002.5742	4.1879597	2.6855412	21.925947	-9.029378	162.15553	2753.8572	1028.835683107376
49	-940.80457	568.555	-304.40564	-2339.3164	-1339.823	832.64856	-182.22438	-2642.5757	110.0	110.0	80849	-192.32318	574.03253	1141.8994	-2963.9412	-192.3088	574.1771	1147.0874	-2977.4924	4.114881	2.6613493	22.280632	-6.840816	171.66026	2666.415	1051.4402313232422
50	-1474.6647	1118.3689	-216.6511	-4160.5034	-1478.7891	859.6643	-493.185	-3408.2683	110.0	110.0	82499	-211.92563	546.45233	989.36053	-2963.657	-211.91002	546.5391	995.52637	-3013.546	4.1088367	2.647306	26.457586	-8.613048	191.94179	2517.8196	1075.1277673244476
51	-1131.8479	808.31085	-461.93225	-3377.6448	-1085.9564	661.4508	-107.08751	-2066.3015	110.0	110.0	84149	-191.29544	532.2413	1007.64136	-2921.8384	-191.28825	532.36584	1010.5024	-2941.989	4.1228566	2.686837	21.838316	-7.291416	170.87369	2539.6367	1096.546513080597
52	-1436.3226	640.8841	-408.29816	-2969.858	-699.68274	443.4597	-162.83214	-1841.895	110.0	110.0	85799	-160.0548	519.9298	966.6138	-2889.4114	-160.03754	520.1167	962.48645	-2943.902	4.11948	2.689164	25.319107	-10.483091	140.05173	2482.9578	1118.2674448490143
53	-1119.0123	638.0207	-180.7275	-2518.947	-929.4217	585.64777	-160.94507	-2099.0312	110.0	110.0	87449	-144.59502	516.46967	977.8749	-2888.9922	-144.57732	516.65955	981.64404	-2953.2004	4.1076293	2.6715279	39.19361	-9.107786	124.73428	2481.9292	1139.591511964798
54	-1157.87	879.19995	-181.39728	-3558.4412	-884.0366	586.8995	-278.75565	-2067.7761	110.0	110.0	89099	-161.78749	518.82965	894.96735	-2925.6357	-161.77856	518.97485	896.4258	-2976.7764	4.090763	2.6283443	31.189026	-10.233261	142.30038	2412.2615	1160.5344173908234
55	-1169.3685	673.4624	-40.675095	-2253.5022	-1402.9368	1086.7554	-287.80286	-4217.352	110.0	110.0	90749	-158.64212	527.10187	931.64636	-2896.9556	-158.62056	527.2834	920.1434	-2934.454	4.095456	2.627892	26.798359	-6.8129187	139.41382	2371.2166	1183.4015529155731
56	-1018.49445	650.64435	-119.16736	-2217.5698	-1174.5167	701.9747	-272.97482	-2668.2444	110.0	110.0	92399	-147.25986	516.19684	893.56384	-2904.5327	-147.25601	516.3655	884.68896	-2919.5256	4.0464153	2.6134434	23.91293	-9.667216	128.0785	2366.7876	1208.100795507431
57	-1316.5657	932.5858	-265.08847	-3797.5784	-1370.9235	813.7355	-236.08115	-2573.496	110.0	110.0	94049	-123.023285	506.26236	913.30493	-2864.1365	-123.010025	506.42596	895.009	-2907.5261	4.0657964	2.629956	30.13196	-8.649914	103.61728	2350.8132	1229.3377680778503
58	-1383.0968	902.6272	-275.85605	-3384.643	-1610.9973	1009.05023	-149.11365	-4131.3574	110.0	110.0	95699	-125.685234	487.12912	857.08344	-2729.9182	-125.67969	487.27853	848.3808	-2787.9482	4.0282955	2.624521	50.840733	-6.4904327	107.23402	2212.152	1250.6916961669922
59	-1165.4895	638.5707	-145.56296	-2094.4976	-1034.8538	546.96375	-544.71045	-2416.7014	110.0	110.0	97349	-149.75125	486.10202	773.62976	-2799.397	-149.74007	486.24902	760.945	-2848.2148	4.0436416	2.6493425	32.502655	-9.140805	131.38979	2239.681	1272.6012876033783
60	-1214.2804	837.87634	-235.19888	-2823.2693	-1553.9172	1315.2028	-199.21082	-3778.7747	110.0	110.0	98999	-150.81956	479.93768	762.755	-2744.141	-150.8127	480.08307	755.2587	-2791.9377	3.9845254	2.6542604	24.415487	-7.6862874	132.66702	2205.8613	1292.9622106552124
61	-1047.2909	525.77875	-353.66614	-1956.7593	-1091.8523	716.58734	-201.44266	-2843.0388	110.0	110.0	100649	-138.11855	469.1062	775.5661	-2748.93	-138.11153	469.22195	778.76794	-2776.1726	4.0816917	2.7456248	26.210377	-8.837335	120.14902	2161.0552	1315.1644957065582
62	-1168.0753	1034.9634	-93.11008	-3593.7925	-1131.9556	723.0767	-131.0239	-2075.2883	110.0	110.0	102299	-126.13989	456.77884	754.51105	-2663.4443	-126.129166	456.92557	767.92346	-2699.529	4.08312	2.7652805	30.808538	-8.23877	108.08993	2140.665	1336.7007088661194
63	-795.4628	421.99164	-177.99576	-1720.1111	-1141.0339	830.99646	-295.63748	-2745.6653	110.0	110.0	103949	-118.73384	453.8748	728.2973	-2630.6245	-118.72919	454.03244	730.8526	-2660.6365	4.0702205	2.7442243	35.15972	-8.473593	101.13905	2100.982	1359.5984101295471
64	-1388.6017	1083.3251	-210.37662	-4681.1187	-1217.9576	854.9311	-80.9484	-2894.1216	110.0	110.0	105599	-117.50039	446.67108	712.0751	-2714.1816	-117.491516	446.81467	724.7263	-2761.4812	4.040261	2.7175198	25.103775	-7.7702837	99.91218	2092.9187	1381.5367722511292
65	-961.0964	508.60403	-175.4672	-2145.9783	-1458.4183	1157.5851	-102.66354	-4041.8293	110.0	110.0	107249	-139.8213	439.15668	706.80304	-2551.864	-139.8096	439.30078	708.5318	-2591.3289	3.9746406	2.683186	23.002613	-9.017526	122.60451	2058.7922	1403.6113951206207
66	-881.51483	738.6595	-118.62799	-2531.0203	-1098.4023	325.19803	-527.96246	-1525.1229	110.0	110.0	108899	-148.25015	434.91092	725.699	-2544.428	-148.2424	435.02646	725.9922	-2592.355	3.959981	2.6681728	24.307163	-8.119001	131.50127	2012.7675	1424.6214156150818
67	-893.2111	1050.918	-102.56015	-4529.2363	-958.6257	687.66156	-70.97138	-2276.4001	110.0	110.0	110549	-143.90417	423.80078	745.2784	-2459.1626	-143.89761	423.93945	758.543	-2475.7039	3.9327886	2.623536	22.729956	-8.058446	126.95811	1970.2843	1449.0870792865753
68	-1065.0082	1092.0566	-156.51451	-3873.1768	-914.12195	323.70236	-494.47354	-1486.46	110.0	110.0	112199	-140.42477	422.88196	752.0102	-2434.2915	-140.41603	423.01556	764.1724	-2476.3157	3.9471402	2.6649175	24.314476	-7.6264515	123.93121	1907.2782	1473.3303859233856
69	-948.4444	638.45294	-39.555065	-2652.1846	-1363.0422	681.51294	-370.73154	-2831.0806	110.0	110.0	113849	-141.79117	419.6244	743.5803	-2472.2788	-141.77939	419.72128	748.1217	-2433.4014	3.880069	2.6363914	21.863634	-8.6032915	125.15345	1904.6124	1496.8020634651184
70	-1226.8965	1046.5295	-141.65932	-3431.9805	-1265.8372	683.1712	-407.6968	-2911.6858	110.0	110.0	115499	-136.18085	412.24234	660.71686	-2521.7305	-136.17186	412.35623	665.13116	-2482.4346	3.849606	2.6377761	23.241343	-7.6668673	120.032364	1833.6111	1516.552012205124
71	-1375.4116	704.9995	-424.75266	-2937.2131	-856.10144	394.2556	-203.31001	-1444.8906	110.0	110.0	117149	-182.57755	409.66943	642.1384	-2463.3623	-182.56491	409.78253	646.9639	-2502.5913	3.8158686	2.6089022	23.908108	-7.738311	167.08575	1763.5448	1535.0081958770752
72	-959.66833	699.31866	-245.77493	-2588.0667	-888.9285	559.39874	-96.48854	-1947.0486	110.0	110.0	118799	-209.67357	407.44565	577.56775	-2707.9104	-209.67139	407.5943	575.6941	-2665.5715	3.7925465	2.5916102	23.080862	-10.411707	194.20876	1709.4077	1554.253116607666
73	-1055.8754	907.91125	-302.76837	-3909.955	-1438.0217	1145.7004	-367.48117	-3215.9507	110.0	110.0	120449	-232.28728	406.3021	562.4277	-2526.6833	-232.28122	406.44122	563.26086	-2535.5723	3.7369337	2.5579174	23.779057	-9.02039	217.33514	1660.8224	1574.4569973945618
74	-1401.8978	856.8932	-161.06438	-3204.4517	-804.2184	625.5166	-78.19523	-2276.5613	110.0	110.0	122099	-237.57777	398.0165	535.1719	-2855.483	-237.57552	398.17938	554.35944	-2809.1924	3.7631712	2.5879753	24.626518	-9.313649	222.90732	1634.2173	1594.6440579891205
75	-1069.4996	660.45245	-426.1897	-2940.087	-2032.0281	1088.2039	-691.139	-4673.345	110.0	110.0	123749	-256.74734	397.4155	499.71225	-2628.6545	-256.73615	397.55728	521.4473	-2637.9932	3.749937	2.5701835	24.674074	-8.348878	242.05203	1651.252	1613.4855535030365
76	-689.3397	318.72504	-191.43646	-1315.3556	-1157.4729	1007.7333	-195.43175	-3369.614	110.0	110.0	125399	-247.57132	398.55096	492.42316	-2835.9546	-247.56729	398.7005	492.31104	-2792.76	3.6986067	2.5536191	23.21135	-8.289686	233.1389	1608.2112	1633.3976039886475
77	-784.1812	534.60406	-196.98671	-2206.5774	-1020.72327	346.7253	-402.36078	-1774.9856	110.0	110.0	127049	-255.38274	397.71753	469.92084	-2821.3083	-255.3833	397.88913	473.47168	-2772.703	3.6767962	2.5114102	23.67455	-10.317938	241.0939	1581.4358	1651.9931635856628
78	-1378.3248	1002.3672	-121.53958	-3833.551	-1342.4889	826.4282	-183.99472	-2943.7422	110.0	110.0	128699	-249.03052	401.25174	521.158	-2829.4006	-249.02483	401.3813	515.40576	-2781.6506	3.6584644	2.5282605	31.599854	-7.3567586	234.86386	1601.5433	1670.6241374015808
79	-1212.5371	807.00433	-150.66095	-3645.9487	-1086.9417	783.7642	-189.75972	-2934.9778	110.0	110.0	130349	-251.18105	402.5283	521.1632	-2776.5325	-251.18134	402.6614	525.74854	-2729.3672	3.6451666	2.5445914	41.825813	-11.642204	237.26573	1614.939	1690.2558784484863
80	-856.4099	669.74475	-288.95233	-2776.4666	-1215.3184	1018.4265	-163.72006	-2879.38	110.0	110.0	131999	-258.82437	400.93607	535.2151	-2673.5967	-258.82208	401.08142	531.13837	-2696.5608	3.672633	2.5121403	24.334711	-8.523399	244.9299	1589.2444	1709.539654970169
81	-853.4605	687.6235	-290.58743	-3235.9639	-1442.2991	900.845	-466.85605	-3623.415	110.0	110.0	133649	-268.7773	406.15707	544.0205	-2652.6914	-268.77386	406.2765	541.24207	-2673.6533	3.6670177	2.5084085	24.092323	-9.184247	255.0284	1584.3673	1727.9397933483124
82	-872.6096	484.86142	-243.27167	-1682.5223	-708.06146	575.2449	-85.40434	-2092.8633	110.0	110.0	135299	-269.98648	412.52155	556.77	-3108.5085	-269.9882	412.64557	558.41425	-3071.1445	3.6524715	2.4916298	27.027224	-8.757149	256.54807	1539.1455	1748.1279318332672
83	-890.4348	403.98608	-260.8231	-1695.0879	-886.9336	320.8304	-194.9529	-1510.0442	110.0	110.0	136949	-271.00623	413.3821	518.13043	-3028.1936	-271.00436	413.55927	539.8255	-2984.1172	3.653411	2.4743662	23.102505	-8.312431	257.71204	1517.0182	1766.7102007865906
84	-1471.7761	843.2932	-114.675606	-2928.7456	-698.4935	369.94336	-139.50798	-1215.1489	110.0	110.0	138599	-280.88736	417.7563	524.54474	-3002.043	-280.89056	417.89304	538.8807	-2955.2415	3.6267202	2.485586	23.477312	-7.5710173	267.70264	1540.6503	1786.1543817520142
85	-772.70825	542.3984	-155.75279	-2409.4128	-733.4274	430.2185	-127.571976	-1749.8403	110.0	110.0	140249	-293.75275	425.78183	515.9712	-3054.84	-293.7521	425.91394	528.67554	-3011.3938	3.6631474	2.5026767	26.017965	-8.134839	280.94257	1520.8616	1805.9268531799316
86	-982.5713	919.34985	-247.19537	-3894.9575	-1100.9	799.23456	-122.563065	-2820.2295	110.0	110.0	141899	-317.85153	424.95615	455.63135	-2757.405	-317.85107	425.0675	467.56693	-2771.1023	3.608378	2.4997053	22.44515	-13.331204	305.1217	1487.6671	1825.5800590515137
87	-825.58014	341.46878	-216.64444	-1649.6707	-1382.3678	656.3998	-542.0148	-2757.1907	110.0	110.0	143549	-319.64282	432.59775	429.53116	-3103.1484	-319.6477	432.68848	429.3716	-3051.4392	3.5732355	2.4825032	24.999287	-9.019	307.3679	1462.2393	1844.7066667079926
88	-477.3364	302.66803	-47.29246	-997.95245	-1136.9241	794.92224	-100.16462	-2713.2856	110.0	110.0	145199	-312.23325	428.39273	448.85306	-3112.3853	-312.2369	428.52762	454.91296	-3076.7124	3.585823	2.4666219	24.797197	-8.257465	299.8504	1430.2163	1864.7229709625244
89	-1045.3431	925.317	-113.73204	-3746.4663	-643.28015	310.7505	-240.02357	-1139.4952	110.0	110.0	146849	-321.37454	430.73798	488.47382	-2839.512	-321.3729	430.8943	475.8219	-2853.0674	3.5946636	2.5081055	28.234959	-8.8726845	309.21463	1423.46	1886.243895292282
