Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
33	-205.60387	11.67224	-186.08685	-224.47142	-174.58237	16.29527	-144.60442	-200.78474	110.0	110.0	54449	-194.9208	2.557225	-188.17871	-206.74353	-194.92056	2.548165	-188.31664	-207.01129	-0.20713829	0.8643293	2.9824176	-10.652189	194.8798	0.47661906	530.9850311279297
34	-201.10034	10.247846	-177.82593	-222.30356	-189.82388	14.013917	-162.21596	-207.53967	110.0	110.0	56099	-194.65845	2.6436765	-187.62305	-207.11479	-194.65881	2.633488	-187.33766	-207.92409	-0.19437583	0.8634657	1.9858747	-8.621706	194.62776	0.496817	546.9363036155701
35	-201.57909	11.435412	-175.47255	-223.10623	-171.6471	21.277096	-146.84804	-206.62079	110.0	110.0	57749	-194.30301	2.6860044	-187.15782	-207.4252	-194.30293	2.6734328	-187.04956	-207.09427	-0.19904749	0.8773367	1.9696035	-11.548344	194.27711	0.49867246	564.3811595439911
36	-200.44171	9.874106	-183.23845	-219.01413	-182.89816	19.190296	-144.12675	-204.46721	110.0	110.0	59399	-193.88486	2.7477686	-186.58217	-206.078	-193.88486	2.7364693	-186.9567	-206.16864	-0.2012599	0.8630199	1.966274	-8.328811	193.84773	0.4843309	580.908629655838
37	-202.0752	9.876099	-178.63527	-216.42168	-188.1033	12.567856	-155.28	-198.87961	110.0	110.0	61049	-193.24	2.9227362	-185.38136	-205.93745	-193.24004	2.9127305	-185.39476	-206.09477	-0.20141986	0.866907	2.6074946	-8.888056	193.21019	0.5072133	598.0504319667816
38	-205.59662	8.163859	-188.62166	-217.35219	-153.81998	17.050999	-126.42437	-188.39127	110.0	110.0	62699	-192.48846	3.058023	-184.4017	-206.41525	-192.48831	3.0491726	-184.47923	-206.24223	-0.19072704	0.8722202	2.0896556	-11.133421	192.45218	0.49446368	614.1586654186249
39	-202.49385	9.58767	-182.75136	-217.65276	-170.85625	11.98664	-151.43277	-183.43102	110.0	110.0	64349	-191.32365	3.085304	-183.1851	-205.27179	-191.32356	3.07691	-183.29283	-204.89687	-0.17997588	0.875251	2.20896	-10.659838	191.27756	0.4950355	630.2867801189423
40	-195.47908	10.084766	-168.61554	-211.93156	-175.28072	16.767776	-147.52463	-195.8608	110.0	110.0	65999	-190.06288	3.2240994	-181.60721	-205.42937	-190.06306	3.2147224	-181.69678	-205.09514	-0.1622357	0.8819445	2.6722865	-9.056405	190.01097	0.48887622	647.0086526870728
41	-195.61879	6.903352	-184.00273	-208.62878	-175.3941	15.355908	-145.64366	-202.78218	110.0	110.0	67649	-188.06679	3.4263844	-179.00652	-201.84377	-188.06676	3.42102	-179.30211	-201.82962	-0.1456703	0.8903111	3.6020346	-9.794205	187.9979	0.49135262	663.4833476543427
42	-196.5542	8.821268	-181.0293	-215.03838	-175.7112	13.808269	-157.278	-196.14029	110.0	110.0	69299	-186.88177	3.5929463	-177.6672	-200.39896	-186.88162	3.5888689	-178.27957	-201.4561	-0.14523913	0.8914939	3.3331838	-9.994837	186.81697	0.47907582	681.5686340332031
