Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
30	-916.6366	538.4032	-230.94653	-2011.4917	-838.60284	770.626	-167.4939	-2663.1658	110.0	110.0	49499	1307.0809	617.2379	2517.9001	-1689.0946	-1352.3667	2760.607	392.16902470588684
31	-1116.0453	715.16547	-201.67523	-2611.177	-1148.9941	461.075	-322.4894	-2048.4456	110.0	110.0	51149	1333.4452	613.78516	2551.567	-1563.8834	-1377.89	2740.378	406.2164800167084
32	-1093.1526	477.80338	-186.4244	-2059.7954	-861.0793	340.32104	-389.7643	-1533.9775	110.0	110.0	52799	1350.6204	608.3794	2558.656	-1584.2922	-1394.101	2689.7346	420.07770109176636
33	-783.0604	615.1759	-144.29823	-2371.7424	-953.52765	587.45465	-282.34384	-2010.7944	110.0	110.0	54449	1363.6229	602.5001	2585.7412	-1548.4624	-1406.1788	2624.3364	433.8852627277374
34	-967.5402	432.41696	-307.38626	-1748.6611	-1033.4952	825.8874	-83.72817	-2767.635	110.0	110.0	56099	1375.4465	599.62915	2584.788	-1513.0012	-1416.5685	2525.3025	447.5162560939789
35	-980.7057	732.5602	-203.73444	-3257.988	-1201.9727	739.5595	-636.02203	-3238.9082	110.0	110.0	57749	1379.4485	596.4504	2605.7295	-1490.0796	-1419.9728	2441.539	461.336332321167
36	-1215.7504	1186.1486	-133.84502	-5141.2227	-741.8539	331.97974	-331.28546	-1254.3038	110.0	110.0	59399	1374.3705	598.60187	2580.1057	-1558.128	-1413.7456	2330.9712	476.14944529533386
37	-960.81366	465.4023	-454.53198	-2496.7573	-887.757	408.26382	-534.2231	-1669.867	110.0	110.0	61049	1376.4341	595.0441	2591.073	-1577.3203	-1415.7476	2310.1719	490.19932746887207
38	-1259.9513	1375.3206	-327.6302	-6219.501	-668.1977	509.75626	-93.85685	-1943.1145	110.0	110.0	62699	1384.0801	586.9237	2531.7356	-1571.9325	-1422.8475	2227.9421	504.3183436393738
39	-947.00085	344.15805	-451.14798	-1658.7235	-1305.7448	681.49976	-295.50302	-3028.804	110.0	110.0	64349	1386.862	577.24133	2472.4353	-1590.8584	-1425.4453	2198.442	518.5512673854828
40	-1062.2046	597.8004	-180.24722	-2543.0928	-976.6986	788.49585	-177.10262	-2955.449	110.0	110.0	65999	1394.2743	567.56384	2464.2493	-1631.7673	-1432.4885	2222.3252	532.8226592540741
41	-1183.0746	550.7684	-513.44867	-2147.8787	-979.33923	370.57233	-309.69342	-1653.2002	110.0	110.0	67649	1402.6968	559.01514	2481.0984	-1546.629	-1440.7285	2198.7056	546.684817314148
42	-1038.7286	631.5972	-286.62137	-2966.9585	-1057.3247	500.51416	-298.26645	-2047.4744	110.0	110.0	69299	1418.2917	552.64417	2458.1387	-1480.6578	-1455.4745	2132.42	560.904542684555
43	-1065.2977	854.9363	-376.7058	-3954.9675	-1238.2909	811.1558	-310.05667	-3188.746	110.0	110.0	70949	1419.8802	546.8675	2486.1853	-1490.5632	-1456.2018	2111.1921	575.3009586334229
44	-778.29517	310.33527	-182.57747	-1460.2751	-958.57	637.3826	-304.65536	-2163.557	110.0	110.0	72599	1425.0515	536.44116	2515.3567	-1540.7848	-1461.1571	2068.0364	589.7049136161804
45	-1272.3265	898.6524	-295.1537	-3571.4404	-964.86584	383.12314	-161.90291	-1608.7638	110.0	110.0	74249	1427.1079	522.9976	2531.6296	-1448.1796	-1462.5458	2042.7357	603.9024958610535
46	-943.94965	611.6289	-337.79114	-2485.9724	-918.7959	550.24396	-115.48961	-2165.3945	110.0	110.0	75899	1433.187	506.598	2548.9116	-1386.3424	-1468.1664	1969.9935	618.0741565227509
47	-837.29974	466.1271	-237.148	-1814.525	-637.5374	361.36896	-257.42798	-1495.9869	110.0	110.0	77549	1432.8629	491.90042	2562.0437	-1217.7007	-1467.2047	1942.0819	632.3369224071503
48	-1136.8257	826.6636	-261.29037	-3880.775	-1327.6925	377.0989	-725.56476	-1931.9805	110.0	110.0	79199	1432.5237	479.51657	2547.0225	-1126.5756	-1466.689	1881.3569	646.7837274074554
