Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
29	-1653.1322	1567.915	-201.84973	-5525.9062	-1523.159	1328.5944	-183.38792	-4277.5635	110.0	110.0	47849	-1664.5745	1115.8789	-36.802612	-8699.685	1640.1979	3391.138	263.1048128604889
30	-1620.4115	1041.1626	-207.51508	-3979.625	-1542.753	1387.5591	-54.038532	-5328.651	110.0	110.0	49499	-1636.0912	1122.9086	16.214197	-8817.938	1611.9397	3306.3618	272.3153622150421
31	-2158.3457	1064.4688	-172.44395	-3439.5405	-1054.9225	550.30896	-365.35394	-2402.1619	110.0	110.0	51149	-1599.2789	1137.8331	62.92193	-8986.762	1574.85	3318.9167	281.44333124160767
32	-1123.2	608.08765	-319.15924	-2188.9692	-1256.7327	897.213	-102.801346	-3354.233	110.0	110.0	52799	-1567.1644	1148.8992	131.66661	-9296.351	1542.5903	3311.0442	290.60769152641296
33	-1456.2047	1035.6482	-152.51613	-4334.694	-716.31976	322.1748	-113.93745	-1154.7041	110.0	110.0	54449	-1519.0978	1154.2739	189.34444	-9430.201	1494.6646	3214.7146	299.85263228416443
34	-1182.4219	568.6634	-433.1228	-2255.7554	-1240.4436	740.2004	-349.36426	-2992.7961	110.0	110.0	56099	-1482.2826	1162.0206	243.31088	-9477.771	1456.3328	3269.2437	309.0822846889496
35	-1156.1859	823.4516	-79.84991	-2893.005	-1196.1582	1043.3789	-213.96584	-3812.2961	110.0	110.0	57749	-1436.8976	1178.2006	298.6639	-9804.722	1411.0822	3187.0745	318.23032236099243
36	-1137.1584	729.2482	-143.59344	-2602.734	-1535.1719	1110.9066	-539.6163	-3938.5837	110.0	110.0	59399	-1381.4362	1183.9493	369.86832	-10037.513	1354.7645	3195.6533	327.44265365600586
37	-1658.0922	1757.8226	-143.42024	-5741.094	-2027.9678	1190.5676	-308.34647	-3766.1978	110.0	110.0	61049	-1311.563	1180.4972	427.6175	-10061.677	1284.8007	3148.6357	336.724604845047
38	-1760.7366	1805.539	-372.60648	-6320.7188	-1525.6108	804.5363	-256.79544	-2920.4238	110.0	110.0	62699	-1250.3456	1203.2671	492.6325	-10136.73	1223.2544	3182.8403	345.9736838340759
