Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-289.492	26.802652	-250.62364	-333.07132	-204.6015	13.364725	-182.67094	-223.76978	110.0	110.0	1649	-4.2073483	1.2543908	0.2931368	-8.3050785	-4.2029667	1.2638457	0.17839041	-8.203439	3.9355352	0.4897173	4.787539720535278
2	-278.38446	28.83314	-234.88432	-335.25354	-211.09477	6.84472	-193.13213	-215.65959	110.0	110.0	3299	-9.9833	2.4987915	-4.564844	-18.234697	-9.983226	2.4988463	-4.538098	-18.197426	9.434724	0.12097349	12.638944149017334
3	-276.34674	30.769485	-223.25647	-328.42398	-209.77408	5.8475327	-196.6424	-215.94438	110.0	110.0	4949	-17.31801	2.582575	-10.791586	-26.869736	-17.31796	2.5827951	-10.783179	-26.482416	16.56237	0.12462561	20.787704706192017
4	-278.05215	28.545435	-238.52899	-329.71	-202.4611	13.400324	-173.73077	-216.22536	110.0	110.0	6599	-24.338522	2.7209337	-17.068708	-34.401333	-24.338404	2.7219975	-16.988947	-34.38086	23.517916	0.15102929	29.044520616531372
5	-278.97098	21.03704	-246.30107	-321.68338	-209.84888	4.9664917	-200.97464	-215.13383	110.0	110.0	8249	-31.083406	2.8280244	-23.09074	-42.07939	-31.083366	2.82958	-23.167845	-42.018044	30.259916	0.16275704	37.89566993713379
6	-283.11188	26.02999	-241.6935	-344.42575	-203.44171	9.404743	-179.64972	-215.93605	110.0	110.0	9899	-37.609474	2.9088964	-29.121958	-49.298946	-37.60954	2.9106562	-29.107777	-49.366837	36.755295	0.17941287	45.77727150917053
7	-277.10855	27.060654	-242.39627	-339.14816	-205.51494	10.195923	-188.82088	-222.91385	110.0	110.0	11549	-44.057747	2.9685235	-35.29045	-56.665817	-44.05775	2.9701009	-35.264908	-56.82457	43.17142	0.2029979	53.811767578125
8	-283.40417	23.307339	-243.9926	-326.20087	-204.27461	8.581134	-190.9171	-213.33414	110.0	110.0	13199	-50.288826	3.0926397	-41.136322	-63.648956	-50.288692	3.094591	-41.000984	-63.63372	49.397217	0.22942272	61.872384786605835
9	-283.65555	27.328444	-242.45903	-329.9337	-201.77615	12.313472	-174.34222	-217.5568	110.0	110.0	14849	-56.58614	3.3035536	-46.658108	-69.923004	-56.58626	3.3049092	-46.404163	-69.92352	55.675564	0.2506996	69.97002673149109
10	-278.61386	22.854795	-232.34839	-322.7254	-201.59995	13.857002	-165.18077	-214.22234	110.0	110.0	16499	-62.668358	3.4706285	-52.396954	-78.913895	-62.66839	3.4726217	-52.335056	-79.075874	61.732887	0.26925418	77.39306664466858
