Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
31	-163.95648	27.986795	-107.3952	-208.29364	-132.3189	26.358057	-74.67636	-160.11725	110.0	110.0	51149	-163.24265	27.605404	-107.58998	-256.97192	161.57611	0.8981941	334.0008611679077
32	-161.05609	26.304647	-119.803024	-214.7613	-158.91364	19.655432	-127.39088	-191.21423	110.0	110.0	52799	-165.61386	27.504381	-108.910934	-257.1244	163.9869	0.8997609	345.1497323513031
33	-154.54926	28.408804	-108.55517	-197.686	-139.03232	31.741762	-69.11399	-177.23468	110.0	110.0	54449	-167.22488	27.362516	-109.56422	-259.99478	165.6239	0.9129534	356.5466842651367
34	-148.22891	29.08099	-98.319984	-195.1714	-148.35487	14.430373	-111.625916	-162.40549	110.0	110.0	56099	-169.21065	27.209982	-111.59258	-260.49957	167.65616	0.90274763	366.7215676307678
35	-141.13779	24.019232	-109.6043	-190.71858	-127.437416	17.758972	-89.73239	-160.4218	110.0	110.0	57749	-170.86069	27.075851	-113.66492	-264.4548	169.3341	0.8997762	378.12720918655396
36	-142.6225	26.034782	-100.414566	-202.12491	-134.70198	18.20693	-91.36794	-156.1549	110.0	110.0	59399	-172.2633	26.828047	-115.58109	-266.4494	170.77882	0.88094765	388.47280740737915
37	-156.40387	19.80189	-119.81208	-194.35065	-123.09874	46.812195	-56.69836	-220.26987	110.0	110.0	61049	-173.71378	26.77393	-117.006256	-269.41714	172.25626	0.89118785	398.0967900753021
38	-148.48232	29.974022	-95.51679	-196.24213	-133.52425	37.232414	-68.83875	-185.23077	110.0	110.0	62699	-175.21738	26.76816	-118.43995	-269.51212	173.77585	0.89899236	408.910808801651
39	-144.57088	33.03468	-79.613464	-190.05038	-148.39049	32.63296	-76.931595	-186.66829	110.0	110.0	64349	-176.59883	26.603884	-119.68633	-270.5767	175.19511	0.90176684	420.4666814804077
40	-152.36035	33.587	-77.76785	-203.40942	-120.12124	25.725994	-77.03803	-162.58517	110.0	110.0	65999	-177.7028	26.57254	-120.51113	-270.89053	176.31194	0.8794765	431.2592406272888
41	-135.6936	27.114285	-79.09665	-170.26088	-138.50961	33.08084	-79.17495	-184.68565	110.0	110.0	67649	-178.53629	26.452837	-121.11677	-272.0044	177.18376	0.8815261	442.89503288269043
42	-135.04092	33.542225	-86.103065	-192.42827	-127.529396	23.711687	-86.243835	-163.57985	110.0	110.0	69299	-179.4188	26.47883	-121.62458	-273.562	178.08008	0.8560896	454.13734555244446
43	-144.04568	29.886265	-95.63332	-202.38235	-140.93463	22.31835	-100.469475	-175.77261	110.0	110.0	70949	-180.03987	26.60693	-122.217155	-274.02417	178.72865	0.85822	465.15244603157043
44	-142.44218	19.764458	-82.15641	-170.09975	-138.68701	40.639244	-71.233536	-190.68852	110.0	110.0	72599	-180.41594	26.643278	-122.9054	-276.6035	179.13188	0.84476525	474.9964678287506
45	-127.43502	30.753923	-72.29764	-172.18858	-130.23111	13.54562	-108.12308	-154.93788	110.0	110.0	74249	-180.99475	26.693096	-123.35783	-277.7721	179.72322	0.8885034	484.9403419494629
46	-127.40183	20.870285	-87.00074	-162.01262	-126.95705	35.025574	-57.813892	-190.46628	110.0	110.0	75899	-181.39885	26.728342	-123.89077	-279.20978	180.14651	0.87295365	497.87657403945923
47	-124.87681	28.844028	-66.79457	-169.29141	-119.70775	22.067879	-94.84931	-153.43391	110.0	110.0	77549	-181.5214	26.681334	-124.07562	-279.6848	180.29132	0.8773166	508.32710123062134
