Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-6682.483	1866.7301	-3713.9106	-10904.16	-7203.5063	2220.1113	-4197.994	-12047.046	110.0	110.0	1649	-80.78177	40.540764	0.23076653	-233.54323	-80.71497	40.653435	0.22851972	-234.72327	77.28802	2532.495	5.912548303604126
2	-7787.32	1967.4523	-5042.879	-11408.278	-4408.488	3342.7114	-390.7138	-10982.412	110.0	110.0	3299	-227.38808	95.45014	-35.61488	-607.8764	-227.3843	95.46906	-36.314545	-605.2184	219.51918	1650.6139	15.562423467636108
3	-6858.631	2516.736	-2285.6208	-10610.522	-1816.43	1500.5474	-237.82628	-4469.418	110.0	110.0	4949	-440.21906	138.47188	-96.69664	-1005.00977	-440.23346	138.43806	-95.01225	-997.0286	427.18848	2525.0864	24.897719383239746
4	-6146.213	2005.7166	-3927.153	-10468.48	-2587.0898	2477.2349	-200.31796	-9018.618	110.0	110.0	6599	-630.23157	191.185	-193.17984	-1299.5718	-630.1925	191.40495	-194.24005	-1298.4034	610.44684	3555.6133	34.7705614566803
5	-6709.4004	1750.7816	-3783.3584	-9833.232	-2880.159	1953.1934	-588.7396	-7839.126	110.0	110.0	8249	-785.8291	236.06436	-251.94994	-1682.616	-785.78577	236.36464	-259.38474	-1678.6212	758.5292	4760.055	44.097777128219604
6	-7156.4497	2025.1969	-4428.251	-9820.975	-2797.1907	2202.8333	-197.65428	-5750.6973	110.0	110.0	9899	-928.54456	271.19736	-279.69424	-1962.9608	-928.5035	271.43326	-288.69638	-1955.3352	893.89453	5712.7344	54.047467947006226
7	-3937.9646	2563.2886	-469.0076	-9651.281	-3276.6184	2110.5676	-26.420963	-6341.4316	110.0	110.0	11549	-1010.4472	304.55008	-279.88043	-2125.072	-1010.40717	304.719	-286.24518	-2119.0552	972.5409	5952.91	63.80410623550415
8	-2255.6155	1969.5729	-139.01625	-6341.925	-1521.3469	1079.1814	-122.381775	-3480.68	110.0	110.0	13199	-1057.4962	338.7228	-289.80508	-2283.4375	-1057.4617	338.84842	-289.9206	-2283.1821	1022.8427	5616.8516	73.88614273071289
9	-1972.2893	1617.9316	-259.37198	-5216.4644	-2705.6362	3084.0579	-273.27832	-9328.913	110.0	110.0	14849	-1092.5511	368.02368	-306.5542	-2432.293	-1092.4987	368.23364	-297.61075	-2435.2603	1057.9899	5160.45	83.97326850891113
10	-1890.6324	1453.1254	-36.075954	-6461.8716	-1123.7388	719.4686	-262.51587	-2545.5579	110.0	110.0	16499	-1117.038	401.74908	-320.336	-2540.1665	-1116.984	401.9514	-320.23862	-2545.6877	1083.8661	4952.475	93.74795937538147
