Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
12	-201.71965	5.9524474	-186.80977	-210.7455	-195.69273	11.641293	-166.36336	-205.25754	110.0	110.0	19799	-119.06199	3.7004092	-107.916534	-131.55907	-119.06203	3.7009304	-107.766685	-131.54358	-1.1259515	0.6725455	2.3394692	-6.585177	118.89074	0.22371958	146.84906935691833
13	-200.42343	6.8926873	-183.99942	-209.20686	-189.15051	13.784416	-159.97726	-213.34377	110.0	110.0	21449	-127.579414	3.7358682	-116.38282	-140.81168	-127.57945	3.7365882	-116.41861	-140.67758	-1.1195152	0.6861364	3.4668405	-8.198343	127.41403	0.24101515	160.05515837669373
14	-196.15034	8.501892	-181.39507	-209.6724	-197.23701	9.807978	-178.01886	-208.56708	110.0	110.0	23099	-135.65355	3.7741206	-124.626114	-149.24138	-135.65355	3.7750742	-124.454124	-149.10712	-1.11435	0.6907229	3.3540058	-6.3266497	135.49522	0.24616447	172.3416428565979
15	-199.78912	6.103786	-189.27022	-208.20612	-190.12405	11.158708	-176.0563	-211.30405	110.0	110.0	24749	-143.43965	3.8303468	-132.47664	-157.55211	-143.43965	3.830591	-132.81487	-157.52968	-1.0955795	0.707564	3.4631357	-7.5717793	143.28548	0.26763907	185.4391553401947
16	-199.76495	4.931598	-189.33517	-206.39824	-190.38174	12.16017	-165.3473	-209.32507	110.0	110.0	26399	-150.94008	3.8714008	-139.88803	-165.4	-150.94012	3.8720815	-139.95293	-165.23077	-1.0821384	0.72713107	3.0133424	-7.2863555	150.78815	0.27722287	198.62294459342957
17	-198.0689	8.183219	-180.44125	-208.9075	-196.67511	6.471879	-186.9687	-207.88539	110.0	110.0	28049	-158.23332	3.9376123	-147.21063	-172.9332	-158.23312	3.9383163	-146.87926	-172.71233	-1.0693088	0.74901026	3.0841086	-7.184003	158.08452	0.29555187	211.93500089645386
18	-198.71516	10.769527	-175.58995	-212.34239	-193.12962	14.179086	-157.88933	-208.14627	110.0	110.0	29699	-165.2371	3.9644578	-154.08777	-180.07596	-165.23721	3.9639196	-153.93216	-180.20856	-1.0590352	0.7547888	3.4990005	-7.497942	165.08862	0.30764616	225.17719435691833
19	-195.14435	9.384445	-170.54272	-207.30014	-190.14474	14.90828	-148.63547	-202.942	110.0	110.0	31349	-171.90855	4.0135875	-160.79854	-186.299	-171.90854	4.0141654	-160.85277	-186.35573	-1.0474849	0.7659459	3.1050034	-8.284431	171.76132	0.32111084	238.35253477096558
20	-192.74051	10.111289	-174.01434	-206.4309	-183.65689	23.088634	-145.5948	-209.04332	110.0	110.0	32999	-178.28922	4.073033	-166.47087	-193.58258	-178.28923	4.0727167	-166.8879	-193.38614	-1.0321914	0.78228617	3.5997932	-7.14233	178.14462	0.3429562	251.78715014457703
21	-189.5201	9.325011	-172.75745	-203.76541	-186.92477	24.41864	-123.71967	-205.11044	110.0	110.0	34649	-184.30473	4.1559033	-172.6622	-200.2215	-184.30464	4.1559677	-172.8479	-200.01083	-1.0056597	0.81656635	3.2227702	-9.652942	184.15898	0.35158458	263.96750473976135
22	-194.99687	8.859112	-179.77188	-207.17154	-187.61166	23.834747	-131.02066	-209.61049	110.0	110.0	36299	-190.05742	4.229269	-177.37221	-206.5934	-190.0575	4.2283616	-177.70499	-206.64328	-0.9864643	0.83052427	4.1924334	-6.450866	189.91441	0.3720351	276.2180173397064
23	-186.7921	11.729624	-168.8095	-206.96927	-178.97275	25.422329	-107.68222	-203.42659	110.0	110.0	37949	-195.51028	4.2990894	-183.09985	-212.71582	-195.51031	4.297929	-183.05116	-212.1715	-0.96465963	0.8541125	4.071399	-7.9575615	195.36488	0.3942117	288.43191027641296
24	-189.56818	9.727412	-172.15128	-208.83345	-167.84052	19.391512	-131.77145	-192.34781	110.0	110.0	39599	-200.68571	4.390737	-188.13466	-217.72754	-200.68573	4.389824	-188.06305	-217.3868	-0.93082565	0.88188267	4.333098	-8.015915	200.53674	0.41731888	300.59411787986755
25	-190.2629	13.086205	-167.86475	-208.8112	-177.94316	20.392593	-137.75598	-211.82315	110.0	110.0	41249	-205.61295	4.576447	-191.87128	-222.39413	-205.6128	4.5756917	-191.94394	-223.03009	-0.8913109	0.91869533	4.132576	-7.8396893	205.46077	0.43928024	313.82391691207886
26	-186.24028	10.473431	-165.53127	-201.48398	-187.05856	15.716302	-157.55235	-211.37148	110.0	110.0	42899	-210.2762	4.670635	-195.67867	-227.86946	-210.27634	4.6697445	-195.83807	-228.52591	-0.86777776	0.9428923	4.3464313	-8.563263	210.12383	0.47470757	326.2845380306244
27	-190.42874	11.0882225	-170.34187	-210.97481	-181.64536	9.242037	-171.43521	-202.91103	110.0	110.0	44549	-214.66599	4.853275	-199.81146	-232.44867	-214.66614	4.8519974	-199.7477	-232.80685	-0.83822083	0.95688385	3.9206474	-8.779131	214.51073	0.49843135	338.4547700881958
28	-186.72694	12.129532	-161.13321	-208.24306	-177.73874	16.194515	-148.20087	-210.8025	110.0	110.0	46199	-218.83656	5.0389223	-202.659	-236.28697	-218.8364	5.038286	-202.90274	-236.86462	-0.8046386	0.98749226	3.8982823	-9.711276	218.67957	0.5066412	350.620836019516
29	-184.1719	10.209862	-166.8199	-201.00633	-180.43625	25.272526	-132.50505	-205.46613	110.0	110.0	47849	-222.89052	5.1923985	-206.29288	-240.2132	-222.89062	5.192853	-206.5689	-240.3751	-0.7786025	1.0054278	4.805949	-8.362413	222.7295	0.5550006	362.7990734577179
30	-178.07216	11.928326	-163.95921	-200.27946	-173.37752	17.915838	-143.58432	-196.78903	110.0	110.0	49499	-226.62347	5.3612757	-209.77063	-244.134	-226.62329	5.3616233	-209.92325	-244.53119	-0.7607511	1.0157005	4.3043423	-9.515036	226.4608	0.5675957	375.90529012680054
31	-182.04388	12.1735	-162.58907	-203.04903	-170.07896	15.946258	-139.90622	-199.29924	110.0	110.0	51149	-230.04117	5.531836	-212.26028	-248.55428	-230.04138	5.5321074	-212.71321	-248.62096	-0.7271674	1.0330794	5.137484	-8.099367	229.87906	0.5888331	388.19882440567017
32	-178.66722	11.3182335	-159.89816	-202.69633	-174.51723	23.553331	-119.968666	-201.47636	110.0	110.0	52799	-233.38116	5.7847524	-215.49516	-253.32378	-233.38113	5.7856984	-215.61157	-253.44476	-0.70299906	1.0549694	5.2651615	-7.7302475	233.2166	0.61718315	400.9478507041931
33	-177.1879	10.117472	-160.2432	-197.22208	-169.53598	29.349346	-105.77273	-204.3464	110.0	110.0	54449	-236.48352	5.970725	-218.2196	-257.51123	-236.48341	5.971925	-218.11534	-257.05606	-0.692079	1.0643588	5.2742295	-8.939638	236.31357	0.6237912	414.19441390037537
34	-175.28056	11.04826	-161.63293	-197.04662	-166.75824	18.710155	-136.3665	-206.33496	110.0	110.0	56099	-239.38788	6.1504827	-220.53397	-261.22003	-239.38783	6.151582	-220.59233	-260.79196	-0.6619553	1.0842675	5.0513954	-8.306889	239.22157	0.63917124	427.4003710746765
35	-173.13702	12.818497	-150.0918	-198.66681	-153.983	39.343613	-93.131836	-195.40663	110.0	110.0	57749	-242.15779	6.3799696	-223.05777	-264.69214	-242.15791	6.3805876	-222.94283	-264.5512	-0.6446365	1.1002586	5.7340407	-10.1987705	241.98628	0.6598328	439.81350898742676
36	-179.13551	16.059647	-140.7048	-211.5146	-163.39687	23.132095	-112.22571	-193.6586	110.0	110.0	59399	-244.80739	6.595312	-225.47493	-268.09378	-244.8073	6.596329	-225.57208	-269.01718	-0.6267553	1.1051027	5.1825027	-7.6493235	244.6361	0.6726533	452.85714888572693
37	-176.70845	10.955737	-160.86665	-201.76486	-166.1423	21.544287	-132.89194	-196.1227	110.0	110.0	61049	-247.2295	6.867762	-227.21	-270.92972	-247.22935	6.868643	-227.24184	-271.61688	-0.6109057	1.1123525	5.0804524	-8.122917	247.06082	0.6914693	465.0574791431427
38	-172.01353	11.182694	-152.3348	-190.25867	-170.31271	20.30946	-129.89131	-192.17796	110.0	110.0	62699	-249.4746	7.1050696	-229.7453	-274.2166	-249.47484	7.10589	-229.68759	-274.61176	-0.59190756	1.118034	5.2735825	-10.364761	249.3024	0.69626456	477.3271622657776
39	-169.38843	10.984816	-148.89815	-184.32216	-184.6246	17.156895	-154.90387	-215.18439	110.0	110.0	64349	-251.60927	7.3332357	-230.82977	-277.43127	-251.6094	7.334178	-230.75354	-277.4143	-0.5613546	1.1359417	5.4728603	-9.59589	251.42845	0.7159201	490.72526359558105
40	-164.62007	12.193899	-143.88089	-183.29541	-165.06131	30.414995	-115.7329	-202.18475	110.0	110.0	65999	-253.47566	7.584763	-232.48721	-280.4735	-253.4755	7.5857177	-232.38911	-280.71695	-0.5386268	1.1468607	6.1934023	-12.570105	253.2972	0.7524246	503.10318088531494
41	-172.8203	13.179637	-145.6498	-189.32613	-167.15262	19.52125	-123.497894	-196.4604	110.0	110.0	67649	-255.17542	7.826565	-234.19145	-283.19614	-255.1753	7.826433	-233.73592	-283.58218	-0.50681025	1.1563507	5.4868155	-8.89427	254.99113	0.75681466	515.4795565605164
42	-169.52156	11.495676	-156.51083	-197.1912	-171.75511	25.570686	-104.85185	-196.3886	110.0	110.0	69299	-256.65616	8.044997	-235.12451	-285.90433	-256.65637	8.045436	-235.15178	-285.65155	-0.49686345	1.1603366	5.1304913	-10.39373	256.47305	0.78482175	528.787868976593
43	-167.15059	17.915527	-138.92967	-203.2296	-168.3081	15.300935	-151.15799	-199.69171	110.0	110.0	70949	-258.22675	8.2820215	-236.72144	-288.34933	-258.22653	8.282755	-236.52264	-288.91125	-0.48336175	1.169252	5.044327	-8.196545	258.04147	0.78501296	542.0575890541077
44	-165.32846	15.911029	-139.55981	-195.68283	-160.07768	20.99313	-130.0006	-193.11662	110.0	110.0	72599	-259.5432	8.504696	-237.16641	-291.5905	-259.54318	8.505794	-237.26271	-291.06247	-0.4716405	1.1724615	5.262319	-7.772216	259.3581	0.8223119	555.3934590816498
45	-162.6555	12.015594	-133.64098	-179.64133	-171.183	20.088945	-119.8731	-191.28741	110.0	110.0	74249	-260.84247	8.713182	-238.66586	-294.29443	-260.84262	8.714108	-238.54483	-293.5311	-0.44942108	1.188719	5.568939	-8.94624	260.65262	0.8473642	568.6998975276947
46	-164.49014	12.384959	-140.8329	-185.779	-163.8452	33.532528	-93.543655	-199.83626	110.0	110.0	75899	-261.8907	8.981218	-239.68951	-295.57645	-261.89075	8.982562	-239.37279	-295.76553	-0.4421747	1.1862631	5.201607	-9.92846	261.70557	0.85243505	581.2524945735931
47	-167.49663	10.504906	-153.05692	-189.84349	-143.63899	29.110191	-83.40753	-184.24011	110.0	110.0	77549	-263.00174	9.182568	-239.95921	-297.66046	-263.00162	9.18379	-240.28142	-298.35144	-0.43818405	1.192048	5.585838	-10.10994	262.81512	0.8552142	594.6064474582672
48	-160.83736	13.69372	-132.42975	-191.01128	-144.55103	19.897722	-98.180145	-170.07277	110.0	110.0	79199	-264.04187	9.474596	-241.14462	-299.73022	-264.04187	9.475877	-240.80634	-299.68936	-0.4310854	1.1869856	5.2876735	-9.528265	263.85846	0.8920491	607.2782647609711
49	-156.6616	14.79131	-128.32951	-187.15771	-142.34888	37.39332	-75.81988	-189.70096	110.0	110.0	80849	-264.97995	9.694076	-241.56114	-301.3252	-264.97977	9.694963	-241.42856	-301.40088	-0.4095339	1.1991873	5.669825	-9.7175255	264.7953	0.9038778	620.1205868721008
50	-161.31078	12.686651	-143.97911	-189.29726	-151.67732	24.606066	-109.57744	-188.04582	110.0	110.0	82499	-265.6514	9.894181	-242.52905	-303.3821	-265.6515	9.895267	-241.98332	-303.7077	-0.3982447	1.1996335	5.560186	-9.544715	265.46323	0.89974505	632.5691945552826
51	-162.0379	12.56101	-146.41359	-187.82082	-144.8672	24.505716	-94.84745	-167.25179	110.0	110.0	84149	-266.2646	10.107345	-243.09676	-304.21014	-266.2645	10.107833	-242.82028	-305.0685	-0.38571018	1.2188364	5.8619003	-8.460094	266.07635	0.91945946	645.6393332481384
52	-159.16934	17.679096	-128.10605	-190.60616	-142.93723	16.887794	-116.89197	-168.2296	110.0	110.0	85799	-266.9319	10.396424	-243.53291	-306.2135	-266.932	10.396179	-243.37213	-305.6889	-0.37135988	1.2192142	5.4049363	-8.439659	266.7398	0.9414365	659.0822682380676
53	-159.7399	16.142263	-131.6801	-184.8837	-162.89134	18.890133	-125.7154	-195.17812	110.0	110.0	87449	-267.4276	10.66769	-244.09772	-306.6986	-267.4275	10.668813	-243.74316	-307.0993	-0.3586019	1.2270318	5.8127146	-9.23671	267.23975	0.9537747	672.1909747123718
54	-154.19142	10.90112	-133.8985	-174.07556	-148.42012	15.582163	-127.84357	-180.18805	110.0	110.0	89099	-267.78268	10.86517	-244.31265	-307.7819	-267.7829	10.864867	-244.29922	-308.24875	-0.36067802	1.2199894	5.9853354	-10.237705	267.5968	0.9430757	684.6607055664062
55	-157.12276	16.574478	-127.82414	-185.34836	-140.37112	38.114826	-81.50465	-202.63873	110.0	110.0	90749	-268.16122	11.126386	-244.302	-308.62497	-268.16098	11.127261	-244.75734	-308.62506	-0.3575853	1.2251848	5.822102	-9.824234	267.9722	0.97315764	698.183910369873
56	-157.24783	15.092991	-128.62572	-179.80269	-143.50618	27.240894	-98.0645	-176.69122	110.0	110.0	92399	-268.56384	11.341896	-244.86823	-309.48346	-268.56403	11.343259	-244.91113	-309.05444	-0.34511542	1.2340173	5.2893724	-8.8307295	268.3752	0.98042256	711.6437532901764
57	-161.92406	14.675491	-124.91643	-178.55884	-144.12564	26.619453	-105.42488	-185.8587	110.0	110.0	94049	-268.82144	11.520874	-244.31606	-309.6704	-268.82144	11.52171	-244.27187	-309.54462	-0.33902442	1.2325652	5.589487	-9.350836	268.63132	0.97316885	724.1131179332733
58	-160.30885	16.281176	-127.10322	-185.73613	-134.89671	28.91538	-83.299446	-186.71405	110.0	110.0	95699	-269.05347	11.7823	-243.6887	-310.3274	-269.0534	11.783629	-244.19214	-311.14062	-0.33364236	1.2315004	5.674145	-9.836942	268.86404	1.0002667	737.2955067157745
59	-164.62535	12.918306	-137.69264	-192.5487	-160.34741	21.805986	-114.06957	-191.94275	110.0	110.0	97349	-269.28726	11.984868	-243.72026	-311.79776	-269.28714	11.98571	-244.05922	-312.18442	-0.32603446	1.2339798	5.5233626	-9.155869	269.09567	1.0066017	750.3130073547363
60	-156.94164	15.358875	-122.96627	-191.50826	-122.289505	37.8875	-66.92725	-177.63678	110.0	110.0	98999	-269.52963	12.226545	-243.43027	-311.92575	-269.52966	12.228519	-243.22505	-313.40353	-0.32255074	1.2347063	6.010792	-9.6629925	269.34103	1.0223305	763.8222558498383
61	-153.2223	15.748398	-128.13701	-186.59114	-159.84111	20.639486	-129.12167	-198.70848	110.0	110.0	100649	-269.68906	12.403706	-242.8846	-313.10217	-269.68915	12.404543	-243.00037	-313.84796	-0.32741976	1.2325598	5.954013	-9.253688	269.5055	1.0274963	777.3224351406097
62	-152.88565	14.2083845	-128.04443	-176.4714	-148.34193	18.644596	-120.617905	-183.60332	110.0	110.0	102299	-269.721	12.540177	-242.96718	-314.34772	-269.7209	12.540394	-243.0796	-314.43768	-0.30969104	1.2430956	6.2283316	-9.183012	269.53214	1.0242895	789.7598187923431
63	-163.1535	18.71892	-121.95777	-194.62833	-150.56787	24.84044	-113.08071	-191.41234	110.0	110.0	103949	-269.8921	12.800643	-242.76704	-315.3629	-269.8922	12.800253	-242.71039	-315.13754	-0.3005862	1.2493019	6.3430386	-9.976325	269.70093	1.0426168	802.2576050758362
64	-162.52765	14.727194	-131.03491	-181.3019	-156.98457	20.422075	-109.25074	-178.608	110.0	110.0	105599	-269.93497	12.998108	-242.056	-316.24554	-269.9348	12.9985695	-242.42784	-316.39307	-0.30447972	1.2403264	7.1188626	-9.587988	269.75458	1.0593089	815.6280827522278
65	-152.67113	14.590217	-122.76209	-178.11629	-145.71585	19.237844	-101.27181	-172.85242	110.0	110.0	107249	-269.84412	13.121922	-242.12056	-316.609	-269.84427	13.122155	-242.28291	-316.9767	-0.2904738	1.249331	7.2100363	-9.2161255	269.65958	1.0625362	829.1574394702911
66	-155.55974	17.738152	-125.7734	-186.19443	-142.86862	33.164764	-63.532753	-190.97604	110.0	110.0	108899	-269.8195	13.29801	-241.806	-317.7402	-269.81946	13.299937	-241.71544	-317.99002	-0.28708386	1.2476805	6.840641	-9.171157	269.63464	1.0725311	842.6460354328156
67	-153.03102	14.572228	-128.26863	-181.99394	-147.03429	27.965408	-105.77138	-192.8637	110.0	110.0	110549	-269.74017	13.516167	-241.1506	-318.41965	-269.74023	13.5169	-241.17557	-318.4499	-0.27815422	1.2535855	6.3817153	-8.940099	269.55136	1.0644124	855.7512505054474
68	-152.92233	13.022412	-130.6499	-182.0832	-143.74057	25.16771	-86.508606	-166.14444	110.0	110.0	112199	-269.67712	13.738714	-240.64828	-319.941	-269.677	13.738907	-241.07562	-320.02554	-0.2811863	1.2520069	5.924864	-9.808215	269.49203	1.0611982	869.2916541099548
69	-150.53964	10.478074	-128.85304	-170.58691	-134.96802	35.349045	-52.835735	-173.87718	110.0	110.0	113849	-269.54514	13.852179	-240.76727	-319.62308	-269.5452	13.853139	-240.80522	-319.9146	-0.27220207	1.2544433	6.5306034	-8.921358	269.36105	1.0841329	882.8328075408936
70	-149.15395	17.801847	-126.79412	-183.25266	-139.31882	27.99997	-84.091934	-163.11136	110.0	110.0	115499	-269.2611	13.966506	-240.0155	-321.1191	-269.26108	13.968004	-240.20262	-320.97446	-0.26554573	1.2570536	6.683243	-8.609961	269.07913	1.0801369	895.3347928524017
71	-158.49483	11.200468	-131.7513	-180.36201	-138.27748	34.538063	-80.70763	-191.91862	110.0	110.0	117149	-269.0819	14.079652	-240.67883	-321.20264	-269.08188	14.081404	-240.15614	-321.67136	-0.2623564	1.2582128	6.3311777	-9.9794855	268.89795	1.0970306	907.7569742202759
72	-150.8904	12.634383	-133.10129	-175.1632	-137.38673	41.979115	-80.78457	-210.52605	110.0	110.0	118799	-268.90396	14.24911	-239.49185	-322.4802	-268.90396	14.250339	-239.42752	-322.5368	-0.2696386	1.2543688	7.7482147	-11.831754	268.72568	1.0884202	920.3467290401459
73	-150.35689	16.219511	-114.71331	-171.77818	-133.2314	14.475876	-99.53059	-156.74744	110.0	110.0	120449	-268.70715	14.405378	-239.33514	-322.79263	-268.70734	14.407068	-239.16637	-322.79697	-0.25716412	1.2548971	6.3153663	-9.65105	268.52798	1.0963941	932.8234300613403
74	-147.41254	15.680147	-126.06096	-182.7565	-137.14319	19.834646	-107.08951	-166.26537	110.0	110.0	122099	-268.36154	14.4539795	-238.999	-323.86072	-268.3613	14.455706	-239.18633	-323.33826	-0.25424877	1.2555791	7.522802	-10.183937	268.18323	1.1025075	945.4526722431183
75	-151.45233	21.006926	-125.654305	-202.12314	-142.6649	33.435356	-84.422554	-193.14816	110.0	110.0	123749	-268.1249	14.601482	-238.06271	-323.36652	-268.12497	14.603339	-237.56964	-323.48465	-0.24935672	1.252855	6.4841256	-9.257353	267.9509	1.0942554	957.9600918292999
76	-150.06874	13.695721	-132.10364	-184.47133	-128.5391	28.770817	-87.74085	-166.68661	110.0	110.0	125399	-267.82437	14.762816	-237.19919	-323.71487	-267.82425	14.764329	-237.14023	-323.65543	-0.24234216	1.2570767	7.329687	-9.464609	267.64728	1.1016467	971.5328001976013
77	-157.2802	18.471867	-127.10256	-194.84166	-114.58871	19.794193	-89.638916	-149.73892	110.0	110.0	127049	-267.6055	14.876055	-236.60071	-323.59842	-267.6056	14.877488	-236.59903	-323.0266	-0.25252327	1.2594042	7.6607404	-10.101325	267.43253	1.1323196	985.1509478092194
78	-148.13864	20.293308	-109.93096	-181.41942	-133.31668	34.950012	-34.675236	-171.87657	110.0	110.0	128699	-267.31796	15.057052	-235.96132	-323.53772	-267.31778	15.05894	-235.97234	-323.72827	-0.25181633	1.2551794	7.480599	-8.940537	267.1493	1.1018221	998.7835440635681
79	-149.4676	14.981731	-131.78354	-187.50618	-147.23749	21.479118	-106.32523	-188.21127	110.0	110.0	130349	-267.00714	15.189416	-235.77727	-324.45694	-267.00714	15.190437	-235.8246	-324.73587	-0.2537123	1.26025	6.7867002	-9.386255	266.84113	1.1207854	1012.3039209842682
80	-150.83081	15.039328	-123.9816	-181.49391	-121.40951	16.381556	-87.5467	-145.61784	110.0	110.0	131999	-266.79434	15.342004	-235.22075	-324.47424	-266.79443	15.342837	-234.89764	-324.0603	-0.24672148	1.2611221	7.9600754	-9.246667	266.62598	1.1016575	1025.873613357544
81	-146.35693	15.016067	-121.55017	-180.52928	-141.5709	25.641294	-96.76952	-176.78535	110.0	110.0	133649	-266.4019	15.41782	-234.54155	-325.6343	-266.40198	15.418794	-234.68004	-324.75238	-0.2358329	1.2559794	6.397192	-12.097909	266.23724	1.1237445	1039.414580821991
82	-145.26476	14.230049	-116.6267	-177.74634	-140.61954	19.880276	-108.583115	-166.94745	110.0	110.0	135299	-266.1215	15.590962	-234.38278	-325.79895	-266.1214	15.592076	-233.92952	-325.27594	-0.24535154	1.2602429	6.530629	-8.665921	265.956	1.1150383	1052.9574494361877
83	-145.7849	12.886485	-116.13065	-164.6593	-137.09354	24.857868	-96.775986	-186.01546	110.0	110.0	136949	-265.84402	15.686078	-233.69281	-326.5769	-265.84406	15.687446	-233.67323	-325.46497	-0.25292262	1.2569307	7.2001157	-10.262374	265.68713	1.1357353	1066.525230884552
84	-149.73949	16.202585	-119.7844	-179.92276	-141.8367	30.34659	-80.98493	-188.12164	110.0	110.0	138599	-265.44104	15.734732	-233.10147	-326.17697	-265.44092	15.735249	-232.54442	-325.82672	-0.24017973	1.2624844	6.578385	-8.476581	265.27838	1.1395735	1079.0906774997711
85	-158.02159	14.873069	-131.06567	-193.58665	-141.91173	24.320175	-94.99305	-177.19029	110.0	110.0	140249	-265.21335	15.864941	-232.49844	-327.05276	-265.21317	15.86669	-232.3522	-326.78384	-0.24896252	1.2526559	6.741641	-8.648234	265.05527	1.148414	1092.478028535843
86	-145.68832	17.099365	-113.91269	-175.33083	-148.28326	18.74271	-107.12763	-172.59633	110.0	110.0	141899	-264.81982	15.985536	-232.3663	-326.3862	-264.81992	15.986937	-232.03549	-326.6907	-0.24211062	1.257578	6.192709	-8.940439	264.66144	1.1592385	1108.294582605362
87	-143.23615	13.034442	-116.9644	-163.83812	-136.46895	27.833801	-91.2802	-177.51006	110.0	110.0	143549	-264.33353	16.01521	-231.83463	-326.76126	-264.33353	16.016638	-231.81647	-326.7176	-0.23008598	1.2620956	7.37359	-10.636739	264.17136	1.1495962	1122.6675298213959
88	-145.4715	15.2813635	-126.772354	-172.1313	-164.16098	25.02721	-95.93433	-186.62581	110.0	110.0	145199	-264.02185	16.115173	-231.54059	-326.08865	-264.0218	16.115854	-231.29393	-326.02927	-0.23209278	1.2631114	7.5409517	-10.502011	263.86008	1.1615844	1136.1586737632751
89	-148.37766	13.315321	-127.93534	-172.35526	-130.19882	35.852844	-42.537357	-179.88028	110.0	110.0	146849	-263.76193	16.173744	-231.22646	-326.6467	-263.762	16.175798	-231.06955	-326.3526	-0.23205641	1.2579961	6.9281316	-11.999117	263.60196	1.1753296	1149.674633026123
90	-144.94354	13.172642	-129.93802	-176.30392	-133.42702	34.975204	-62.794636	-182.49156	110.0	110.0	148499	-263.43146	16.232664	-230.92769	-327.6285	-263.4315	16.233788	-230.75763	-326.76392	-0.24228927	1.2511431	7.594408	-9.672739	263.27448	1.1546957	1162.4889454841614
