Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-322.10297	29.282648	-284.15387	-375.95648	-212.9414	5.520426	-200.10231	-220.11484	110.0	110.0	1649	-3.3669026	0.6216246	0.2566582	-5.753301	-3.363411	0.6339051	0.3467099	-5.8680906	3.0115795	0.36232784	6.8064539432525635
2	-314.49628	25.562384	-271.0539	-360.4992	-209.93417	7.236883	-196.51808	-221.65825	110.0	110.0	3299	-4.5791526	0.8233759	-2.2463117	-7.968029	-4.57922	0.8222578	-2.1922443	-7.91603	4.098456	0.063685395	18.909634113311768
3	-325.22717	28.8506	-284.38776	-388.57504	-212.92273	7.1488705	-193.4575	-219.91118	110.0	110.0	4949	-6.1784678	1.0532868	-3.4421952	-11.093494	-6.1784225	1.0526444	-3.4525588	-11.253587	5.6320405	0.059979573	30.886451959609985
4	-323.70773	28.768898	-269.0538	-364.9583	-207.46709	7.1366158	-193.9412	-216.46494	110.0	110.0	6599	-7.8541017	1.2691145	-4.413474	-13.276584	-7.854121	1.2691914	-4.419377	-13.343972	7.2416534	0.065533765	43.306294441223145
5	-308.8259	22.941416	-268.50003	-355.59943	-207.34866	8.218109	-194.52376	-217.93938	110.0	110.0	8249	-9.467943	1.4337349	-5.468328	-15.492156	-9.467959	1.4342669	-5.5115724	-15.507614	8.787051	0.075857125	55.493563652038574
6	-324.19287	22.551432	-283.58673	-360.97424	-205.92412	8.252087	-191.07893	-217.2393	110.0	110.0	9899	-11.025668	1.59228	-6.5579615	-17.545872	-11.025718	1.5927836	-6.6318974	-17.814026	10.276557	0.08135522	67.29791402816772
7	-316.38702	33.602856	-271.9595	-382.0086	-200.24382	18.271378	-161.50682	-215.86708	110.0	110.0	11549	-12.578436	1.7634108	-7.406375	-19.468472	-12.578421	1.7635893	-7.4052763	-19.585814	11.773518	0.08791061	79.19369173049927
8	-316.45084	28.340122	-279.08762	-379.68207	-212.75436	7.913419	-192.65749	-221.44191	110.0	110.0	13199	-14.060954	1.8972225	-8.496909	-21.337473	-14.061	1.8971814	-8.570372	-21.381865	13.210109	0.09538343	90.93151879310608
9	-321.10544	24.47132	-286.58932	-379.98663	-203.98013	17.175926	-166.34157	-218.30594	110.0	110.0	14849	-15.50363	2.0117521	-9.704555	-23.215635	-15.5036	2.0120423	-9.7587805	-23.174086	14.593565	0.10794865	102.90167427062988
10	-303.74445	19.173233	-274.65848	-348.68423	-204.16776	7.600476	-192.61766	-216.0129	110.0	110.0	16499	-16.896006	2.0885048	-10.59216	-24.900059	-16.896011	2.088226	-10.577366	-24.881786	15.958817	0.11462603	116.82418656349182
