Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
19	-200.97319	6.928682	-187.04318	-210.13039	-202.02505	6.0115848	-186.33011	-208.27522	110.0	110.0	31349	-332.46136	3.126342	-325.3968	-343.56635	-332.4612	3.1260478	-325.49228	-343.5772	-1.2296345	0.5208423	1.8978434	-7.8039207	332.28076	0.18507649	325.3076777458191
20	-200.09161	6.309648	-185.56824	-210.6477	-194.59244	15.296983	-163.77686	-214.70287	110.0	110.0	32999	-331.5593	3.174765	-324.40652	-342.8568	-331.55936	3.174756	-324.5595	-342.92688	-1.2274824	0.52576125	1.982825	-6.2466216	331.37625	0.1845826	342.5050210952759
21	-200.16164	5.3462343	-191.30507	-209.33693	-187.96481	12.638192	-169.39954	-212.52626	110.0	110.0	34649	-330.7895	3.1413794	-323.7777	-342.34863	-330.7895	3.14149	-323.88245	-342.18945	-1.2224622	0.5318059	1.7390416	-7.266918	330.60416	0.18834496	361.92033648490906
22	-195.44846	9.664092	-179.86826	-210.06168	-194.58601	11.80543	-168.47249	-207.78865	110.0	110.0	36299	-330.25952	3.1256218	-323.40866	-341.99496	-330.25958	3.125479	-323.56702	-342.26474	-1.2169877	0.5425344	1.9242215	-6.1923637	330.07166	0.19195385	379.1273350715637
23	-199.1157	5.2407103	-188.22339	-208.6516	-194.33447	17.132845	-144.89163	-207.5178	110.0	110.0	37949	-329.6071	3.1667657	-322.54553	-341.91342	-329.60703	3.1669848	-322.69083	-341.84943	-1.2087482	0.5604476	1.8860738	-7.0531406	329.4187	0.199075	396.6121962070465
24	-200.66855	7.9898653	-188.93599	-211.67311	-193.19801	13.427312	-165.52896	-206.93279	110.0	110.0	39599	-328.92676	3.2176876	-321.95877	-341.62576	-328.92685	3.2169378	-322.11536	-341.7455	-1.2016386	0.5666371	2.402732	-6.09207	328.74228	0.20260845	413.9708421230316
25	-200.54788	6.702818	-187.12189	-209.6663	-192.13126	10.155891	-170.52509	-203.29971	110.0	110.0	41249	-328.4229	3.2396245	-321.64175	-341.069	-328.42282	3.239339	-321.72165	-341.0966	-1.1899134	0.58554655	1.9630847	-6.922663	328.235	0.20176306	431.25399518013
26	-199.80264	5.30974	-192.3989	-212.25113	-192.36934	11.98825	-161.89088	-207.15674	110.0	110.0	42899	-327.96518	3.2969782	-321.17725	-341.32336	-327.96518	3.2963066	-321.23166	-341.34036	-1.1893154	0.58775806	2.5004134	-6.6501956	327.77774	0.20303483	447.11431980133057
27	-197.99849	6.857469	-185.00618	-210.82571	-196.54411	9.059931	-182.20966	-207.42851	110.0	110.0	44549	-327.4929	3.3185613	-320.73782	-340.72974	-327.49292	3.3177683	-320.8485	-340.77148	-1.1797929	0.5988997	2.176125	-7.021328	327.30493	0.20794725	463.0938000679016
28	-199.35255	7.253856	-183.12164	-212.1172	-189.44551	15.121514	-157.42429	-204.38171	110.0	110.0	46199	-327.00174	3.3131652	-320.0748	-343.54892	-327.00168	3.3122466	-320.18088	-343.61148	-1.1741674	0.6107847	2.2658372	-6.6425886	326.81393	0.20834133	479.73829531669617
29	-199.22704	6.335747	-185.2703	-209.67017	-186.72769	10.555752	-172.67699	-206.40634	110.0	110.0	47849	-326.6393	3.3402753	-319.94894	-343.95212	-326.6394	3.33905	-320.0583	-343.66614	-1.1624984	0.62961626	2.2021437	-6.7115116	326.45032	0.20993896	496.87163972854614
30	-197.99118	7.740235	-188.3862	-210.41116	-192.97083	9.525032	-177.62349	-205.73799	110.0	110.0	49499	-326.41925	3.4272766	-319.72528	-344.704	-326.41922	3.4256225	-319.5567	-344.79102	-1.1594732	0.628963	2.3036761	-5.7757564	326.2343	0.21731018	513.7382850646973
31	-200.6524	5.421339	-192.05621	-209.54277	-189.04678	11.708517	-167.38678	-209.37375	110.0	110.0	51149	-326.25262	3.4776845	-319.0589	-344.50302	-326.25266	3.475261	-319.312	-345.1084	-1.1548843	0.636836	2.2404575	-6.964072	326.06607	0.2183993	529.6839118003845
32	-196.93845	9.97875	-175.49283	-209.69012	-190.0547	12.654629	-167.68127	-208.74359	110.0	110.0	52799	-325.95267	3.584501	-318.7379	-345.29642	-325.95267	3.5826726	-318.55902	-344.94302	-1.1494974	0.64170957	2.6861973	-6.6647816	325.7638	0.21634008	547.0216150283813
33	-196.07906	8.711674	-177.27274	-208.40813	-180.70963	10.655056	-164.42203	-201.2122	110.0	110.0	54449	-325.55264	3.6134713	-317.76785	-344.7497	-325.55255	3.6111488	-317.6981	-344.81055	-1.1446296	0.65024203	2.3664966	-6.904515	325.3651	0.2254618	562.848738193512
34	-196.47264	7.1070037	-181.76222	-207.0326	-188.17188	21.814041	-129.41815	-208.51152	110.0	110.0	56099	-325.03873	3.6519353	-317.09323	-344.85425	-325.0387	3.650384	-317.03122	-344.62552	-1.1384139	0.6560057	2.8944807	-6.483187	324.85037	0.22592379	578.7360620498657
35	-195.01653	8.988652	-177.43457	-212.09703	-185.7082	14.146129	-159.36742	-200.06616	110.0	110.0	57749	-324.70944	3.7852976	-316.64948	-344.87906	-324.70953	3.783318	-316.47922	-345.02274	-1.1360651	0.6645405	2.6323395	-6.5577354	324.5232	0.23249541	596.255172252655
36	-194.00906	12.706165	-162.14699	-209.59651	-191.9454	15.923167	-152.70526	-207.24059	110.0	110.0	59399	-324.3224	3.793648	-315.36618	-344.32346	-324.32242	3.7925956	-315.58908	-344.0562	-1.125785	0.66992843	2.2775278	-6.9984226	324.13333	0.23387042	616.4384570121765
37	-198.7632	8.3500185	-179.5426	-209.45256	-189.236	22.5992	-128.5329	-206.607	110.0	110.0	61049	-323.77292	3.8765924	-315.0732	-343.72043	-323.77295	3.875051	-314.95908	-343.71057	-1.1159581	0.68856883	2.5589488	-6.9679255	323.5831	0.24191046	635.3426158428192
38	-194.1555	9.964294	-178.02885	-208.44254	-182.61394	17.08115	-150.95248	-209.5	110.0	110.0	62699	-323.3615	3.9102752	-314.04858	-343.34088	-323.36148	3.9090772	-314.49066	-343.51602	-1.098829	0.70493704	2.7763147	-7.0729437	323.1709	0.25066653	654.7575397491455
39	-193.78784	6.346044	-181.10376	-202.3129	-193.41824	13.233447	-173.63242	-214.34918	110.0	110.0	64349	-322.8522	4.0928473	-313.7523	-343.3981	-322.8523	4.091213	-313.78375	-343.36362	-1.0920982	0.7136136	2.9782467	-8.678254	322.6596	0.25373447	671.580267906189
40	-198.46025	6.688701	-188.42172	-208.55537	-163.12204	31.51449	-104.21815	-204.10652	110.0	110.0	65999	-322.3672	4.168609	-313.50882	-342.49002	-322.36707	4.1674266	-313.67035	-342.58762	-1.0822502	0.7275436	3.090582	-9.252441	322.17538	0.25768918	690.2494690418243
41	-192.22345	7.797284	-182.31361	-208.56938	-179.74457	19.03576	-146.94812	-207.48552	110.0	110.0	67649	-321.91376	4.1212955	-313.3249	-342.07437	-321.9138	4.119686	-313.41296	-342.45477	-1.0679921	0.7406651	3.4626045	-7.836088	321.7198	0.26494983	709.252622127533
42	-187.5599	9.827246	-166.00314	-199.63116	-176.21976	22.377346	-142.95935	-208.8418	110.0	110.0	69299	-321.29648	4.249477	-312.42996	-341.65344	-321.29642	4.2477584	-312.31775	-341.51547	-1.0578916	0.75336355	2.8129249	-7.2154074	321.1019	0.265464	725.5700607299805
43	-191.07596	8.772584	-176.73094	-209.80403	-181.15231	20.392776	-140.44208	-203.98857	110.0	110.0	70949	-320.51773	4.4473233	-311.3024	-342.18387	-320.51764	4.4457674	-311.42166	-341.80392	-1.0501826	0.76494914	3.0032034	-8.770639	320.3259	0.2713135	743.0227904319763
44	-191.23158	9.120931	-179.39308	-209.3034	-181.4979	12.956408	-160.14113	-196.3762	110.0	110.0	72599	-319.86926	4.575314	-310.22668	-340.9225	-319.86932	4.573615	-309.9613	-340.83585	-1.0413636	0.77495736	3.1417441	-7.708551	319.67633	0.27707726	760.4402320384979
45	-190.49655	9.42286	-169.31456	-206.072	-184.26892	16.850433	-154.67673	-207.2557	110.0	110.0	74249	-319.24335	4.742661	-309.29053	-341.71295	-319.2433	4.74123	-309.18475	-341.24423	-1.0246161	0.78605455	2.7097342	-7.466548	319.04825	0.28321886	777.9175040721893
46	-190.87141	12.828105	-161.77176	-211.2162	-182.01582	14.849439	-150.85782	-203.65097	110.0	110.0	75899	-318.74887	4.9382195	-308.49423	-341.97037	-318.7488	4.9369035	-308.45737	-341.6356	-1.0198716	0.79156613	3.1628397	-7.5858545	318.55292	0.28888965	796.3865430355072
47	-191.26216	10.25274	-174.54008	-207.5503	-175.40262	19.061672	-147.35052	-202.86757	110.0	110.0	77549	-318.35043	5.074047	-307.55783	-341.78156	-318.35043	5.072821	-307.31097	-341.58243	-1.0064996	0.806173	3.0718598	-7.8682585	318.15536	0.2930611	817.0190794467926
48	-193.18265	11.961174	-175.03682	-208.77086	-172.97707	15.363777	-141.91652	-195.5366	110.0	110.0	79199	-317.71927	5.10302	-306.93805	-341.2479	-317.71933	5.102158	-306.73303	-340.5604	-0.9990999	0.8167617	3.0484047	-8.171121	317.5222	0.29975158	835.5474190711975
49	-192.02878	11.595244	-173.6783	-208.00119	-187.90169	16.341978	-161.68977	-207.41905	110.0	110.0	80849	-317.0472	5.4960904	-305.48615	-340.66693	-317.04733	5.494388	-305.67908	-340.06393	-0.98366725	0.8296155	3.5540624	-7.566246	316.84952	0.30912066	855.479861497879
50	-189.21568	12.209614	-154.99225	-206.42636	-159.50192	26.502712	-105.8533	-197.94841	110.0	110.0	82499	-316.40012	5.731153	-304.74683	-340.00858	-316.4001	5.729907	-304.77863	-339.7198	-0.9735338	0.8402996	3.487025	-7.6623874	316.1988	0.31152958	871.7509260177612
51	-187.8929	10.145788	-171.82745	-207.64488	-178.6005	22.317255	-141.55916	-206.46004	110.0	110.0	84149	-315.69556	6.0000496	-303.70898	-340.01666	-315.6956	5.998789	-303.81665	-339.65784	-0.96852803	0.8461801	2.9433136	-7.048321	315.494	0.31627294	890.0587553977966
52	-192.45244	9.625436	-168.2529	-207.13887	-182.0339	10.745455	-169.27281	-206.74826	110.0	110.0	85799	-314.9581	6.277986	-302.2898	-339.634	-314.95813	6.2764187	-302.52448	-339.49524	-0.9500727	0.8593081	3.2055867	-8.069721	314.75412	0.3207468	909.8192384243011
53	-185.07455	6.341526	-172.64963	-200.24551	-164.62767	18.882011	-133.62033	-198.45758	110.0	110.0	87449	-314.44266	6.4178576	-301.59375	-338.89102	-314.44272	6.4163504	-301.45337	-338.73282	-0.9411146	0.8665972	3.33069	-10.733034	314.23953	0.329661	927.4004099369049
54	-188.48819	11.302913	-168.10925	-205.52542	-174.04869	19.884806	-124.53909	-194.31046	110.0	110.0	89099	-313.7294	6.518131	-301.07733	-337.72757	-313.7294	6.5165014	-301.26517	-337.85214	-0.92448515	0.8809931	4.0750294	-7.995865	313.52075	0.3281666	944.058403968811
55	-186.17108	9.505881	-170.61293	-203.67078	-178.18515	16.460482	-152.00438	-205.84526	110.0	110.0	90749	-313.17404	6.657851	-300.59824	-337.9478	-313.17398	6.6561017	-300.70328	-337.919	-0.91996753	0.8858025	3.555921	-7.2768373	312.96924	0.33295485	962.1651585102081
56	-185.28427	10.410387	-168.3098	-203.17622	-160.68512	23.605427	-113.34797	-196.9026	110.0	110.0	92399	-312.3891	6.6025467	-299.92447	-337.4346	-312.3891	6.600892	-299.8911	-337.59506	-0.9087057	0.89103633	3.532367	-7.961191	312.1801	0.33989426	978.6711275577545
57	-182.86311	10.513827	-164.36269	-197.65054	-172.96072	23.077156	-118.5459	-196.41685	110.0	110.0	94049	-311.6836	6.683671	-299.134	-337.78812	-311.6835	6.68227	-299.02136	-338.3207	-0.9043064	0.8944477	3.3093302	-7.8707404	311.47647	0.34582928	999.7542715072632
58	-185.51399	10.6682205	-167.9897	-202.27417	-174.4838	14.425534	-154.6315	-197.53233	110.0	110.0	95699	-311.04907	6.675551	-297.84412	-337.21323	-311.04922	6.6740155	-297.7899	-337.68402	-0.89340514	0.8994387	4.1080294	-9.282537	310.84143	0.34876204	1019.5938944816589
59	-178.62877	12.389473	-159.32512	-199.06992	-160.40562	27.266369	-114.38288	-202.15294	110.0	110.0	97349	-310.36002	6.706659	-296.81485	-336.09402	-310.36	6.70521	-297.0725	-336.35257	-0.87972206	0.9133193	3.699154	-9.760042	310.1504	0.35425115	1036.2489612102509
60	-178.7321	11.748489	-160.01135	-202.51788	-157.07841	20.87091	-119.48816	-205.92307	110.0	110.0	98999	-309.63608	6.7265286	-295.72806	-335.7187	-309.636	6.7251415	-295.58942	-336.22757	-0.8735341	0.9187753	3.7227616	-8.165495	309.4248	0.35903412	1055.42520570755
61	-178.51244	9.216127	-153.4337	-193.68643	-162.61636	26.794455	-106.29811	-201.93474	110.0	110.0	100649	-308.9647	7.0176063	-294.1296	-336.2476	-308.9646	7.0160017	-293.90622	-336.50223	-0.8579139	0.93409455	3.953217	-7.5302186	308.75525	0.36456957	1072.9605088233948
62	-180.68394	9.958402	-168.19286	-199.68509	-167.69267	33.963898	-93.65581	-200.95003	110.0	110.0	102299	-308.5484	7.149362	-293.10422	-336.62512	-308.5484	7.147705	-293.19778	-336.44235	-0.85251886	0.93549037	3.7306843	-8.880782	308.33975	0.373481	1091.3212192058563
63	-175.40428	14.202898	-152.3169	-201.76237	-150.34909	23.925562	-110.31141	-187.89822	110.0	110.0	103949	-308.0919	7.2039623	-291.47247	-336.41562	-308.0919	7.202152	-291.48886	-336.1812	-0.837888	0.9422011	3.2465544	-8.990825	307.88657	0.38301006	1111.6690700054169
64	-182.85272	11.7954645	-153.50418	-197.57405	-163.30295	20.271317	-128.15877	-189.02515	110.0	110.0	105599	-307.43652	7.4739184	-289.45627	-335.98776	-307.43658	7.4720225	-289.57126	-336.0278	-0.81964576	0.9549125	3.8493288	-8.79788	307.22784	0.39823937	1130.1230771541595
65	-183.5889	10.439528	-166.4077	-199.09146	-156.23103	17.836838	-121.48954	-178.50444	110.0	110.0	107249	-306.52283	7.475621	-288.43463	-335.4517	-306.52277	7.4728985	-288.68326	-335.5488	-0.805166	0.9664285	4.2623262	-8.897829	306.31406	0.39854902	1146.7203302383423
66	-181.08691	12.176915	-156.00964	-198.46104	-180.6647	13.697158	-150.33626	-197.9914	110.0	110.0	108899	-306.30423	7.532534	-287.64697	-335.24924	-306.30435	7.529072	-287.78287	-335.57175	-0.8012343	0.9730378	3.9298851	-8.626597	306.09683	0.40565637	1163.2520353794098
67	-181.30777	13.16685	-162.47075	-204.13834	-167.88242	19.791615	-120.98485	-185.28484	110.0	110.0	110549	-305.73407	7.682058	-286.17657	-334.86963	-305.73407	7.6780844	-286.20493	-335.25253	-0.7906473	0.9772306	3.733218	-7.924654	305.52734	0.4116489	1179.9190382957458
68	-181.03485	9.582612	-165.59984	-199.8014	-174.30247	14.865705	-154.27682	-199.33868	110.0	110.0	112199	-305.41293	7.854964	-285.14935	-334.394	-305.41287	7.850364	-285.30167	-334.8153	-0.7878483	0.97914654	4.1102624	-8.723302	305.208	0.42472982	1201.6684291362762
69	-188.28867	11.135629	-167.56334	-208.04889	-170.47601	17.864841	-134.5317	-196.0844	110.0	110.0	113849	-304.7519	7.999612	-284.4262	-335.18256	-304.7521	7.995128	-284.2859	-335.24466	-0.7714458	0.991428	4.133471	-8.959081	304.54446	0.43427178	1221.5833723545074
70	-183.65067	12.320987	-157.67136	-202.35828	-168.49063	16.770386	-138.99524	-196.00441	110.0	110.0	115499	-304.22516	8.198727	-282.6227	-335.77142	-304.22522	8.193605	-283.1204	-336.34476	-0.7689437	0.99150616	4.133577	-9.101763	304.01324	0.43901035	1240.3728368282318
71	-179.13359	18.995821	-135.9244	-207.90762	-159.51561	23.224005	-123.832855	-190.3151	110.0	110.0	117149	-303.58548	8.420873	-281.237	-336.04782	-303.58542	8.416148	-281.441	-337.06738	-0.769501	0.9951216	4.059785	-8.838321	303.3723	0.43857658	1258.3081867694855
72	-180.01167	13.557595	-154.70247	-199.4818	-166.60855	25.415188	-124.99749	-203.99066	110.0	110.0	118799	-303.0293	8.53233	-280.8371	-334.68097	-303.02942	8.527734	-280.88107	-334.75165	-0.76451916	0.99761605	4.1472993	-8.818766	302.8171	0.4500625	1275.5654339790344
73	-175.68349	7.9907827	-152.35747	-184.82697	-164.88339	26.424099	-114.149666	-202.34813	110.0	110.0	120449	-302.19385	8.524284	-279.29276	-333.22415	-302.19382	8.520492	-279.4185	-334.1197	-0.7612565	0.99592674	3.843094	-9.565282	301.97922	0.4480298	1296.9118945598602
74	-178.4313	12.012052	-154.81969	-202.16376	-163.42075	27.980202	-117.841286	-198.08086	110.0	110.0	122099	-301.37524	8.622964	-277.34848	-331.64038	-301.3752	8.619179	-277.90082	-332.29694	-0.75877297	0.99636436	3.6794767	-8.036404	301.15887	0.45286196	1315.9909901618958
75	-177.56508	12.616238	-157.04617	-208.38716	-159.13837	29.699093	-109.44313	-197.6517	110.0	110.0	123749	-300.93726	8.928764	-276.48425	-332.32077	-300.93726	8.925866	-276.65976	-333.31393	-0.7638804	0.99685717	4.1132154	-7.871123	300.72397	0.45073885	1336.7213323116302
76	-178.94214	12.31045	-149.03438	-202.8763	-164.06001	23.428547	-119.7728	-196.43233	110.0	110.0	125399	-300.37024	9.014748	-276.07382	-331.82568	-300.3702	9.011715	-276.19495	-332.48694	-0.7540242	1.0000559	4.6484747	-8.473705	300.15604	0.45278054	1356.4451265335083
77	-173.72266	12.039398	-153.8347	-191.43704	-174.9489	16.304451	-147.37724	-201.86852	110.0	110.0	127049	-300.0203	9.145504	-274.92752	-332.5485	-300.0204	9.142777	-274.98804	-332.82074	-0.7457369	1.0057932	4.5087314	-8.155027	299.80365	0.45784584	1373.0193302631378
78	-176.81554	14.566957	-151.15239	-206.98521	-151.19485	13.212923	-130.59218	-172.70319	110.0	110.0	128699	-299.4008	9.108676	-273.59216	-331.79984	-299.4009	9.106079	-273.6622	-332.4264	-0.74617845	1.0028838	3.9859865	-9.299746	299.18405	0.4604532	1391.0179417133331
79	-181.82916	18.433151	-141.81654	-206.73486	-163.35385	22.839071	-107.64494	-185.9127	110.0	110.0	130349	-298.9653	9.247769	-271.67282	-332.11526	-298.96524	9.245366	-271.68942	-332.4418	-0.73898923	1.0048035	4.0098696	-9.137295	298.7509	0.46734452	1408.4494903087616
80	-171.331	15.245555	-136.59001	-194.75793	-159.1083	16.590708	-137.08563	-186.48064	110.0	110.0	131999	-298.50583	9.357465	-271.24612	-331.30637	-298.50595	9.355225	-271.2374	-331.55984	-0.7321968	1.0061693	4.853209	-7.928517	298.2902	0.46936524	1425.8893201351166
81	-177.53848	7.1838098	-164.89743	-188.02158	-165.75389	20.34345	-124.96056	-188.83432	110.0	110.0	133649	-298.28006	9.564461	-269.51147	-333.5729	-298.27994	9.561385	-269.5636	-333.81415	-0.7282796	1.0089983	4.1497145	-8.338882	298.06613	0.46580404	1442.8679931163788
82	-177.92368	10.343186	-165.69432	-202.74054	-163.45448	26.291267	-116.57879	-193.69087	110.0	110.0	135299	-297.76944	9.717934	-268.5521	-333.6518	-297.76953	9.715608	-268.63077	-333.76187	-0.7198145	1.018622	4.1428595	-8.413555	297.5547	0.47163278	1459.8589217662811
83	-172.86719	10.556006	-143.85036	-185.16933	-160.9682	31.258863	-108.422585	-206.81007	110.0	110.0	136949	-297.3204	9.879365	-268.08264	-334.39072	-297.32053	9.877574	-268.1952	-334.64993	-0.71698755	1.015916	4.2614846	-8.170184	297.10715	0.4800637	1478.2122447490692
84	-178.81465	14.3839445	-149.56201	-206.20644	-177.68369	12.21597	-155.97491	-193.6052	110.0	110.0	138599	-297.1294	10.042576	-266.41797	-333.8874	-297.12946	10.040437	-266.2359	-334.5176	-0.7140335	1.0184886	4.0327654	-9.5486355	296.91415	0.47149962	1495.3643610477448
85	-171.23123	15.079275	-150.25137	-195.74402	-162.28523	18.025997	-133.22302	-183.51047	110.0	110.0	140249	-297.07767	10.172983	-264.82285	-334.7212	-297.07776	10.170753	-264.73206	-335.0661	-0.71315044	1.0179424	4.6060047	-8.2949	296.86844	0.48496884	1513.5729751586914
86	-178.74727	14.915744	-158.31848	-203.06334	-148.91794	38.305927	-85.150795	-192.77577	110.0	110.0	141899	-296.7159	10.373087	-264.22754	-336.39288	-296.71594	10.3705845	-264.12064	-336.67242	-0.7074835	1.021778	4.6054287	-7.4060597	296.5063	0.48231518	1531.6848080158234
87	-175.7383	8.901596	-157.11694	-189.3017	-159.1323	27.849247	-116.374565	-205.04068	110.0	110.0	143549	-296.23395	10.534807	-263.12024	-335.5454	-296.23392	10.532704	-263.20572	-335.79004	-0.69918394	1.0344368	4.605335	-8.660225	296.02438	0.49485728	1549.9320931434631
88	-176.32469	11.424281	-158.33028	-201.21037	-150.23015	30.317911	-76.509995	-192.03471	110.0	110.0	145199	-295.94824	10.619743	-262.4792	-336.02292	-295.9483	10.617109	-262.30423	-336.69	-0.69036466	1.0324546	4.3332677	-8.846621	295.74115	0.49625227	1569.6501202583313
89	-176.64157	7.7551003	-163.9641	-192.42613	-161.38812	23.991938	-131.04286	-200.87296	110.0	110.0	146849	-295.60275	10.901507	-260.25394	-337.02722	-295.60272	10.899204	-259.84833	-337.05157	-0.68176115	1.0412068	5.1983566	-10.252614	295.39603	0.50838524	1591.4561440944672
90	-174.0754	12.152854	-141.78802	-189.44153	-158.42482	25.227793	-116.17053	-197.66554	110.0	110.0	148499	-295.28247	11.038133	-259.976	-337.15213	-295.28247	11.03558	-259.82336	-337.4996	-0.6789244	1.0413435	4.6450067	-9.361533	295.07336	0.5137136	1611.242091178894
