Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-322.3776	25.635548	-288.2018	-372.35837	-205.01587	17.375023	-157.38132	-218.90797	110.0	110.0	1649	-3.3615882	0.61238575	0.27622846	-5.52082	-3.3589554	0.6236571	0.3396063	-5.5387373	2.9948127	0.3599142	6.562894821166992
2	-317.99356	24.810469	-275.75354	-367.1442	-211.98979	10.528018	-194.28677	-228.09705	110.0	110.0	3299	-4.597328	0.78775096	-2.4631922	-8.016791	-4.597341	0.78777725	-2.4221447	-8.006317	4.1164985	0.073751085	18.625054836273193
3	-326.33295	26.814209	-288.8246	-376.2111	-204.16406	15.585879	-169.41145	-225.37056	110.0	110.0	4949	-6.273823	0.9737374	-3.4678693	-10.404627	-6.2738132	0.97402227	-3.4801672	-10.3880205	5.7323713	0.05651271	30.87333106994629
4	-310.13058	18.81658	-284.97644	-356.5287	-205.7111	15.709	-174.50562	-220.31648	110.0	110.0	6599	-7.8924465	1.1523937	-4.5899153	-12.795402	-7.8925385	1.1526705	-4.4700475	-12.818996	7.2755384	0.062552646	42.814664363861084
5	-321.7413	29.5655	-282.0677	-402.71353	-206.72842	12.289734	-191.07555	-226.93532	110.0	110.0	8249	-9.500684	1.3506389	-5.8091364	-14.93329	-9.500689	1.351414	-5.6810365	-15.020216	8.81952	0.06922561	55.049853801727295
6	-317.217	26.071531	-282.11563	-368.52136	-209.30875	9.8576565	-184.28195	-219.71849	110.0	110.0	9899	-11.066959	1.5127398	-6.9176717	-17.049858	-11.066963	1.5131844	-6.8585615	-17.054802	10.338288	0.075282544	67.97970151901245
7	-335.91153	31.530981	-292.3266	-387.98422	-207.6945	10.092508	-190.4893	-217.19897	110.0	110.0	11549	-12.657557	1.6954112	-8.072494	-19.325306	-12.657584	1.696212	-7.947645	-19.375597	11.862198	0.08362908	80.6970956325531
8	-318.15555	25.158848	-288.44104	-375.0537	-204.74069	13.484701	-175.2655	-221.11632	110.0	110.0	13199	-14.205855	1.8393618	-9.222155	-21.55198	-14.20587	1.8397734	-9.186765	-21.586576	13.357195	0.09326881	92.48329401016235
9	-306.65225	25.30067	-266.70718	-360.83017	-203.68805	14.076253	-171.75964	-220.07729	110.0	110.0	14849	-15.655011	1.9429356	-10.253855	-23.139805	-15.65502	1.9431499	-10.261571	-23.277758	14.767019	0.105011985	104.22124409675598
10	-324.40854	27.751478	-283.98157	-371.37106	-208.6063	8.288925	-197.59793	-223.16547	110.0	110.0	16499	-17.11497	2.0535946	-11.420934	-24.653084	-17.11502	2.0537283	-11.414067	-24.81403	16.181973	0.11652151	116.00389957427979
11	-319.81366	32.797554	-262.18756	-393.54788	-204.2256	12.052104	-182.07286	-220.67084	110.0	110.0	18149	-18.5245	2.1385026	-12.509177	-26.59732	-18.524496	2.1387799	-12.597319	-26.681004	17.558002	0.12332185	127.86755847930908
12	-311.81415	24.675127	-269.74432	-353.9757	-202.47266	8.002545	-192.59903	-216.09431	110.0	110.0	19799	-19.8849	2.2089124	-13.540277	-28.532381	-19.884869	2.2093058	-13.498878	-28.266363	18.88981	0.1315897	139.6362283229828
13	-223.22224	23.67949	-198.67065	-283.2896	-202.6958	13.404378	-170.17897	-220.14314	110.0	110.0	21449	-21.12629	2.2756362	-14.840527	-29.953108	-21.126406	2.276026	-14.581273	-29.919115	20.149849	0.1330581	152.01561760902405
14	-204.6428	13.348148	-173.8951	-222.67943	-208.26738	13.848115	-170.08539	-218.23593	110.0	110.0	23099	-22.169033	2.4589427	-15.906441	-31.635479	-22.169006	2.4597406	-15.70086	-31.526838	21.247206	0.12830128	164.29457831382751
15	-209.40921	10.049852	-189.36087	-223.15794	-203.43701	16.90218	-155.50005	-220.13701	110.0	110.0	24749	-23.248158	2.565904	-16.780287	-33.168495	-23.248188	2.5667672	-16.842344	-32.896343	22.371477	0.124714226	176.4148132801056
16	-205.0576	12.8066	-167.65321	-217.81577	-207.12573	10.640319	-186.95818	-222.73758	110.0	110.0	26399	-24.323694	2.637704	-17.8991	-34.459133	-24.323685	2.6383564	-17.865856	-34.604393	23.493322	0.12277874	188.55899667739868
17	-208.78773	10.302551	-183.63185	-219.53723	-207.18758	7.162277	-189.52005	-215.03548	110.0	110.0	28049	-25.381449	2.724777	-18.786623	-36.19083	-25.381443	2.725294	-18.808691	-36.23477	24.588608	0.12416638	200.78996801376343
18	-208.0394	9.781937	-182.06583	-218.78825	-200.31705	23.700113	-144.82289	-222.82219	110.0	110.0	29699	-26.416233	2.806661	-19.749086	-37.322014	-26.416203	2.8072948	-19.722683	-37.14115	25.65856	0.12304834	212.89708185195923
19	-204.30928	12.167382	-174.22784	-214.84322	-200.2894	16.012867	-166.923	-215.39285	110.0	110.0	31349	-27.448097	2.8742912	-20.700832	-38.919765	-27.448112	2.874687	-20.706572	-38.82571	26.732311	0.12392672	224.99207711219788
20	-205.63603	10.325982	-177.41776	-219.09819	-200.6527	20.237904	-151.0177	-217.76889	110.0	110.0	32999	-28.485085	2.927178	-21.603926	-40.392452	-28.485079	2.9278734	-21.536022	-40.0776	27.792526	0.12602678	237.06734609603882
21	-204.38307	10.773544	-177.26459	-219.82857	-196.17714	23.77284	-151.80275	-219.87904	110.0	110.0	34649	-29.521345	2.978719	-22.441305	-41.279953	-29.521383	2.9794626	-22.359148	-41.12417	28.864574	0.12659729	249.27069973945618
