Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-318.97897	33.991116	-286.22357	-399.58038	-212.05264	14.718778	-188.67586	-244.71393	110.0	110.0	1649	-3.3162923	0.6053962	0.04700566	-5.714445	-3.307053	0.6262333	0.15310124	-5.6608014	2.9257858	0.3395548	7.615582466125488
2	-318.47528	32.40863	-268.38742	-382.48224	-208.54488	13.785745	-186.25139	-232.88293	110.0	110.0	3299	-4.387328	0.78488934	-2.4615154	-7.8735294	-4.387186	0.7887405	-2.4371326	-7.894108	3.9136732	0.073906854	23.037408590316772
3	-305.3511	13.241724	-280.49942	-330.621	-212.12961	10.575644	-190.25343	-227.44922	110.0	110.0	4949	-5.840194	0.9511453	-3.4533024	-9.934168	-5.8401613	0.9528372	-3.4382162	-9.9422655	5.310704	0.07385734	38.31734323501587
4	-324.14694	26.465982	-288.44226	-376.89645	-211.55444	8.004266	-199.31183	-222.61298	110.0	110.0	6599	-7.355784	1.1552988	-4.3036623	-12.457382	-7.355746	1.1567959	-4.3833294	-12.612503	6.7726693	0.08625817	53.70666480064392
5	-315.63428	32.537994	-269.3177	-379.76465	-213.52852	8.929419	-198.67169	-225.90245	110.0	110.0	8249	-8.997903	1.3590945	-5.220839	-15.951213	-8.99788	1.3608013	-5.4871445	-15.534401	8.353627	0.10422981	68.92165875434875
6	-307.49445	22.31328	-277.57578	-354.4197	-212.5042	6.460715	-198.13269	-223.09634	110.0	110.0	9899	-10.591594	1.5226583	-6.5019546	-18.216883	-10.59155	1.5243357	-6.6588755	-17.68793	9.885741	0.120389745	84.32060217857361
7	-312.18124	31.265366	-262.54355	-358.96143	-211.48653	9.863819	-185.37721	-219.4525	110.0	110.0	11549	-12.103069	1.696246	-7.559578	-19.946074	-12.103058	1.6967753	-7.8415594	-19.69134	11.339431	0.13227573	99.79412341117859
8	-323.39914	28.995052	-281.7519	-378.39417	-207.17363	10.018904	-188.19493	-220.90572	110.0	110.0	13199	-13.659924	1.8542503	-8.734098	-21.361393	-13.659862	1.8547024	-8.887392	-21.279308	12.83986	0.1469577	115.32826709747314
9	-314.44513	27.40442	-279.05124	-377.98715	-197.70718	24.062302	-137.5544	-225.13423	110.0	110.0	14849	-15.142939	1.9715282	-9.937509	-24.801542	-15.143022	1.9719421	-10.142384	-23.900988	14.269119	0.16027017	130.63364338874817
10	-318.37552	27.431952	-273.41196	-369.40903	-213.58817	9.917309	-185.97165	-221.5925	110.0	110.0	16499	-16.565472	2.0850935	-11.099279	-26.431864	-16.565413	2.0854068	-11.255533	-25.95268	15.643208	0.17340745	146.25204730033875
11	-325.00977	28.362558	-285.87164	-395.4125	-210.34932	7.4904623	-199.78856	-221.58981	110.0	110.0	18149	-17.98185	2.2007332	-12.298809	-28.012066	-17.98189	2.2008877	-12.188803	-27.662111	17.008762	0.18744303	161.88615798950195
12	-328.19278	28.754646	-288.3892	-371.8577	-208.25809	6.6556087	-195.8075	-218.00723	110.0	110.0	19799	-19.359343	2.2712073	-13.20074	-29.22097	-19.359493	2.270746	-13.224431	-28.809599	18.365696	0.19574222	177.90774965286255
13	-225.73822	42.492466	-194.33203	-353.72916	-209.1663	6.7819395	-192.29587	-217.44661	110.0	110.0	21449	-20.618713	2.4025016	-14.43059	-31.171356	-20.618797	2.4019542	-14.341707	-30.631668	19.632444	0.20023313	193.8949658870697
14	-211.44142	5.515267	-203.69452	-222.48639	-208.0765	8.4541	-193.29678	-219.35735	110.0	110.0	23099	-21.684402	2.5047307	-15.485506	-32.493584	-21.684465	2.50434	-15.229387	-32.022034	20.75231	0.19424069	210.0601019859314
15	-197.28247	21.046663	-155.76427	-218.95418	-202.07613	11.864601	-183.47081	-221.1524	110.0	110.0	24749	-22.726067	2.6285663	-16.599575	-33.825344	-22.72614	2.6281044	-16.699348	-33.332703	21.84169	0.19163667	226.3643922805786
16	-212.20352	9.320486	-192.44913	-224.34566	-210.60861	7.736469	-197.43369	-220.50327	110.0	110.0	26399	-23.773432	2.7223997	-16.995699	-35.93254	-23.773579	2.7220707	-17.249485	-35.45194	22.94117	0.19049948	242.66712474822998
17	-205.32655	12.854994	-177.2591	-222.91821	-209.84819	7.357837	-194.17273	-219.19489	110.0	110.0	28049	-24.853476	2.7686949	-17.704826	-36.786655	-24.853552	2.7683592	-17.903328	-36.333187	24.074148	0.18686846	259.95443749427795
18	-209.1456	14.987904	-158.1169	-223.32106	-209.03036	8.046222	-188.9206	-218.368	110.0	110.0	29699	-25.929253	2.8209212	-18.72017	-38.723724	-25.929323	2.8209903	-18.826448	-38.38799	25.181759	0.1870081	276.3978114128113
19	-209.2503	7.1711693	-196.26913	-220.2112	-202.27888	13.280239	-174.62697	-215.1693	110.0	110.0	31349	-26.993416	2.8587942	-19.6201	-39.804543	-26.993456	2.858772	-19.798994	-39.339436	26.29167	0.18704098	292.8494830131531
20	-200.98053	15.882105	-158.88638	-216.011	-209.00603	9.461097	-185.0268	-218.4374	110.0	110.0	32999	-28.079687	2.8870997	-20.476513	-41.04882	-28.079823	2.8867447	-20.75909	-40.854424	27.40517	0.18615033	308.6368200778961
21	-204.81029	14.323481	-175.4032	-221.87386	-208.23209	9.252689	-183.87042	-220.71056	110.0	110.0	34649	-29.13242	2.929751	-21.53036	-41.98598	-29.132586	2.929697	-21.60852	-41.92837	28.490284	0.18924972	324.68888306617737
