Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-319.77618	35.83147	-269.0838	-375.3557	-212.76038	7.950307	-193.95554	-222.85733	110.0	110.0	1649	-4.810713	1.4158137	0.253435	-8.922081	-4.808728	1.4158013	0.2536094	-9.0044365	4.4500136	0.6493168	5.065757751464844
2	-315.85168	27.359596	-269.2056	-377.74075	-214.87003	4.602766	-206.16483	-223.11487	110.0	110.0	3299	-10.944202	2.8322349	-4.676478	-21.118725	-10.944123	2.8328295	-4.584981	-21.115294	10.347928	0.14210938	13.235640525817871
3	-318.26425	22.946838	-286.0346	-365.18277	-211.95235	6.863644	-200.52629	-222.94751	110.0	110.0	4949	-19.484884	3.2208874	-11.441784	-31.328817	-19.484959	3.2205217	-11.487578	-31.457262	18.680166	0.16170189	22.23665428161621
4	-313.05844	27.259771	-278.0568	-371.4049	-210.84445	5.575417	-202.12704	-221.87653	110.0	110.0	6599	-27.366055	3.3782337	-18.352695	-40.391823	-27.366041	3.378262	-18.50428	-40.32738	26.422522	0.18839459	30.413525581359863
5	-309.6344	21.586994	-275.68353	-361.82782	-201.69203	18.06928	-157.70523	-222.3082	110.0	110.0	8249	-34.739273	3.4296734	-25.008907	-48.420498	-34.739307	3.429589	-24.96846	-48.54605	33.74174	0.19688107	38.95308756828308
6	-304.16052	19.437426	-279.84305	-364.68225	-208.15366	9.687011	-183.37944	-218.23947	110.0	110.0	9899	-41.770977	3.3785827	-32.241222	-55.92203	-41.771057	3.3787003	-32.253117	-55.948425	40.772766	0.22302854	47.86856460571289
7	-308.88242	22.341911	-280.60162	-359.183	-206.05725	11.22665	-176.31589	-220.64528	110.0	110.0	11549	-48.730625	3.3589287	-39.2431	-62.591972	-48.730713	3.359525	-39.31739	-62.835052	47.727306	0.24474935	56.71517777442932
8	-310.89365	21.875816	-288.87918	-366.0041	-212.09985	6.5236917	-200.0128	-218.14244	110.0	110.0	13199	-55.64689	3.3347538	-45.803295	-69.73379	-55.646954	3.3362644	-45.74326	-69.7883	54.647606	0.26820868	64.90056085586548
9	-322.8198	22.475664	-298.6002	-358.36288	-210.3095	5.550763	-197.17859	-216.43271	110.0	110.0	14849	-62.561905	3.3585534	-52.901173	-76.961395	-62.561886	3.3598907	-52.857555	-77.29652	61.57877	0.28349477	73.32930493354797
10	-316.92108	20.703184	-281.30298	-363.89777	-199.70517	17.17727	-160.83437	-223.1454	110.0	110.0	16499	-69.3305	3.331958	-59.53178	-83.952034	-69.3306	3.3328764	-59.507057	-84.32031	68.337234	0.3032561	81.52979731559753
11	-326.71582	29.495264	-277.7011	-371.92685	-210.2916	10.879546	-179.43591	-218.43329	110.0	110.0	18149	-75.990776	3.375399	-65.9711	-90.967354	-75.99084	3.3765702	-66.010574	-91.28268	75.005646	0.3202917	89.75944590568542
12	-318.17825	25.06161	-286.78702	-361.16235	-213.5557	5.959195	-196.50331	-218.0475	110.0	110.0	19799	-82.563034	3.4302936	-72.38083	-98.03967	-82.56301	3.4310355	-72.35058	-98.258545	81.55998	0.3367825	98.47555994987488
13	-224.04385	27.128574	-199.82825	-295.18335	-208.47144	10.050194	-183.72412	-217.62428	110.0	110.0	21449	-88.89405	3.462335	-79.1198	-105.18615	-88.894104	3.4628234	-79.091805	-105.56819	87.925	0.3318909	107.50214338302612
14	-208.76472	9.06267	-190.30156	-219.0885	-207.87369	11.898097	-174.28691	-217.14986	110.0	110.0	23099	-94.94738	3.5996084	-84.48696	-112.14342	-94.947235	3.6004715	-84.34868	-112.375175	94.05241	0.30825558	116.55319333076477
15	-212.00122	9.783359	-190.34982	-227.06396	-197.73254	21.44242	-156.78033	-218.95592	110.0	110.0	24749	-100.880905	3.7069473	-90.37573	-119.13704	-100.88092	3.708089	-90.391495	-119.20416	100.0206	0.2936117	125.3640661239624
16	-205.93065	11.654086	-178.48886	-218.8	-208.00801	10.3609	-186.03673	-219.43999	110.0	110.0	26399	-106.65688	3.8462424	-96.41038	-125.693375	-106.65689	3.8478265	-96.27123	-125.88907	105.85087	0.28919968	134.33956360816956
17	-211.181	16.11646	-158.46907	-221.94183	-193.96883	19.18964	-163.40611	-221.15839	110.0	110.0	28049	-112.32769	3.9731188	-100.98564	-132.05109	-112.32767	3.9745123	-100.95236	-132.24208	111.56123	0.28451476	143.62059879302979
18	-206.11777	14.318945	-182.58385	-222.57228	-209.0734	12.375167	-175.28218	-220.17055	110.0	110.0	29699	-117.82221	4.097445	-106.442986	-138.42918	-117.82227	4.098765	-106.38351	-138.47455	117.07943	0.28475457	153.61603713035583
19	-207.6076	10.479288	-190.05852	-223.63504	-203.48425	12.497708	-168.64925	-214.57024	110.0	110.0	31349	-123.1583	4.2231784	-111.76159	-143.93478	-123.158325	4.2242193	-111.77126	-144.07428	122.460335	0.2884681	162.91240668296814
20	-210.35863	12.07292	-182.18752	-224.28021	-208.76624	7.54712	-194.85052	-223.241	110.0	110.0	32999	-128.37552	4.3467207	-116.81565	-149.8682	-128.3756	4.347545	-116.85239	-149.80472	127.698425	0.29169914	171.31722211837769
21	-213.81259	8.016978	-193.64555	-222.24991	-210.98306	9.319354	-192.50056	-220.86816	110.0	110.0	34649	-133.53244	4.456342	-120.79502	-156.02791	-133.53242	4.4565687	-120.82498	-156.0662	132.89119	0.29704803	179.69937753677368
22	-212.47171	12.906594	-167.22336	-223.30229	-208.61331	10.694983	-180.20314	-218.06912	110.0	110.0	36299	-138.56131	4.5656466	-124.93126	-161.47815	-138.56133	4.5656805	-124.794495	-161.19278	137.93561	0.30311772	188.2610867023468
23	-209.6284	9.694528	-190.48134	-225.50294	-205.82169	13.279487	-174.66444	-221.54515	110.0	110.0	37949	-143.4765	4.6737185	-128.98953	-166.9616	-143.47653	4.6744266	-129.05315	-166.85773	142.88667	0.30093342	196.94537997245789
24	-202.83263	14.9539795	-165.96486	-222.99066	-209.45871	14.795997	-170.80873	-224.28062	110.0	110.0	39599	-148.3089	4.761337	-132.96071	-171.80734	-148.30899	4.7617006	-132.79854	-171.35849	147.73402	0.30938196	205.96083736419678
25	-208.107	10.311951	-183.95013	-224.42584	-202.62564	11.885053	-175.35695	-217.83134	110.0	110.0	41249	-152.96573	4.897861	-137.07597	-177.55565	-152.96573	4.899245	-136.98953	-176.82811	152.40384	0.3170621	214.27166891098022
26	-207.55016	7.2450356	-186.91	-219.86307	-205.9084	11.319017	-177.23436	-220.20375	110.0	110.0	42899	-157.54912	5.0196753	-140.9755	-182.72493	-157.54912	5.0216484	-140.8555	-182.0397	157.01721	0.3273794	223.418705701828
27	-206.79591	15.850206	-162.46785	-220.99313	-205.92085	11.512238	-182.81403	-221.02019	110.0	110.0	44549	-162.00919	5.1269727	-144.8317	-186.66121	-162.00919	5.128437	-144.80959	-186.49077	161.47983	0.33347902	232.4543993473053
28	-207.25197	11.739215	-180.81697	-222.86298	-206.2196	14.981761	-163.12009	-218.3977	110.0	110.0	46199	-166.45915	5.2174535	-148.72435	-192.66667	-166.4591	5.218792	-148.64519	-192.41316	165.95059	0.3409447	240.83643174171448
29	-208.95576	10.145541	-185.7049	-226.93944	-206.86276	14.370241	-164.77545	-216.38564	110.0	110.0	47849	-170.82875	5.316369	-152.35153	-197.00967	-170.82881	5.318189	-152.21626	-196.36095	170.34166	0.35081923	249.80242776870728
30	-205.16054	12.749553	-174.774	-222.07266	-203.89485	13.343277	-177.14703	-218.22649	110.0	110.0	49499	-175.10535	5.418515	-156.10004	-200.99811	-175.10536	5.4205923	-156.05746	-201.0793	174.61636	0.358448	258.19242882728577
31	-206.94911	14.658118	-173.01411	-223.74393	-200.38463	20.394255	-144.00879	-222.04608	110.0	110.0	51149	-179.30629	5.5034504	-159.93227	-205.45053	-179.30621	5.5053315	-159.88092	-205.60916	178.8271	0.36980045	267.32201981544495
32	-204.74626	12.542802	-170.92125	-220.38655	-204.47446	10.035708	-186.17485	-218.74466	110.0	110.0	52799	-183.34335	5.6265554	-163.39616	-211.56093	-183.3434	5.628015	-163.2585	-211.3607	182.8705	0.37222126	276.3310651779175
33	-211.27628	6.2765045	-195.31946	-221.01929	-202.68086	9.280688	-185.75807	-212.78874	110.0	110.0	54449	-187.32686	5.68797	-167.02553	-215.57587	-187.32693	5.690514	-166.72961	-215.7981	186.86864	0.37801912	285.443359375
34	-206.5467	12.395447	-179.78433	-223.78154	-201.30826	20.775272	-145.79106	-219.28873	110.0	110.0	56099	-191.27972	5.8011756	-170.23972	-219.7781	-191.27972	5.803116	-170.19748	-219.70953	190.84186	0.38490546	294.4927661418915
35	-206.71686	9.108341	-189.55301	-219.43452	-208.19458	8.808843	-194.11409	-221.09244	110.0	110.0	57749	-195.14407	5.8826437	-173.29326	-223.02757	-195.14397	5.8845162	-173.59601	-223.4941	194.70288	0.39174634	303.59605526924133
36	-198.79015	11.578288	-177.9072	-214.59277	-190.95296	25.416576	-129.48798	-215.50371	110.0	110.0	59399	-198.89322	5.990208	-177.08212	-229.09425	-198.89316	5.992214	-176.84349	-228.68971	198.47305	0.39976543	312.62997341156006
37	-199.10452	13.231638	-165.26	-217.192	-199.4771	9.660466	-185.41864	-215.36871	110.0	110.0	61049	-202.54527	6.1049237	-180.11644	-232.00815	-202.54529	6.107077	-179.86452	-232.48453	202.12444	0.41029155	321.640615940094
38	-203.96136	14.511672	-159.3572	-220.07187	-202.04024	14.707033	-174.94464	-217.06776	110.0	110.0	62699	-206.08752	6.2034693	-183.13364	-235.89555	-206.08762	6.2061114	-182.95683	-235.97107	205.6828	0.41886482	330.365149974823
39	-196.00554	13.57976	-171.87584	-214.5301	-193.43478	11.142853	-178.4541	-211.03806	110.0	110.0	64349	-209.5839	6.3344502	-186.12927	-239.94908	-209.58379	6.3373084	-185.9103	-239.8933	209.18382	0.42595682	338.95004630088806
40	-201.05669	19.723907	-141.03351	-219.90315	-204.48514	7.5521016	-191.03702	-214.08788	110.0	110.0	65999	-212.98639	6.436287	-188.60788	-242.88295	-212.98642	6.4394608	-188.55107	-243.10686	212.56023	0.43571386	348.04284286499023
41	-206.40118	12.710956	-176.00238	-224.01498	-194.44194	17.12893	-156.31255	-216.96886	110.0	110.0	67649	-216.31052	6.6164784	-191.58948	-248.13615	-216.31049	6.6185293	-191.65826	-248.14316	215.92253	0.44534817	356.77430486679077
42	-204.50528	10.337398	-181.49037	-219.51883	-200.42438	17.715342	-158.2793	-221.50606	110.0	110.0	69299	-219.57875	6.764941	-194.51091	-251.73766	-219.57864	6.768127	-194.54399	-251.5575	219.17189	0.45499918	365.85453820228577
43	-205.05612	14.367055	-167.71176	-221.75998	-200.6688	8.940134	-186.12198	-215.81882	110.0	110.0	70949	-222.76735	6.8476505	-197.11519	-256.27908	-222.76735	6.8494196	-197.08635	-256.04706	222.3694	0.46622175	374.9213013648987
44	-197.25856	16.024977	-163.20163	-220.84087	-204.48224	12.737314	-182.20769	-217.44534	110.0	110.0	72599	-225.80612	7.0270414	-199.57195	-258.18555	-225.80615	7.029138	-199.60284	-258.01813	225.42052	0.4750405	384.39870142936707
45	-199.28665	17.755594	-162.74901	-217.27303	-191.68633	29.110716	-112.19652	-218.96509	110.0	110.0	74249	-228.81589	7.1177115	-201.83025	-262.40207	-228.81581	7.1188254	-201.5581	-261.92786	228.44185	0.48054308	393.4421377182007
