Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-325.20856	27.604532	-285.92667	-396.11307	-219.48885	5.287551	-213.32689	-228.58159	110.0	110.0	1649	-4.495041	1.464986	0.11602507	-8.860403	-4.4632673	1.5178313	0.3503334	-8.984934	4.1501637	1.107542	4.448655128479004
2	-326.40656	26.871338	-287.7324	-372.0674	-208.62479	10.872426	-186.3971	-222.12889	110.0	110.0	3299	-10.942469	2.8835104	-4.7400827	-21.032616	-10.942071	2.8831255	-4.8566484	-21.017645	10.321471	0.1848087	11.516723155975342
3	-312.88135	18.264196	-277.13272	-340.96375	-209.2091	10.301817	-184.51509	-223.12488	110.0	110.0	4949	-19.416922	3.127616	-11.78674	-31.676378	-19.416637	3.1279736	-11.822571	-31.416765	18.598011	0.2005677	18.59004497528076
4	-308.57883	21.831387	-268.15067	-352.70517	-202.1702	18.74857	-164.50679	-219.37459	110.0	110.0	6599	-27.179348	3.2553637	-18.601315	-40.97078	-27.179228	3.2560024	-18.697355	-40.892418	26.249619	0.23403399	25.857683420181274
5	-322.33157	23.376442	-294.88818	-365.76785	-205.53366	7.9177213	-188.17662	-218.44058	110.0	110.0	8249	-34.828003	3.3871672	-25.303637	-48.100677	-34.82798	3.3867958	-25.320543	-47.910477	33.855976	0.26509747	32.697802782058716
6	-319.5408	23.967627	-287.9545	-371.4923	-207.06221	9.904777	-186.7767	-222.15303	110.0	110.0	9899	-42.35157	3.475512	-32.231113	-56.37796	-42.351517	3.4759204	-32.130276	-56.64729	41.368916	0.28225014	39.69304323196411
7	-328.96304	22.89411	-283.49466	-376.56903	-211.06038	6.7158213	-197.26617	-222.89705	110.0	110.0	11549	-49.86794	3.533343	-39.490116	-63.752495	-49.867977	3.5333061	-39.452045	-63.87786	48.883522	0.3099195	46.926210165023804
8	-321.45886	24.952614	-288.75076	-367.47794	-207.5477	8.211958	-186.8812	-219.17174	110.0	110.0	13199	-57.213005	3.6007857	-46.198864	-71.64512	-57.21295	3.6009498	-46.290813	-71.94702	56.22012	0.3218907	53.870163917541504
9	-312.80762	14.276011	-292.0165	-349.78528	-209.75606	14.055671	-169.26476	-219.9061	110.0	110.0	14849	-64.40643	3.611935	-53.5468	-79.4946	-64.40653	3.6121564	-53.576614	-79.929306	63.424698	0.3335197	61.06244611740112
10	-307.36154	18.28364	-287.4214	-363.1351	-205.45036	21.585527	-145.64539	-223.90453	110.0	110.0	16499	-71.49347	3.6241596	-60.260803	-87.01067	-71.493256	3.6241255	-60.241936	-86.965355	70.53844	0.34316155	68.34475088119507
11	-313.85614	21.634642	-272.06244	-351.62646	-199.53207	14.665412	-164.68619	-216.62556	110.0	110.0	18149	-78.488014	3.650745	-66.93877	-95.1608	-78.48796	3.6501322	-67.16793	-95.22346	77.535805	0.3567535	75.58124017715454
12	-312.06052	24.624603	-278.05267	-360.24866	-206.21915	14.641868	-164.99254	-221.19502	110.0	110.0	19799	-85.405396	3.7437787	-73.450294	-102.361984	-85.4054	3.7429533	-73.57565	-102.55675	84.452225	0.36926618	82.8464047908783
13	-220.81326	33.86066	-184.3382	-314.09344	-209.91487	7.8790717	-196.9349	-219.28252	110.0	110.0	21449	-92.15252	3.8724105	-79.89326	-109.98209	-92.15251	3.8718033	-80.3527	-110.096825	91.24797	0.3727993	90.31038284301758
14	-209.95946	9.761373	-185.80022	-221.81462	-203.69742	11.743278	-174.95998	-217.68394	110.0	110.0	23099	-98.46351	4.094097	-86.304245	-118.21475	-98.463646	4.0932527	-86.08687	-118.216034	97.61144	0.36404836	97.70664930343628
15	-210.8332	8.0079	-191.31857	-221.21863	-212.26514	4.8368077	-205.22038	-219.6847	110.0	110.0	24749	-104.734215	4.354083	-90.90672	-124.81449	-104.734184	4.3533216	-90.70069	-124.2816	103.89333	0.36278218	105.3571765422821
16	-207.92305	13.174582	-163.91565	-217.79214	-209.57907	10.355972	-191.1522	-225.81299	110.0	110.0	26399	-110.719055	4.5377235	-96.17939	-132.585	-110.71908	4.5373707	-96.14498	-132.92432	109.918816	0.36543214	112.85868573188782
17	-209.78487	6.8602495	-197.2622	-221.99892	-206.41655	11.940645	-182.9994	-222.57086	110.0	110.0	28049	-116.536705	4.7458644	-101.204575	-139.21834	-116.536835	4.7455964	-101.04373	-139.57419	115.77528	0.36618987	120.17795991897583
18	-206.96506	8.407065	-185.69385	-220.33025	-207.7452	11.421681	-184.91495	-222.42914	110.0	110.0	29699	-122.198265	4.887392	-106.48464	-146.09254	-122.19829	4.8878303	-106.443565	-146.37242	121.47386	0.36757487	127.62929916381836
19	-208.10352	9.579802	-191.0972	-219.10251	-207.86943	11.069493	-182.53578	-220.00813	110.0	110.0	31349	-127.65476	4.9982953	-111.55003	-150.26427	-127.65472	4.9993157	-111.17419	-150.88702	126.9704	0.37324235	135.061616897583
20	-212.65056	4.681305	-201.68636	-218.80267	-206.39754	7.7653494	-192.00174	-218.32266	110.0	110.0	32999	-132.95418	5.134188	-116.49258	-158.61179	-132.95427	5.134789	-116.42868	-158.31433	132.28108	0.3671671	142.49007439613342
21	-206.06761	9.66589	-186.3754	-221.5096	-208.25725	14.478205	-169.76398	-219.95685	110.0	110.0	34649	-138.17786	5.2778068	-121.4744	-164.42766	-138.17769	5.2791367	-121.43184	-163.92175	137.53783	0.37203792	149.8563094139099
22	-207.3725	12.775276	-181.07611	-221.20328	-202.45688	7.987378	-191.90172	-214.80357	110.0	110.0	36299	-143.27406	5.341657	-126.46964	-169.17897	-143.27412	5.342688	-126.24443	-169.3091	142.65227	0.37297162	156.99649477005005
23	-207.02142	11.978517	-169.23712	-220.68506	-210.1501	6.8116426	-200.0367	-218.40332	110.0	110.0	37949	-148.3343	5.4568157	-130.95247	-175.72325	-148.33415	5.458973	-130.78365	-175.40598	147.73547	0.3786554	164.47568273544312
24	-205.46303	14.72417	-163.92987	-218.65009	-204.41936	11.30524	-179.68752	-217.42856	110.0	110.0	39599	-153.35912	5.543129	-135.68555	-180.8538	-153.35918	5.5454755	-135.53717	-180.03775	152.76576	0.38555914	171.89340233802795
25	-208.3625	8.984444	-183.54962	-222.66148	-207.68771	15.892556	-166.65692	-218.99513	110.0	110.0	41249	-158.15034	5.5960135	-140.39876	-185.96474	-158.15034	5.597705	-140.12782	-185.1017	157.58104	0.39073032	179.45222806930542
26	-207.5987	12.485584	-176.69128	-219.87645	-209.47786	9.29834	-189.92677	-221.50195	110.0	110.0	42899	-162.81949	5.704461	-144.83032	-190.67137	-162.81935	5.706947	-144.56558	-190.23686	162.24594	0.39583665	186.6166877746582
27	-205.53215	12.84268	-177.60574	-223.97462	-200.70712	10.845649	-182.24077	-214.33151	110.0	110.0	44549	-167.42453	5.7783837	-148.96127	-195.64392	-167.42456	5.7814584	-148.76129	-194.79797	166.89539	0.3911266	194.07413244247437
28	-205.4539	13.687205	-172.35287	-220.09535	-205.73698	13.034651	-180.31541	-219.7747	110.0	110.0	46199	-171.94347	5.8035846	-153.06824	-199.66266	-171.94337	5.8066864	-152.9287	-199.5999	171.40648	0.39933267	201.50421786308289
29	-206.05241	13.761926	-179.29086	-222.07999	-204.50447	14.281358	-172.07608	-218.78525	110.0	110.0	47849	-176.34764	5.9125733	-157.26569	-205.48134	-176.34753	5.916393	-156.95952	-204.6618	175.86552	0.4044976	208.7145175933838
30	-200.40143	19.016233	-144.19313	-221.17764	-209.91882	6.4609566	-200.61443	-220.04866	110.0	110.0	49499	-180.63342	5.9396644	-161.04343	-208.12996	-180.63324	5.9441094	-161.01747	-207.12874	180.12811	0.41065392	216.11073279380798
31	-198.16243	20.26758	-145.289	-222.55336	-202.48024	13.667664	-173.25928	-219.76746	110.0	110.0	51149	-184.76218	6.0418615	-165.09229	-212.57649	-184.76224	6.0461316	-164.88881	-211.92586	184.29053	0.42215306	223.7645125389099
32	-207.31306	12.80475	-175.64069	-219.25558	-204.25099	5.9969263	-196.02994	-213.2634	110.0	110.0	52799	-188.84787	6.160589	-168.72937	-217.23607	-188.84782	6.164887	-168.51572	-216.377	188.35664	0.43525648	231.17437171936035
33	-201.76947	11.315723	-179.48492	-220.57845	-198.90984	10.935003	-182.0077	-216.5922	110.0	110.0	54449	-192.78728	6.2478166	-172.21683	-220.74606	-192.78734	6.253025	-172.14899	-220.92107	192.34518	0.44650394	238.61027240753174
34	-199.85017	17.860971	-154.88278	-219.98271	-199.0294	23.52264	-155.37083	-221.62646	110.0	110.0	56099	-196.71912	6.3376064	-175.91759	-224.62462	-196.71896	6.3433623	-175.79788	-225.44685	196.25847	0.4488251	245.58373832702637
35	-202.31847	12.133502	-182.47845	-224.03978	-197.10535	11.2599125	-170.80644	-210.98663	110.0	110.0	57749	-200.63103	6.4499207	-179.585	-229.66747	-200.631	6.456704	-179.51752	-229.5437	200.16808	0.46321148	252.9743881225586
36	-205.88457	14.617854	-168.76605	-222.52058	-199.16861	13.629902	-171.82526	-219.47067	110.0	110.0	59399	-204.38223	6.4949975	-182.85863	-233.79562	-204.38196	6.5020084	-182.88898	-233.45898	203.95247	0.46795005	260.4056839942932
37	-197.79086	22.003675	-148.18422	-220.96272	-203.26445	12.77411	-178.85826	-220.9003	110.0	110.0	61049	-208.09406	6.5719028	-186.1968	-238.09445	-208.09404	6.5793495	-186.10216	-237.4138	207.65129	0.48821595	267.47527742385864
38	-203.40651	9.847162	-187.3586	-219.07336	-203.66806	15.055482	-163.09473	-221.27328	110.0	110.0	62699	-211.69254	6.671086	-189.15709	-242.44496	-211.69241	6.678678	-189.23776	-242.04724	211.23935	0.497938	274.9363648891449
39	-205.53151	9.868632	-188.56743	-223.28818	-209.32866	7.178874	-190.07549	-216.51329	110.0	110.0	64349	-215.21536	6.7750673	-192.41545	-244.04514	-215.21523	6.782236	-192.30997	-243.80118	214.81903	0.50728214	282.3796727657318
40	-207.81296	11.850436	-175.65692	-221.03098	-198.38387	10.798807	-179.3683	-216.59238	110.0	110.0	65999	-218.65186	6.8903923	-195.19539	-249.27008	-218.65176	6.8987284	-195.27002	-248.93529	218.24663	0.5232973	289.4549915790558
41	-203.88696	12.813447	-182.04831	-222.54428	-198.58983	16.828281	-164.44217	-220.9267	110.0	110.0	67649	-222.0289	7.0003448	-198.39104	-253.89676	-222.0288	7.0091333	-198.11981	-253.93636	221.62	0.52692795	296.9034643173218
42	-203.86957	16.055616	-170.20363	-223.86304	-200.05508	14.15974	-174.66518	-215.74742	110.0	110.0	69299	-225.33315	7.061006	-201.19792	-256.50858	-225.333	7.070047	-200.85039	-256.49216	224.94997	0.54138815	304.4017262458801
43	-204.68666	11.897212	-183.91125	-220.72043	-201.16594	10.159326	-186.3565	-216.78885	110.0	110.0	70949	-228.57523	7.1349654	-204.02386	-258.44742	-228.57501	7.145973	-203.74612	-259.5026	228.21234	0.5561688	311.83140754699707
44	-205.63847	10.449817	-188.48096	-221.01556	-206.24614	7.6493297	-188.20888	-214.09055	110.0	110.0	72599	-231.62521	7.2176733	-206.99341	-264.89194	-231.62518	7.2281933	-206.62755	-264.34772	231.24527	0.552075	319.2893042564392
45	-208.76411	13.93382	-167.66292	-223.22136	-195.54544	10.703195	-179.155	-214.79585	110.0	110.0	74249	-234.71489	7.265942	-209.76839	-268.25803	-234.7145	7.2772183	-209.41844	-268.06027	234.34445	0.5750621	326.39844369888306
46	-204.73213	15.321159	-167.77399	-225.20699	-206.59244	12.005264	-182.03209	-219.65158	110.0	110.0	75899	-237.76204	7.3682537	-212.54329	-269.62646	-237.76193	7.378664	-212.3259	-268.9811	237.4007	0.5830416	333.45898485183716
47	-202.1736	16.031586	-168.23866	-220.08737	-199.83536	19.539204	-157.30626	-220.74263	110.0	110.0	77549	-240.65323	7.458242	-215.3284	-275.1669	-240.65317	7.4691067	-215.0742	-274.3459	240.25006	0.5875462	341.3007628917694
48	-204.96756	16.164122	-163.7234	-222.39894	-201.44118	13.152588	-178.74454	-220.70596	110.0	110.0	79199	-243.5657	7.5570965	-217.8617	-277.74207	-243.56572	7.5672345	-217.79666	-276.847	243.23035	0.60105586	348.3527879714966
49	-200.14159	12.463708	-177.45232	-218.22417	-196.83568	15.11312	-171.89879	-217.55814	110.0	110.0	80849	-246.38472	7.6712956	-220.4185	-281.57028	-246.3845	7.681727	-219.94937	-281.13498	246.02708	0.61025333	355.82997846603394
50	-203.19148	12.176767	-178.1764	-221.24423	-200.60794	12.767664	-180.59665	-219.80438	110.0	110.0	82499	-249.15486	7.7326274	-222.8362	-285.14847	-249.15477	7.7428236	-222.82895	-284.46716	248.78633	0.634879	363.16004848480225
51	-200.83034	10.587595	-181.29753	-216.61284	-203.16873	14.085618	-174.98015	-222.8953	110.0	110.0	84149	-251.81113	7.80064	-225.56311	-288.49307	-251.81091	7.8124537	-225.33679	-287.4793	251.47714	0.63773936	370.61002826690674
52	-204.58014	15.491641	-162.77232	-222.86868	-198.00188	15.477312	-167.9764	-219.29129	110.0	110.0	85799	-254.45499	7.935967	-227.85632	-291.17337	-254.45511	7.9475207	-227.76212	-290.679	254.09962	0.6644668	377.62602186203003
53	-208.30173	11.717677	-183.63878	-224.55316	-191.73264	18.493486	-161.10419	-214.83711	110.0	110.0	87449	-257.02966	8.049157	-230.2119	-294.20157	-257.02945	8.061629	-230.14085	-294.44815	256.7051	0.6792297	384.6899845600128
54	-201.29472	11.2036915	-179.03181	-221.20212	-191.59247	21.50758	-131.62483	-209.48929	110.0	110.0	89099	-259.55215	8.131441	-232.57791	-297.14	-259.55188	8.143674	-232.57999	-297.16647	259.20065	0.68391824	392.03373622894287
55	-196.373	16.502752	-167.73735	-217.20518	-196.21883	11.372036	-181.08896	-214.21097	110.0	110.0	90749	-262.0005	8.261339	-235.05312	-298.13757	-262.00052	8.274051	-234.69809	-297.95807	261.67334	0.70027816	399.4340057373047
56	-205.98538	11.362406	-183.16785	-221.0615	-201.9263	10.022328	-181.52924	-218.24263	110.0	110.0	92399	-264.33643	8.359813	-237.11089	-304.03275	-264.33618	8.371499	-237.15222	-303.21432	263.99323	0.7010001	406.8508560657501
57	-198.18132	14.893416	-158.7334	-217.87985	-202.65274	10.221844	-185.02051	-217.94257	110.0	110.0	94049	-266.5728	8.421769	-239.35645	-305.8766	-266.5727	8.434236	-239.33043	-305.52676	266.25082	0.7006582	414.28142380714417
58	-207.45958	6.799288	-195.03331	-220.51723	-203.64595	15.143115	-179.0754	-229.66364	110.0	110.0	95699	-268.83966	8.536254	-241.37714	-309.81064	-268.83954	8.548424	-241.46072	-308.48157	268.51883	0.7160347	421.8143711090088
59	-198.63077	15.452255	-172.36435	-221.6555	-201.35461	8.632945	-185.33636	-213.74226	110.0	110.0	97349	-271.00317	8.613742	-243.5487	-312.27277	-271.0028	8.625863	-243.40575	-311.01648	270.70505	0.7302685	429.27555990219116
60	-199.3105	17.977037	-163.21362	-224.56561	-198.15158	14.261761	-165.4711	-212.02008	110.0	110.0	98999	-273.12057	8.744547	-245.65034	-314.58853	-273.12064	8.756893	-245.6448	-313.5723	272.82114	0.7313351	436.7207112312317
61	-204.06813	14.540883	-166.90181	-225.34789	-194.7161	16.534779	-153.79149	-214.18506	110.0	110.0	100649	-275.22797	8.810187	-247.4397	-316.93298	-275.22784	8.822912	-247.2443	-315.69653	274.89145	0.7431815	444.02104902267456
62	-194.70844	16.719072	-153.16867	-215.51991	-202.56381	13.501406	-172.0938	-216.98723	110.0	110.0	102299	-277.2289	8.883504	-249.15851	-319.54605	-277.2288	8.895945	-249.43849	-317.8052	276.88947	0.7322572	451.479368686676
63	-189.60774	16.50604	-161.90865	-209.19115	-190.99158	24.138483	-134.55707	-211.35475	110.0	110.0	103949	-279.23447	8.944227	-251.06401	-323.33566	-279.23447	8.957402	-251.0094	-321.03516	278.941	0.72674614	458.9053542613983
64	-195.50569	16.849777	-152.43668	-216.09998	-183.01868	12.800698	-162.09845	-207.08188	110.0	110.0	105599	-281.1337	8.995907	-252.81862	-325.32864	-281.13342	9.009481	-253.06886	-323.22833	280.8295	0.73624367	466.42430686950684
65	-188.1628	15.0303545	-153.1628	-213.29387	-197.94746	11.947797	-173.72968	-214.59244	110.0	110.0	107249	-282.90125	9.054604	-254.64346	-324.16873	-282.90125	9.067619	-254.75294	-323.27856	282.5822	0.7413996	473.8911352157593
