Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
84	-2974.951	1829.8978	-713.25757	-6557.72	-3593.746	2607.7195	-795.05273	-10269.92	400.0	400.0	503999	-20531.982	10635.562	-1030.7798	-64668.81	-20532.113	10635.28	-1059.8894	-64720.03	3.804652	3.0745318	79.76159	-8.978669	20527.416	3204.644	3770.0957572460175
85	-3231.201	2032.415	-365.52142	-7562.349	-2940.2095	3046.2856	-676.15704	-10288.425	400.0	400.0	509999	-20633.33	10740.473	-938.6395	-65445.094	-20633.47	10740.162	-950.60895	-65422.273	3.7644467	3.1039128	78.18298	-10.808881	20629.555	3250.926	3813.4271895885468
86	-3893.2869	3347.057	-103.37759	-11501.133	-2863.1914	2165.1594	-179.96452	-7291.924	400.0	400.0	515999	-20799.574	10878.68	-847.9504	-66294.336	-20799.691	10878.412	-872.7873	-66199.766	3.7939396	3.0994608	79.43087	-8.954798	20795.467	3182.4966	3856.303316116333
87	-3548.9456	3172.5547	-1045.1654	-12596.682	-2227.85	1308.7983	-364.42938	-4591.004	400.0	400.0	521999	-20969.82	11021.998	-731.1704	-67013.055	-20969.936	11021.752	-769.9133	-66980.88	3.8757358	3.1897082	88.67396	-9.752967	20965.002	3243.0706	3900.080599784851
88	-4216.5815	3073.3171	-508.94452	-10761.073	-4147.4814	3086.101	-405.29105	-9259.919	400.0	400.0	527999	-21151.537	11210.192	-631.2864	-67689.625	-21151.662	11209.92	-679.15686	-67670.38	3.9148986	3.2346897	81.664474	-9.034356	21146.576	3305.982	3946.02686047554
89	-3019.1204	2941.6584	-315.55862	-11960.241	-5261.233	4463.897	-354.133	-16933.28	400.0	400.0	533999	-21282.527	11360.042	-568.32275	-68474.59	-21282.678	11359.732	-580.369	-68473.07	3.9951508	3.3777983	96.94349	-10.732988	21277.398	3268.491	3991.125657081604
90	-2169.6614	1365.6301	-443.94263	-5437.482	-3927.896	3108.599	-582.20654	-10841.497	400.0	400.0	539999	-21367.121	11507.152	-493.53864	-69287.836	-21367.275	11506.831	-484.06836	-69360.53	3.9063892	3.2843487	95.53665	-9.869766	21363.197	3185.6006	4034.0358867645264
91	-3201.4058	2597.8694	-457.9035	-9803.082	-2976.9248	2786.69	-783.3965	-8874.977	400.0	400.0	545999	-21496.975	11609.572	-445.64008	-70125.75	-21497.16	11609.203	-441.4322	-70187.555	3.9029043	3.245474	90.22815	-9.467866	21492.69	3187.9863	4077.2491040229797
92	-3153.169	3308.807	-367.30612	-11752.262	-1807.8699	1213.3945	-698.02234	-4610.864	400.0	400.0	551999	-21611.318	11738.821	-384.50797	-70750.5	-21611.496	11738.468	-380.32178	-70855.98	3.8291566	3.2756605	90.26413	-11.472344	21607.783	3105.724	4121.3156979084015
93	-4363.732	3388.8643	-641.6077	-11646.55	-3320.1382	2103.328	-430.31473	-8584.623	400.0	400.0	557999	-21800.783	11895.653	-342.97073	-71653.836	-21800.975	11895.283	-361.46677	-71698.914	3.8314009	3.2315269	92.1046	-9.774658	21796.922	3204.2886	4164.485590219498
94	-2508.1958	1439.5786	-293.8705	-6365.8677	-3270.6807	1589.2118	-1558.7062	-6827.815	400.0	400.0	563999	-21927.3	11991.97	-312.1342	-72024.6	-21927.486	11991.602	-350.65784	-72034.13	3.9213042	3.2939584	88.673096	-11.453904	21922.94	3328.3123	4209.392943620682
95	-3043.114	1493.9552	-850.31195	-6339.5986	-9298.563	9705.771	-1230.4545	-29808.447	400.0	400.0	569999	-22020.326	12083.756	-293.1451	-72528.97	-22020.527	12083.343	-342.59378	-72569.97	3.9201255	3.2384832	81.42778	-9.713492	22016.068	3412.6726	4255.39311504364
96	-4340.0503	2558.0461	-1119.5514	-8525.67	-3177.4753	1890.0682	-994.89716	-7269.925	400.0	400.0	575999	-22190.562	12190.67	-309.60608	-73062.31	-22190.736	12190.32	-347.54724	-73055.586	3.9251971	3.3828166	90.96384	-9.6864195	22186.104	3473.44	4299.930024862289
97	-3838.8792	2190.0378	-735.83215	-8922.566	-7853.7256	8945.852	-118.58417	-32566.076	400.0	400.0	581999	-22303.037	12253.95	-341.1337	-73423.32	-22303.195	12253.628	-372.20383	-73477.14	3.9313638	3.3512828	92.38559	-8.981382	22298.81	3524.062	4345.126259803772
98	-2827.9678	2853.237	-211.54434	-11259.781	-6757.793	10277.359	-528.30835	-36799.71	400.0	400.0	587999	-22399.09	12339.099	-350.54846	-74121.37	-22399.262	12338.766	-373.30927	-74185.695	3.9505308	3.3496215	81.504745	-10.941618	22394.754	3506.9766	4389.679268360138
99	-3570.2227	2434.7322	-647.07367	-8686.468	-3766.0066	1870.3821	-966.131	-6848.5146	400.0	400.0	593999	-22506.734	12445.756	-329.03394	-74817.48	-22506.938	12445.362	-363.67596	-74880.0	3.9871242	3.425509	79.61994	-9.422727	22502.88	3549.3713	4435.838184595108
100	-3749.9375	3798.2297	-749.21	-15950.821	-4604.65	4401.3276	-766.6541	-13547.153	400.0	400.0	599999	-22695.227	12573.048	-297.3851	-75155.11	-22695.469	12572.576	-325.12003	-75157.9	3.891267	3.2774594	94.11768	-8.665516	22691.855	3521.769	4481.341881752014
