Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-278.93692	19.267708	-261.1463	-320.72455	-214.74654	4.971106	-205.38364	-222.26372	110.0	110.0	1649	-4.1492352	1.19881	0.28908724	-7.9241514	-4.1460247	1.2043114	0.24811156	-7.877959	3.9047198	0.490077	6.592214345932007
2	-280.19614	21.94656	-252.44711	-334.5936	-204.90295	8.721467	-188.73975	-214.81602	110.0	110.0	3299	-9.748567	2.450011	-4.4894857	-18.535847	-9.748566	2.4502656	-4.447668	-18.519451	9.27182	0.09971495	18.09519338607788
3	-290.6317	26.70314	-258.2203	-351.2552	-195.40198	19.304201	-157.06148	-216.63708	110.0	110.0	4949	-17.19344	2.57275	-10.676788	-27.169054	-17.193405	2.57283	-10.566027	-27.154255	16.479803	0.09574728	28.77700400352478
4	-282.64886	25.941778	-250.9762	-345.76996	-193.98834	19.256426	-146.47415	-214.12666	110.0	110.0	6599	-24.112427	2.6465733	-17.113169	-35.213036	-24.112429	2.6467433	-17.034063	-35.34345	23.303392	0.12187226	39.62878441810608
5	-274.49442	18.386326	-229.425	-311.96762	-191.07088	23.50978	-131.93697	-214.87225	110.0	110.0	8249	-30.610638	2.7159622	-23.082897	-42.19619	-30.61067	2.7168489	-23.14944	-42.253933	29.790144	0.13618131	50.14554286003113
6	-289.36847	33.52754	-250.42651	-356.59454	-201.83044	10.010951	-189.21141	-217.67917	110.0	110.0	9899	-36.843403	2.7624445	-29.365955	-48.465145	-36.843323	2.7634635	-29.437874	-48.59536	36.011917	0.15053266	60.68705081939697
7	-276.24377	27.95758	-249.78668	-344.53308	-208.98616	7.632263	-193.2436	-216.71582	110.0	110.0	11549	-42.849804	2.797921	-34.75885	-55.03566	-42.849777	2.799588	-34.718433	-55.005676	42.006725	0.16484527	70.99939513206482
8	-292.56012	31.692904	-251.44681	-346.1679	-195.92249	18.656254	-160.07924	-214.20882	110.0	110.0	13199	-48.68576	2.8399315	-39.68524	-60.862194	-48.685734	2.8405614	-39.7328	-60.769947	47.828808	0.17704329	81.70631527900696
9	-286.59442	23.988497	-254.78596	-340.67526	-185.26144	31.482368	-128.91844	-218.4209	110.0	110.0	14849	-54.271076	2.8781683	-44.791603	-67.05357	-54.271088	2.8791518	-44.995815	-67.14028	53.40593	0.18865423	92.90150022506714
10	-281.4893	19.582306	-252.66232	-328.5739	-196.67061	19.836353	-143.14482	-217.4879	110.0	110.0	16499	-59.5956	2.8846984	-49.817894	-72.774864	-59.595577	2.8858562	-49.938305	-73.20311	58.727547	0.20257032	104.6227457523346
11	-290.11685	30.57717	-244.01656	-352.39847	-203.61897	8.161279	-190.05258	-213.85805	110.0	110.0	18149	-64.70574	2.9165847	-55.094078	-77.38307	-64.70576	2.9174728	-54.938305	-77.62383	63.829094	0.22245482	116.32041358947754
12	-283.13867	30.586359	-241.82399	-360.39203	-186.13156	29.722534	-103.14012	-211.76514	110.0	110.0	19799	-69.56701	2.9354763	-59.68587	-82.68551	-69.566925	2.937077	-59.2969	-82.5952	68.670044	0.23398027	128.92754554748535
