Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-310.34674	23.90296	-277.72955	-368.0128	-215.71689	8.641514	-198.06473	-232.89777	110.0	110.0	1649	-4.6275206	1.3063467	0.3207488	-8.591946	-4.6261883	1.3070229	0.18983954	-8.5554285	4.2669635	0.6351519	7.1089928150177
2	-324.73334	33.53344	-264.2064	-379.11212	-210.2622	6.3424664	-198.88737	-216.91795	110.0	110.0	3299	-10.668387	2.7902744	-4.891718	-20.331831	-10.6683855	2.790115	-4.8653593	-20.495855	10.050511	0.14441258	17.040826559066772
3	-313.7408	37.69599	-247.59619	-383.29593	-207.51477	8.313641	-196.85435	-222.27321	110.0	110.0	4949	-19.043898	3.1142821	-11.0777855	-30.5355	-19.044031	3.1139922	-11.087829	-30.462685	18.225046	0.15055302	26.522459745407104
4	-317.2195	21.345903	-288.95096	-365.0072	-208.9462	5.2298126	-197.86311	-214.97093	110.0	110.0	6599	-26.783588	3.4050293	-17.512926	-38.88843	-26.78357	3.404959	-17.520313	-38.978233	25.81073	0.19228993	36.127294301986694
5	-313.85367	23.979673	-276.71204	-359.44394	-211.95284	7.5399823	-198.48302	-220.62227	110.0	110.0	8249	-34.218132	3.5281541	-24.15181	-48.06111	-34.21812	3.5280843	-24.182644	-47.879787	33.17961	0.22561188	45.765278577804565
6	-325.4811	30.11441	-277.38757	-375.16412	-210.80742	10.100485	-186.14941	-222.63797	110.0	110.0	9899	-41.28445	3.6015186	-30.635075	-55.85878	-41.284435	3.6016674	-30.652231	-56.144283	40.204185	0.24772918	55.41412925720215
7	-321.99118	32.573616	-281.00388	-399.28983	-206.13257	9.280152	-185.24759	-216.13481	110.0	110.0	11549	-48.29347	3.6275046	-37.0118	-63.345882	-48.293514	3.6280367	-37.0947	-63.55738	47.217186	0.2713564	64.7665913105011
8	-324.2008	30.439018	-285.17758	-371.2419	-207.15369	14.941894	-166.5338	-218.02051	110.0	110.0	13199	-55.17336	3.654673	-43.37193	-70.05551	-55.17331	3.6549225	-43.422905	-69.91581	54.097557	0.30040383	73.00827527046204
9	-319.19553	28.03133	-297.6393	-395.00833	-207.70891	7.6621447	-192.79495	-218.88464	110.0	110.0	14849	-62.0381	3.707127	-49.72859	-76.99607	-62.038067	3.7078536	-49.67124	-76.855156	60.96714	0.31655827	80.45005536079407
10	-317.0587	33.31904	-277.043	-390.53278	-198.42972	10.73373	-182.96591	-214.18828	110.0	110.0	16499	-68.78394	3.7221355	-56.00622	-84.125435	-68.78398	3.7232795	-55.87305	-83.87656	67.72343	0.34462875	88.1215386390686
11	-318.40887	32.057045	-277.27878	-383.6169	-207.45761	11.189132	-187.07504	-224.83034	110.0	110.0	18149	-75.42831	3.7863085	-62.313374	-90.74793	-75.42827	3.7879887	-62.13418	-90.858765	74.38339	0.35709736	96.10514736175537
12	-318.91055	36.208393	-263.98376	-366.31342	-213.02487	7.807718	-200.9937	-223.98808	110.0	110.0	19799	-82.13563	3.8385973	-68.5926	-97.44569	-82.13551	3.8407059	-68.69149	-97.96701	81.09702	0.3738799	103.68883514404297
13	-221.93695	34.18199	-197.6422	-320.91034	-207.9425	6.7720037	-199.14247	-220.0991	110.0	110.0	21449	-88.493614	3.8676233	-74.550385	-104.582756	-88.49343	3.8703613	-74.58858	-104.35211	87.48494	0.38446125	112.11172890663147
14	-204.2022	17.36466	-164.54643	-224.18266	-197.31924	11.968764	-178.59741	-216.40794	110.0	110.0	23099	-94.43651	4.1298084	-81.0268	-111.17304	-94.43645	4.1324573	-80.964584	-111.66142	93.49555	0.36940697	120.25257468223572
15	-207.07951	11.26856	-183.27866	-221.03543	-207.29944	7.4715075	-194.08144	-221.97049	110.0	110.0	24749	-100.32603	4.356084	-86.58684	-117.51079	-100.32591	4.35828	-86.618706	-118.12074	99.42486	0.3687108	128.31000304222107
16	-204.97124	10.674834	-186.49432	-221.37216	-206.71928	12.825169	-175.6956	-217.97774	110.0	110.0	26399	-106.090836	4.481886	-92.75746	-123.4883	-106.09081	4.4839497	-92.581184	-124.177986	105.24479	0.3714203	135.99239373207092
17	-206.38628	10.652771	-177.52333	-222.68071	-198.92795	19.802456	-151.42935	-220.42413	110.0	110.0	28049	-111.66337	4.670639	-98.97414	-130.74393	-111.66331	4.672232	-98.83356	-131.16867	110.854164	0.37820095	143.69600009918213
