Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-335.39392	27.872253	-294.54163	-374.5345	-206.7406	13.565181	-171.03668	-220.90552	110.0	110.0	1649	-3.5753846	0.61527485	0.2742952	-5.687543	-3.5702326	0.6320963	0.3774181	-5.6306553	3.2078786	0.38576236	6.995635509490967
2	-316.71823	27.991043	-285.4747	-395.64114	-211.7844	12.560141	-182.62856	-226.3426	110.0	110.0	3299	-4.733369	0.8109824	-2.4278657	-8.083324	-4.733347	0.81004083	-2.5208526	-8.065716	4.2496266	0.07778198	20.412747621536255
3	-313.4184	21.307178	-268.5325	-354.99274	-212.45212	6.4183416	-205.23938	-222.19984	110.0	110.0	4949	-6.3129315	0.9810746	-3.6432028	-10.440292	-6.313015	0.9803827	-3.6079438	-10.333841	5.7738743	0.063299716	33.63769030570984
4	-326.04773	29.627996	-284.90555	-382.2814	-212.88924	5.7315545	-201.63571	-219.83534	110.0	110.0	6599	-7.9303837	1.178142	-4.7138076	-13.4583845	-7.93046	1.1780835	-4.7160687	-13.214794	7.32961	0.07003157	46.95909905433655
5	-313.62314	25.732342	-280.411	-388.26736	-212.72209	6.226944	-202.62451	-222.38823	110.0	110.0	8249	-9.556753	1.3842478	-5.811812	-15.494818	-9.556799	1.3845086	-5.7809887	-15.32615	8.879536	0.07465964	60.51074838638306
6	-322.58917	31.177128	-286.7048	-391.38736	-206.19003	11.786404	-173.6393	-218.21933	110.0	110.0	9899	-11.15877	1.5713487	-6.834079	-18.408222	-11.158761	1.5719919	-6.825642	-18.337616	10.41783	0.08529687	73.72648048400879
7	-322.30548	27.50047	-287.8411	-398.9663	-206.14546	6.957069	-196.28003	-216.67325	110.0	110.0	11549	-12.706417	1.7487084	-7.9784846	-20.288431	-12.706448	1.749016	-7.851151	-20.36099	11.894055	0.091927715	87.04674863815308
8	-323.68176	22.106598	-293.93912	-377.71893	-205.11186	17.019375	-168.57347	-223.40628	110.0	110.0	13199	-14.228454	1.8931745	-9.139349	-22.057928	-14.228496	1.8933775	-9.123651	-22.193466	13.361282	0.10303376	100.83797216415405
9	-324.3372	28.127186	-282.3047	-384.80585	-208.30917	11.34105	-179.44347	-221.56454	110.0	110.0	14849	-15.697094	2.0089645	-10.148765	-24.104498	-15.697155	2.0090325	-10.126491	-24.018269	14.783911	0.11309692	114.15262174606323
10	-324.20502	27.323511	-290.74103	-380.82788	-206.84451	13.141351	-173.08728	-222.94673	110.0	110.0	16499	-17.135069	2.1131837	-11.265851	-25.48811	-17.135166	2.113254	-11.243306	-25.371119	16.171415	0.12057373	127.61821174621582
