Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-329.90424	28.139177	-289.46027	-381.6709	-213.9178	7.3869104	-201.73715	-224.94044	110.0	110.0	1649	-10.024872	4.5149736	0.38923725	-21.16425	-10.019913	4.5232363	0.32914934	-21.148092	9.505329	0.93237156	5.535998344421387
2	-322.40186	26.627537	-292.03152	-368.08972	-207.25496	11.215305	-189.60385	-220.35516	110.0	110.0	3299	-33.823437	9.493091	-13.796999	-57.72373	-33.823383	9.49309	-13.761205	-57.921032	32.908154	0.26123372	13.466519355773926
3	-307.58295	18.533705	-282.63312	-347.54773	-211.56369	7.344823	-200.89674	-222.20465	110.0	110.0	4949	-63.405243	8.619987	-43.039913	-86.17264	-63.40543	8.619802	-43.017666	-86.14367	62.378212	0.28660226	22.454769372940063
4	-319.02084	30.057076	-277.29022	-390.7937	-213.84729	4.638611	-206.587	-220.74629	110.0	110.0	6599	-90.56745	8.24886	-71.058395	-114.74394	-90.56754	8.24843	-71.32425	-114.64998	89.59563	0.31824926	32.02609419822693
5	-311.52533	21.713726	-286.81104	-363.00476	-209.7009	10.444564	-191.24277	-221.76108	110.0	110.0	8249	-116.17583	7.8030624	-97.063896	-140.63911	-116.17592	7.8036084	-96.75872	-140.53387	115.24126	0.3712143	40.519675493240356
6	-312.99384	20.718159	-284.25543	-366.0535	-199.108	21.387608	-139.3225	-215.23695	110.0	110.0	9899	-140.4749	7.6233935	-121.28302	-166.52571	-140.47475	7.6239576	-121.34516	-165.87679	139.5563	0.4010927	48.40188145637512
7	-304.6847	24.523952	-262.56012	-369.9479	-212.75797	8.942772	-195.44456	-225.09036	110.0	110.0	11549	-163.15735	7.2678337	-143.99652	-189.75536	-163.15741	7.268083	-144.37207	-188.89082	162.22215	0.42989346	56.34240245819092
8	-318.50204	23.592104	-281.38303	-366.03268	-209.15686	13.042694	-177.46623	-226.58095	110.0	110.0	13199	-184.21706	6.970369	-165.20244	-211.35982	-184.21707	6.9702716	-165.56621	-211.58247	183.32155	0.44517878	63.94178915023804
9	-328.5998	22.736979	-289.50598	-361.7764	-213.36887	4.979699	-206.7609	-222.1814	110.0	110.0	14849	-203.86383	6.6533923	-185.55754	-228.48955	-203.86386	6.653314	-186.04184	-228.99135	202.96323	0.47249874	72.06256365776062
10	-321.9012	32.80989	-280.14938	-384.52267	-202.80067	11.598995	-184.59082	-216.16167	110.0	110.0	16499	-222.19969	6.4150796	-204.09259	-246.75566	-222.19966	6.4157047	-204.7778	-247.22897	221.30353	0.51034784	80.35926651954651
11	-316.92	27.42221	-280.36008	-378.09036	-202.82419	15.049643	-174.03181	-222.92421	110.0	110.0	18149	-239.05255	6.1419024	-221.97525	-264.61206	-239.05237	6.142471	-222.1387	-264.7393	238.15195	0.52679366	92.88369059562683
12	-304.74045	21.183376	-269.8815	-354.28894	-205.93893	9.506888	-183.5705	-218.00352	110.0	110.0	19799	-254.61586	5.928573	-237.63847	-278.64545	-254.61586	5.9287777	-237.99725	-278.64435	253.70634	0.5499118	102.9029803276062
13	-225.32231	36.481083	-183.77591	-330.7338	-208.02432	13.361825	-171.12997	-218.3299	110.0	110.0	21449	-268.85294	5.7541027	-252.40852	-294.5202	-268.85272	5.7544875	-252.4953	-294.20407	267.99045	0.5578762	112.70685577392578
14	-208.99869	6.831957	-195.10912	-219.5428	-206.73164	12.988422	-188.03876	-225.42917	110.0	110.0	23099	-281.43707	5.6414804	-264.48935	-307.00894	-281.4372	5.641876	-264.54092	-306.78525	280.59448	0.5449261	123.0748245716095
