Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-315.0761	27.34385	-273.87204	-384.2931	-209.22176	8.12632	-194.35814	-219.07767	110.0	110.0	1649	-4.663134	1.3564606	0.18322593	-9.355367	-4.6570034	1.3689592	0.2587268	-9.362879	4.3055058	0.655033	4.7187275886535645
2	-316.31018	24.863457	-284.5636	-367.48486	-208.71054	14.958083	-166.4278	-223.8086	110.0	110.0	3299	-10.605763	2.7274427	-4.324079	-21.006262	-10.605744	2.7275305	-4.329279	-20.971037	9.984448	0.16206573	12.91755223274231
3	-329.51468	28.230398	-290.30612	-380.4397	-213.66768	7.362415	-197.63252	-223.07643	110.0	110.0	4949	-18.78453	3.1761668	-10.053166	-30.645342	-18.784418	3.1770637	-10.080531	-30.875286	17.963997	0.18383451	20.983039617538452
4	-319.47128	22.991863	-278.5364	-369.3319	-205.32251	19.056204	-159.4021	-223.15326	110.0	110.0	6599	-26.340923	3.3172686	-15.694056	-38.90748	-26.34083	3.3184674	-15.746106	-39.106495	25.400166	0.214142	29.065520524978638
5	-322.61453	29.334127	-292.45502	-378.34302	-204.85226	10.931945	-180.80466	-215.14334	110.0	110.0	8249	-33.408314	3.429197	-21.753164	-46.420155	-33.408237	3.430827	-21.80673	-46.458843	32.395912	0.24295114	37.301199436187744
6	-319.62366	26.84831	-284.46436	-370.44205	-205.9218	11.528529	-183.16542	-217.67268	110.0	110.0	9899	-40.024807	3.4196362	-27.747616	-52.973602	-40.0247	3.4207604	-27.866365	-53.105278	39.002373	0.25442195	45.27640128135681
7	-324.5159	30.152445	-289.52298	-390.81253	-213.50113	6.935381	-196.92029	-221.73009	110.0	110.0	11549	-46.36747	3.4480464	-33.7884	-59.7178	-46.367447	3.4496975	-33.756977	-60.12367	45.319412	0.26800725	53.46986269950867
8	-323.564	27.509558	-279.51266	-375.37512	-203.58588	15.274946	-165.79128	-223.2776	110.0	110.0	13199	-52.422146	3.430499	-39.99655	-65.97101	-52.422123	3.4322383	-39.887997	-65.637024	51.36913	0.28521544	61.30221462249756
9	-322.96054	28.160475	-271.5257	-397.90244	-204.163	9.479523	-181.98378	-217.00215	110.0	110.0	14849	-58.370018	3.410249	-45.7136	-74.22582	-58.37008	3.4115431	-45.65643	-73.88882	57.317703	0.30121434	69.22902202606201
10	-311.0203	29.858868	-271.1848	-372.73532	-207.45312	13.432909	-173.79231	-219.5009	110.0	110.0	16499	-64.08931	3.43814	-51.095966	-80.04856	-64.08929	3.439633	-51.28686	-79.63301	63.032322	0.31617904	77.03153872489929
11	-326.09064	30.626625	-284.33368	-391.82153	-205.79878	7.958094	-193.34924	-216.37106	110.0	110.0	18149	-69.623375	3.4625924	-56.63677	-85.710205	-69.6234	3.4644725	-56.50661	-85.33189	68.57298	0.33040246	85.19842076301575
12	-325.8068	26.308544	-282.77225	-369.07843	-207.73486	8.963333	-193.41138	-219.9289	110.0	110.0	19799	-74.9378	3.5297065	-61.84267	-91.41379	-74.93783	3.5322	-61.694508	-91.16884	73.90943	0.34765145	93.4125165939331
13	-221.15227	43.829956	-176.40285	-359.2962	-203.51987	13.249696	-173.64523	-220.97278	110.0	110.0	21449	-79.93572	3.571065	-66.59863	-96.75733	-79.93566	3.5726452	-66.31229	-96.46973	78.91015	0.34248278	102.94579076766968
14	-205.29004	16.118298	-157.61427	-223.38817	-200.56534	10.926341	-181.9558	-213.96828	110.0	110.0	23099	-84.4613	3.7415633	-71.20641	-101.33802	-84.4614	3.7430599	-70.837265	-101.438286	83.49328	0.32693744	113.18876791000366
15	-205.05508	11.981299	-170.6543	-216.72208	-208.77068	9.505301	-186.24869	-218.71567	110.0	110.0	24749	-88.72015	3.9440002	-75.81471	-106.610535	-88.720085	3.9450738	-75.53018	-106.47035	87.794334	0.32024896	121.98212099075317
16	-203.69849	10.959587	-179.47816	-221.30917	-205.6384	10.627192	-185.37872	-225.56421	110.0	110.0	26399	-92.8446	4.0852046	-80.10429	-111.49947	-92.844734	4.0865374	-79.84647	-111.22374	91.979385	0.31967092	130.4503993988037
17	-203.79706	14.37244	-156.44093	-217.8862	-204.25992	9.432747	-182.5988	-217.63243	110.0	110.0	28049	-96.710846	4.192442	-84.16731	-115.52006	-96.71084	4.1941085	-83.845726	-115.37107	95.87495	0.3179599	139.05533027648926
18	-206.28079	7.7861905	-188.84753	-219.12732	-198.87813	12.487482	-175.63791	-214.5591	110.0	110.0	29699	-100.36532	4.3694544	-87.825615	-119.5618	-100.36535	4.371261	-87.62185	-119.03515	99.59278	0.31769902	147.02392625808716
19	-199.10548	18.35478	-148.10576	-217.09784	-196.81563	11.041679	-180.84183	-212.28778	110.0	110.0	31349	-103.79618	4.6166115	-91.679756	-123.648834	-103.796135	4.61855	-91.49729	-123.54817	103.02819	0.32349387	155.0612015724182
20	-204.04068	11.884426	-178.9661	-216.91351	-198.752	11.370162	-182.21599	-218.8499	110.0	110.0	32999	-107.22741	4.7257524	-94.615875	-127.14658	-107.22744	4.7278047	-94.61852	-126.85676	106.4971	0.32468292	163.45454049110413
21	-204.59648	12.405611	-173.09125	-221.7676	-198.29823	13.798433	-172.15167	-214.18704	110.0	110.0	34649	-110.45263	4.849295	-97.74823	-131.11742	-110.45258	4.8521843	-97.71662	-130.93448	109.7703	0.3278902	171.88464522361755
22	-195.58464	16.492132	-167.03189	-218.7206	-187.42737	24.94111	-140.94154	-210.10098	110.0	110.0	36299	-113.514824	4.98187	-100.755745	-133.8753	-113.51474	4.9837565	-100.7214	-133.75046	112.8467	0.33788332	180.16413569450378
23	-203.28915	13.4524975	-179.92926	-223.50371	-200.69315	14.401077	-167.72113	-217.87752	110.0	110.0	37949	-116.46031	5.1058507	-103.58402	-138.80022	-116.46031	5.108358	-103.5595	-138.5015	115.82189	0.35094392	188.61258935928345
24	-203.58519	12.85696	-181.18842	-220.9308	-189.56564	22.98459	-133.15501	-216.77223	110.0	110.0	39599	-119.303055	5.169622	-106.374084	-141.5407	-119.303116	5.1724615	-106.22582	-141.11171	118.67782	0.3564755	196.9986469745636
25	-195.60341	13.436562	-168.81071	-215.78857	-196.23256	12.414084	-178.20044	-217.33798	110.0	110.0	41249	-121.953674	5.2759314	-108.65954	-144.5153	-121.953514	5.279165	-108.60097	-143.9011	121.324356	0.37131047	205.40504050254822
26	-200.62099	14.259518	-166.2103	-218.24866	-195.0762	17.256828	-166.75732	-216.05084	110.0	110.0	42899	-124.47109	5.4065375	-110.90572	-147.50412	-124.4712	5.409545	-111.03246	-147.09535	123.871216	0.3840307	213.36126351356506
27	-194.67668	22.797867	-127.97338	-221.52112	-188.76384	22.587662	-137.5248	-214.78206	110.0	110.0	44549	-126.810265	5.508959	-113.15429	-150.43645	-126.810234	5.5123835	-113.288055	-149.95453	126.23775	0.39337698	222.544095993042
28	-198.73103	18.236519	-157.91464	-220.86342	-189.75285	17.057602	-165.04826	-212.31447	110.0	110.0	46199	-129.12794	5.626599	-115.333176	-153.29587	-129.12779	5.63029	-115.45233	-152.85492	128.54855	0.40270463	231.9774923324585
29	-197.86832	14.77751	-167.94812	-214.6647	-189.32776	15.162229	-151.14001	-204.8661	110.0	110.0	47849	-131.29027	5.734949	-117.44098	-155.04996	-131.2903	5.739509	-117.45554	-154.56102	130.7377	0.41004923	240.1271779537201
30	-195.28047	18.795275	-153.59688	-219.42152	-207.80188	7.5240006	-194.37384	-218.54526	110.0	110.0	49499	-133.34258	5.8744993	-119.245766	-156.31023	-133.3425	5.8788857	-119.20216	-155.94768	132.78711	0.41685504	248.72573685646057
31	-192.007	18.318893	-134.17879	-213.97464	-187.74033	18.583735	-159.1789	-212.11986	110.0	110.0	51149	-135.27686	5.991009	-121.17447	-160.01962	-135.27678	5.9952774	-120.858025	-160.10236	134.76013	0.43183824	257.2779519557953
32	-202.01793	12.817199	-177.17137	-219.03314	-195.93124	21.469902	-136.60562	-214.59625	110.0	110.0	52799	-137.12811	6.106378	-122.928955	-161.65201	-137.128	6.111054	-122.8628	-161.6035	136.60188	0.43450072	265.51114225387573
33	-193.35376	27.398058	-131.55182	-218.35802	-197.62772	19.708157	-157.748	-220.08176	110.0	110.0	54449	-138.94594	6.2515507	-124.152794	-164.79422	-138.94588	6.255794	-124.242424	-164.2347	138.47147	0.441593	273.5146152973175
34	-188.75204	27.615322	-127.15367	-225.85829	-194.803	19.82335	-149.55882	-215.57968	110.0	110.0	56099	-140.57	6.390463	-125.37155	-166.42424	-140.56996	6.39524	-125.2145	-165.68517	140.06825	0.4496418	281.84015822410583
35	-193.3015	16.444326	-170.76825	-218.41447	-201.04208	12.378352	-182.86174	-217.30711	110.0	110.0	57749	-142.13145	6.5567346	-126.23289	-168.21597	-142.1314	6.561367	-126.32463	-167.22226	141.63844	0.45500356	290.2980513572693
36	-195.07271	21.282751	-138.10077	-221.77953	-182.26578	29.761194	-138.02283	-211.02687	110.0	110.0	59399	-143.65794	6.68103	-127.36296	-168.72606	-143.65776	6.68572	-127.20262	-168.61142	143.15218	0.46376392	298.67511439323425
37	-195.04391	15.618463	-161.8737	-214.68523	-193.77727	11.750261	-178.92212	-218.84042	110.0	110.0	61049	-145.11711	6.814508	-128.27913	-169.52415	-145.1171	6.820241	-128.13867	-170.2301	144.64531	0.46759388	307.1229784488678
38	-196.03885	17.860529	-153.53651	-223.66408	-181.02328	21.43844	-139.90651	-214.52357	110.0	110.0	62699	-146.46156	6.9152923	-128.97704	-171.66255	-146.46129	6.922198	-129.14455	-172.10332	145.99419	0.4791333	315.3188211917877
39	-196.70955	12.593831	-166.9184	-212.58083	-195.08652	19.431557	-155.19208	-209.45444	110.0	110.0	64349	-147.68658	7.0363173	-130.14603	-173.83163	-147.68645	7.04199	-129.95187	-174.33376	147.22151	0.49035752	323.6108286380768
40	-186.74342	17.860521	-158.78198	-214.85132	-200.58502	13.501898	-179.6076	-220.50732	110.0	110.0	65999	-148.95164	7.159563	-130.7653	-175.59485	-148.95157	7.1660004	-130.62825	-176.15057	148.51811	0.49526486	331.6107828617096
41	-191.62437	18.212635	-148.79575	-213.04427	-197.47464	15.088774	-167.20781	-212.27663	110.0	110.0	67649	-150.07579	7.287946	-131.51605	-177.06944	-150.07565	7.2939324	-131.42029	-177.8378	149.61882	0.50251836	340.61229825019836
42	-202.06839	12.354089	-174.83156	-216.99046	-187.54367	13.023749	-162.99493	-200.94736	110.0	110.0	69299	-151.18658	7.36765	-132.29768	-179.01634	-151.18654	7.3733387	-132.1924	-179.67432	150.75366	0.506369	350.2707631587982
43	-188.5386	15.098979	-157.69864	-213.38411	-185.38652	21.982075	-155.86342	-215.91515	110.0	110.0	70949	-152.2184	7.5043244	-132.58336	-180.68639	-152.21826	7.5098414	-132.53337	-180.9763	151.75252	0.51506144	358.3532147407532
44	-195.33932	14.983964	-166.8951	-216.46393	-186.53645	21.940554	-140.54431	-221.56078	110.0	110.0	72599	-153.22755	7.578283	-133.1579	-182.3321	-153.22751	7.5837493	-133.19948	-181.96382	152.79494	0.5173094	366.7701416015625
45	-188.87483	18.863958	-153.35954	-213.74821	-192.43616	9.56664	-171.34525	-206.27135	110.0	110.0	74249	-154.17517	7.66592	-133.96028	-183.49588	-154.17508	7.671517	-133.98566	-183.58144	153.72232	0.52695096	375.37099838256836
46	-194.92628	17.166708	-168.1653	-229.53535	-187.3993	23.20614	-132.52274	-214.524	110.0	110.0	75899	-155.11009	7.793847	-134.41792	-185.64514	-155.1098	7.8004255	-134.6072	-185.4547	154.67914	0.52400297	384.02631640434265
47	-191.303	13.29792	-167.65245	-211.39273	-174.59285	43.433193	-53.547665	-215.4426	110.0	110.0	77549	-155.91971	7.9217706	-135.20618	-186.21944	-155.91954	7.9275537	-135.14946	-186.69527	155.49121	0.5316064	392.70585680007935
48	-182.69392	17.844873	-144.58072	-209.21362	-194.2643	14.466398	-163.25105	-208.96303	110.0	110.0	79199	-156.66893	8.01976	-135.63861	-187.38715	-156.66875	8.025376	-135.83919	-187.49838	156.25098	0.53079903	402.93196845054626
49	-188.76686	16.04506	-165.20456	-215.45668	-186.76103	18.145054	-154.60014	-206.06442	110.0	110.0	80849	-157.40266	8.108324	-136.32353	-188.50687	-157.40259	8.114981	-136.34874	-188.11319	156.97842	0.54529536	412.85333824157715
50	-180.08702	22.208082	-131.89082	-205.39684	-186.19794	24.232143	-133.94395	-213.32947	110.0	110.0	82499	-158.09563	8.228525	-136.76445	-188.8722	-158.09544	8.235029	-136.66292	-188.60976	157.69684	0.55252355	423.2787184715271
51	-190.59268	17.623196	-133.55638	-207.49457	-192.28938	20.86058	-148.87202	-217.94168	110.0	110.0	84149	-158.71022	8.330245	-137.12494	-190.88539	-158.71008	8.335517	-137.14333	-189.94795	158.307	0.56607664	433.9181487560272
52	-184.58803	14.412539	-156.33829	-205.10258	-186.44955	21.052135	-138.98865	-216.89827	110.0	110.0	85799	-159.34544	8.447165	-137.58794	-191.4975	-159.34544	8.45316	-137.62447	-191.06137	158.97406	0.56972957	445.9000723361969
53	-187.69095	13.066749	-157.19945	-204.11005	-189.63687	12.480311	-169.38626	-216.7433	110.0	110.0	87449	-159.95242	8.557381	-137.87105	-192.80934	-159.95224	8.563877	-138.0286	-192.20107	159.51964	0.57417345	456.5103876590729
