Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-318.86188	20.734005	-295.45547	-366.0093	-210.51091	10.169343	-191.05988	-224.1127	110.0	110.0	1649	-3.3914013	0.61346287	0.35461795	-6.222988	-3.3947725	0.6026824	0.18558252	-6.320405	3.0519173	0.4115812	7.121091365814209
2	-309.80823	16.626953	-288.55634	-353.75653	-212.82425	4.178169	-204.90276	-218.77748	110.0	110.0	3299	-4.615877	0.774793	-2.6516848	-8.771415	-4.615943	0.7748854	-2.607673	-8.845562	4.1281414	0.08083485	20.41771912574768
3	-309.8925	20.671026	-279.47104	-360.53735	-209.94199	10.514535	-189.91846	-221.92836	110.0	110.0	4949	-6.1770244	0.9287207	-3.7574625	-11.265613	-6.1769586	0.9286715	-3.7288287	-11.21151	5.6390243	0.06874009	33.87345623970032
4	-320.31342	29.582056	-284.29828	-380.57666	-208.44675	9.678304	-192.82986	-223.47871	110.0	110.0	6599	-7.8412127	1.1452378	-4.616176	-13.634427	-7.841225	1.1450859	-4.5232325	-13.621039	7.2435536	0.07310936	47.215352296829224
5	-318.45493	26.29242	-276.82294	-367.12338	-213.14897	13.288776	-174.25752	-220.69904	110.0	110.0	8249	-9.54949	1.3427819	-5.810245	-16.017483	-9.549526	1.3429184	-5.787139	-16.11225	8.88498	0.07605878	60.62296676635742
6	-317.1792	26.141943	-280.27222	-365.07742	-205.56137	16.01832	-159.95511	-217.41766	110.0	110.0	9899	-11.22038	1.5206014	-6.9131656	-18.139542	-11.220388	1.5210773	-6.815285	-18.369453	10.49526	0.080738746	73.75122857093811
7	-322.0585	22.333405	-286.12274	-371.54858	-209.00789	9.759993	-189.19577	-218.01483	110.0	110.0	11549	-12.851571	1.6892068	-8.071624	-20.27685	-12.85156	1.6892647	-8.129592	-20.351006	12.058383	0.086920515	86.72849488258362
8	-330.94806	24.772228	-283.35403	-376.3511	-209.08696	9.480669	-191.83762	-218.6083	110.0	110.0	13199	-14.447593	1.8163679	-9.321648	-22.225056	-14.447614	1.8164744	-9.277701	-22.33452	13.60222	0.09675005	100.0924801826477
9	-315.80145	23.166275	-284.9156	-359.90353	-201.76106	19.081907	-158.03685	-220.05077	110.0	110.0	14849	-16.025635	1.9527732	-10.431367	-24.197403	-16.025587	1.9529213	-10.453834	-24.105534	15.121848	0.105650775	113.49349355697632
10	-328.67148	30.312763	-262.27676	-378.44183	-210.26437	8.882233	-187.10962	-218.31366	110.0	110.0	16499	-17.52539	2.0659351	-11.741427	-26.199923	-17.52539	2.0662675	-11.811593	-25.999483	16.573269	0.113287695	126.92298650741577
