Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
29	-1306.115	891.17645	-235.78229	-2787.165	-1738.7073	1216.9851	-484.9934	-4883.2017	110.0	110.0	47849	-1301.0615	752.5268	-38.034054	-4732.8887	1278.5231	1986.657	453.07666087150574
30	-1692.6649	932.99677	-587.63086	-3572.2737	-1314.0693	862.7263	-299.85147	-3019.7861	110.0	110.0	49499	-1259.4185	754.68317	-25.859108	-4699.9116	1236.9181	1940.2607	469.7973036766052
31	-1218.8683	573.3956	-639.1703	-2830.0818	-1575.976	1349.9315	-148.8943	-4190.5557	110.0	110.0	51149	-1201.0599	751.31555	-2.6841574	-4672.08	1177.9252	1898.106	491.29182386398315
32	-1088.7604	822.3972	-186.80559	-2869.244	-1339.9647	792.7745	-108.252815	-2846.493	110.0	110.0	52799	-1142.8096	751.2003	58.65827	-4616.459	1120.1589	1846.1707	508.6869099140167
33	-1295.9957	764.30707	-262.90933	-2786.3242	-1452.1077	722.48254	-187.45866	-2615.0842	110.0	110.0	54449	-1083.5846	743.21765	123.11504	-4542.1387	1060.3647	1799.2004	524.8758268356323
34	-1143.5212	578.16125	-244.10603	-2407.2625	-2073.8735	1613.683	-764.72266	-6442.528	110.0	110.0	56099	-1026.587	735.2144	171.74512	-4372.6885	1003.0843	1773.0121	541.0445368289948
35	-1259.7289	747.89264	-296.52682	-3231.3801	-2254.3364	1588.0758	-550.29205	-6143.871	110.0	110.0	57749	-970.1571	726.43146	227.82726	-4281.7656	946.3197	1704.4961	557.3581268787384
36	-2443.381	2346.6406	-259.08353	-9293.461	-1283.0262	1544.961	-144.27252	-5494.879	110.0	110.0	59399	-907.6951	714.7127	261.33102	-4142.0117	884.00806	1648.0834	573.8779389858246
37	-2093.6646	1616.1326	-347.58704	-6410.0156	-1599.6404	969.59314	-197.4201	-4046.25	110.0	110.0	61049	-861.788	720.12506	296.82132	-4120.9053	838.2838	1601.6082	591.1033568382263
38	-1142.0358	511.11395	-230.25247	-2173.7795	-1268.9135	696.8986	-292.11066	-2589.808	110.0	110.0	62699	-805.47943	703.9361	325.30127	-4093.1348	782.57227	1553.4663	607.1203467845917
39	-1393.5746	800.3052	-141.94995	-2877.903	-1728.2246	994.78143	-568.4922	-3783.36	110.0	110.0	64349	-756.6319	696.0645	350.90634	-4129.1777	733.5239	1510.2173	623.5789818763733
40	-1105.5178	440.93604	-197.94624	-1864.6759	-1320.4424	1087.2866	-182.40312	-4138.4365	110.0	110.0	65999	-711.5488	689.08307	384.47604	-4095.0674	688.9756	1462.4104	640.423820734024
41	-1256.8257	759.28436	-158.67232	-2926.526	-925.1984	605.092	-56.077946	-2306.0798	110.0	110.0	67649	-664.77734	684.7521	395.95926	-4121.2886	641.6615	1435.3197	659.3423669338226
42	-1416.0032	972.97614	-396.57547	-4317.8984	-1772.6738	1004.02496	-190.84807	-3263.5312	110.0	110.0	69299	-612.10376	680.1425	438.9218	-4215.414	589.1807	1409.3683	676.7921569347382
43	-851.815	594.3443	-140.6051	-2462.5496	-1074.6381	339.08856	-537.40137	-1690.4166	110.0	110.0	70949	-559.195	670.4724	465.35025	-4103.254	535.9896	1381.2363	691.0058119297028
44	-1437.2797	917.5335	-135.13036	-3756.4023	-1369.8064	1140.8538	-286.88336	-3841.2039	110.0	110.0	72599	-515.80945	692.1839	514.403	-4738.6675	492.7134	1384.2267	705.276695728302
45	-1390.8951	619.6549	-523.44025	-2733.8457	-1522.5325	905.6613	-460.9074	-3696.629	110.0	110.0	74249	-471.95975	697.58606	591.46716	-4749.0693	448.5818	1378.6522	720.3069448471069
46	-1497.4376	571.9472	-509.71295	-2725.0342	-1454.4995	1177.7449	-297.46478	-3938.1692	110.0	110.0	75899	-423.28043	701.2299	690.9548	-4760.61	399.73505	1374.8273	736.4487648010254
47	-1286.3344	807.8385	-257.52756	-2980.4236	-1450.8651	1135.9574	-93.78427	-4371.987	110.0	110.0	77549	-367.4345	690.9987	756.6062	-4675.966	344.09253	1372.5776	753.2633318901062
48	-1146.0621	869.01044	-364.40964	-2956.9626	-1151.439	671.8978	-262.61948	-2464.3425	110.0	110.0	79199	-315.5977	677.65265	814.022	-4582.7417	291.81952	1400.1903	768.3668658733368
49	-1149.7043	658.0868	-165.21555	-2737.846	-1258.5886	832.4583	-252.41528	-2776.6091	110.0	110.0	80849	-254.9415	668.29736	874.8663	-4348.7617	231.20924	1418.0281	783.4683809280396
50	-1164.0232	598.899	-150.56493	-2417.2175	-860.0399	416.40714	-354.0674	-1701.7317	110.0	110.0	82499	-195.80719	652.8741	885.866	-4252.276	172.0768	1438.2081	803.8929798603058
51	-1661.6794	1185.6646	-247.50586	-4134.853	-1207.7761	976.2486	-432.90024	-4006.2454	110.0	110.0	84149	-136.04793	637.1682	910.8336	-4016.5955	112.35799	1441.934	823.729218006134
52	-1312.531	882.73773	-238.01996	-4063.2778	-1048.6448	406.67242	-429.50793	-1838.2716	110.0	110.0	85799	-86.1893	638.35443	930.05316	-3863.0525	62.69237	1446.1815	843.5692837238312
53	-1053.7225	560.4214	-240.07855	-2494.092	-1481.2145	1042.602	-214.15	-3339.0479	110.0	110.0	87449	-31.802624	633.67175	1036.2603	-3684.7239	8.60466	1402.1151	862.1546378135681
54	-1249.1243	1341.7769	-217.51085	-5419.357	-1326.1708	601.66296	-207.28697	-2105.028	110.0	110.0	89099	11.346133	644.69556	1117.9363	-3612.6997	-34.565163	1379.377	877.2991888523102
55	-979.42615	768.27405	-246.49365	-2500.4495	-1332.697	1075.7283	-26.627407	-3593.3435	110.0	110.0	90749	67.71088	653.71173	1197.8827	-3622.5354	-91.269615	1387.8523	891.6607129573822
56	-1366.0312	627.7359	-456.32986	-2552.2432	-1006.27673	570.03986	-388.35565	-2387.6484	110.0	110.0	92399	119.00058	658.54767	1243.3167	-3659.1392	-142.5752	1385.2092	909.6789147853851
57	-1084.5164	446.078	-541.3236	-2282.707	-1259.0211	1016.81964	-343.73236	-4099.9194	110.0	110.0	94049	172.10487	659.7469	1292.0441	-3645.6938	-195.36418	1358.2998	926.4570577144623
58	-1113.3348	848.3127	-103.22197	-3799.484	-1046.9629	983.48645	-232.99042	-3876.2102	110.0	110.0	95699	221.6392	661.534	1328.394	-3632.524	-244.97351	1338.1239	943.8057537078857
59	-710.2334	638.1115	-39.733677	-2168.6628	-1041.1888	931.33606	-177.41962	-3328.4233	110.0	110.0	97349	272.23364	657.3817	1353.5942	-3553.4685	-295.1951	1340.5144	962.2193858623505
60	-1423.2852	724.43286	-700.574	-3256.3203	-1180.8599	717.5272	-233.1173	-2697.2712	110.0	110.0	98999	321.48685	655.3049	1365.8317	-3555.2056	-344.97083	1369.7059	976.9749739170074
61	-901.0156	688.8974	-113.631096	-2209.9714	-983.45197	684.2169	-183.24509	-2451.5676	110.0	110.0	100649	371.37848	657.8691	1388.7106	-3516.3115	-394.7781	1336.9	992.1972827911377
62	-916.8447	485.3912	-203.81349	-2028.7426	-911.4652	536.58484	-214.79382	-1875.6191	110.0	110.0	102299	422.5618	650.2216	1410.8417	-3468.8115	-446.16174	1333.7363	1008.3574748039246
63	-1555.149	1418.6072	-459.85583	-5193.6157	-981.1129	978.90814	-221.41953	-3770.1194	110.0	110.0	103949	471.7261	646.8	1424.7595	-3424.4565	-494.7754	1258.3326	1023.047073841095
64	-1141.211	704.36035	-191.71078	-2928.0315	-1554.8171	1050.8202	-508.58694	-3891.265	110.0	110.0	105599	518.7327	639.94464	1433.9333	-3198.2332	-541.19495	1261.7106	1037.9273619651794
65	-849.33575	359.04648	-306.94473	-1657.8153	-967.2467	738.3489	-262.644	-2783.4377	110.0	110.0	107249	555.65076	634.4001	1458.4012	-3354.8677	-577.6192	1223.0594	1052.4884600639343
66	-1051.4707	1057.734	-55.05426	-4543.2197	-1079.3259	885.99274	-152.20877	-3056.1465	110.0	110.0	108899	589.7979	632.7386	1499.6617	-3298.1946	-611.6677	1187.4823	1067.442664861679
67	-1616.4495	1688.0569	-331.93503	-7265.358	-859.2624	769.4252	-105.422554	-2917.344	110.0	110.0	110549	628.453	632.1362	1532.6836	-3191.9097	-651.02325	1193.7524	1084.9464309215546
68	-1045.362	653.0407	-327.80322	-3080.9429	-730.3668	339.32977	-274.3116	-1282.082	110.0	110.0	112199	662.6882	637.14056	1613.2693	-3143.9758	-684.5307	1153.2257	1101.7382199764252
69	-944.68146	491.40015	-210.56303	-1666.1221	-861.6676	347.99527	-225.74052	-1452.0715	110.0	110.0	113849	691.7082	633.22626	1655.5814	-3092.7378	-713.1606	1160.4735	1117.3116307258606
70	-1148.8951	1134.2194	-79.47487	-4614.198	-769.38	374.738	-117.661804	-1145.4884	110.0	110.0	115499	723.76294	627.5891	1679.8849	-3009.294	-744.8475	1133.4806	1131.9324579238892
71	-1117.7992	1141.7332	-51.31283	-4832.744	-681.57214	371.14633	-148.96506	-1258.6256	110.0	110.0	117149	751.55426	620.7096	1706.563	-2824.4612	-772.6111	1108.1628	1146.611871957779
