Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
31	-99.88924	26.626535	-54.350407	-148.44073	-112.53081	27.669645	-81.58193	-181.22615	110.0	110.0	51149	-130.2344	12.124211	-97.63509	-173.39706	129.76149	0.43286383	320.9927451610565
32	-104.09614	18.398653	-74.05904	-137.89796	-83.687256	22.90459	-60.246	-135.69188	110.0	110.0	52799	-130.61278	12.175907	-97.43028	-174.6352	130.1492	0.41752106	331.15699577331543
33	-94.90165	19.546133	-63.79748	-140.47127	-78.05934	19.72011	-50.6459	-107.89326	110.0	110.0	54449	-131.05595	12.141517	-98.14333	-174.11206	130.60287	0.39794084	341.9538788795471
34	-90.06792	25.461458	-52.04651	-136.69557	-61.223045	17.73869	-24.129766	-81.92774	110.0	110.0	56099	-131.27852	12.29709	-98.012825	-175.4513	130.82538	0.39472237	352.5503535270691
35	-81.91844	21.15902	-39.111015	-118.93206	-85.9449	11.999225	-69.42793	-99.831184	110.0	110.0	57749	-131.2284	12.520839	-97.404655	-176.9382	130.74428	0.4049056	363.6151993274689
36	-78.031525	20.488262	-33.520557	-113.16858	-76.10059	17.406872	-53.8555	-105.45908	110.0	110.0	59399	-131.02795	12.637753	-96.93761	-177.91125	130.53963	0.39713594	373.4910159111023
37	-67.61088	14.413969	-44.81954	-91.275055	-61.71054	23.783424	-24.996513	-112.36534	110.0	110.0	61049	-130.76784	12.694891	-96.360855	-178.55362	130.26921	0.39484918	383.6550257205963
38	-78.024536	19.048855	-53.70885	-129.48892	-50.877514	14.121864	-31.486446	-64.540016	110.0	110.0	62699	-130.23407	12.666462	-95.83137	-179.67433	129.7348	0.4102119	394.1635994911194
39	-66.51766	13.113065	-45.469173	-91.43449	-73.286514	23.9389	-33.18576	-121.70643	110.0	110.0	64349	-129.65973	12.7681	-95.26287	-179.7022	129.15697	0.39117476	405.48673820495605
40	-54.21116	8.811309	-40.36238	-73.42754	-54.39618	18.893702	-24.406847	-87.34134	110.0	110.0	65999	-128.96182	12.848764	-94.81782	-179.96117	128.45364	0.41474235	416.3068337440491
41	-61.59914	18.975296	-41.408596	-106.834816	-50.80042	17.664968	-27.306477	-78.2548	110.0	110.0	67649	-127.94006	12.97133	-94.17909	-178.23141	127.42593	0.40313342	426.5831685066223
42	-64.25758	12.090211	-49.19094	-90.93864	-72.20253	11.892223	-48.136417	-86.38743	110.0	110.0	69299	-127.054985	13.0661545	-92.815674	-178.7634	126.54732	0.3997338	436.72030425071716
43	-62.22823	13.023376	-43.10329	-87.047714	-60.293922	16.691868	-36.60875	-101.33166	110.0	110.0	70949	-126.08787	13.366369	-91.36427	-176.31833	125.57983	0.41534927	447.24648356437683
44	-63.659122	19.344978	-29.913662	-107.71101	-44.709488	16.56127	-12.367091	-71.129005	110.0	110.0	72599	-125.075066	13.505315	-89.667915	-175.36484	124.551796	0.39629602	457.5674524307251
45	-62.41006	19.868647	-26.902868	-104.18062	-54.660797	9.22068	-38.135307	-71.95005	110.0	110.0	74249	-123.7662	13.567883	-88.241585	-178.82492	123.24411	0.42061582	467.62596464157104
46	-58.310226	16.881752	-30.107613	-91.07848	-51.89685	12.653988	-23.498564	-69.03781	110.0	110.0	75899	-122.30012	13.473948	-87.53076	-176.75063	121.77172	0.42976475	478.56370210647583
47	-49.42566	13.2102	-27.978273	-75.55313	-52.655663	19.890125	-29.14122	-91.44647	110.0	110.0	77549	-120.9462	13.312104	-86.39543	-175.25804	120.40387	0.39675462	488.3615539073944
48	-51.811905	18.949177	-14.071242	-86.33052	-48.849796	15.163773	-30.45328	-79.27148	110.0	110.0	79199	-119.35576	13.243825	-85.37713	-173.39203	118.8004	0.40030977	498.5435314178467
49	-50.60012	14.851448	-24.416994	-78.05994	-56.24486	18.394167	-34.501686	-85.359505	110.0	110.0	80849	-117.72789	12.981946	-84.00639	-169.9133	117.17619	0.4081841	509.5583555698395
50	-44.394943	12.201643	-16.888723	-65.29207	-46.37802	8.678029	-37.883926	-67.99741	110.0	110.0	82499	-116.141685	12.775782	-83.28822	-168.0003	115.60297	0.40618503	519.5467929840088
51	-50.91075	14.7587	-25.753439	-84.567375	-35.992622	9.325419	-13.086921	-45.810776	110.0	110.0	84149	-114.48561	12.548693	-82.52489	-167.25092	113.94426	0.37533173	530.4402720928192
52	-42.811527	17.12137	-18.291716	-86.581184	-46.29308	13.157188	-30.238897	-75.77424	110.0	110.0	85799	-112.96809	12.461086	-81.5338	-171.05879	112.41564	0.40276635	541.7101655006409
53	-42.881508	11.882895	-21.820093	-67.044426	-42.721466	14.745007	-15.298161	-61.530735	110.0	110.0	87449	-111.17182	12.462886	-79.90062	-169.32092	110.619545	0.39952895	552.1330914497375
54	-41.91413	9.955729	-27.36684	-66.10681	-42.45932	9.5153885	-25.882196	-57.228752	110.0	110.0	89099	-109.47812	12.240888	-79.11414	-166.91476	108.93511	0.39681175	561.9523177146912
55	-34.29285	10.7100935	-17.405083	-53.29542	-41.296925	10.377398	-26.57082	-60.592754	110.0	110.0	90749	-107.81115	12.266079	-78.087555	-165.58261	107.283485	0.3820966	572.0442223548889
56	-36.52421	10.755982	-23.83723	-64.39822	-40.79737	10.235002	-16.241411	-52.61574	110.0	110.0	92399	-106.04749	12.171333	-75.19167	-160.90909	105.5022	0.38778454	582.7630159854889
57	-35.06793	9.738821	-16.486015	-56.530483	-47.60012	35.669247	-19.68867	-152.20554	110.0	110.0	94049	-104.1697	12.049079	-73.85657	-159.02293	103.61466	0.37713128	593.0595495700836
58	-38.037106	9.900351	-19.809	-58.95207	-35.552452	6.647636	-25.303465	-44.997334	110.0	110.0	95699	-102.32696	11.960313	-72.38056	-155.3977	101.78086	0.37453598	603.5638289451599
59	-39.183884	8.533417	-26.31405	-57.52331	-29.436361	8.688455	-13.130201	-41.61943	110.0	110.0	97349	-100.54047	11.823703	-71.73529	-153.18774	99.99823	0.3619685	613.5554256439209
60	-33.076088	10.482313	-15.905205	-60.044262	-31.102077	8.512554	-11.151319	-40.80437	110.0	110.0	98999	-98.6271	11.665084	-70.75591	-150.72183	98.07533	0.37493095	623.1983296871185
61	-33.591263	10.086187	-18.336586	-54.95936	-31.895168	5.470119	-24.267057	-39.816483	110.0	110.0	100649	-96.76051	11.440973	-70.1066	-148.88205	96.21926	0.35188803	633.1167190074921
62	-36.288338	8.371608	-19.592035	-54.4963	-32.683342	7.6026077	-19.603083	-42.275993	110.0	110.0	102299	-94.97029	11.283409	-69.070854	-147.49721	94.43529	0.36679125	643.1532254219055
63	-37.551785	15.387011	-23.403568	-88.933975	-31.053778	7.4594545	-16.671698	-40.05826	110.0	110.0	103949	-93.24363	11.179084	-68.4	-143.53888	92.71385	0.36158916	652.7504382133484
64	-32.609406	8.20562	-18.58146	-49.342426	-29.00774	6.3935447	-17.791174	-37.683533	110.0	110.0	105599	-91.508194	11.119548	-67.274605	-141.63629	90.978874	0.35504076	661.641842842102
65	-32.282063	9.613714	-19.369871	-54.52963	-35.98838	8.146521	-22.362455	-46.919697	110.0	110.0	107249	-89.69085	10.943473	-66.37218	-140.27373	89.17297	0.34616628	670.2388806343079
