Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-26991.783	2938.2883	-21438.191	-32969.65	-20887.37	16879.016	-2954.6	-51299.45	400.0	400.0	5999	-406.10358	267.407	323.58145	-1612.1862	362.3893	1129.1326	71.06877827644348
2	-27541.23	2182.082	-23558.268	-31334.688	-9982.996	7037.108	-2168.1843	-28183.98	400.0	400.0	11999	-412.4828	371.669	829.3693	-1894.0692	337.00162	2305.6853	176.30777263641357
3	-26224.83	2707.8706	-22595.19	-30665.541	-4856.584	2573.6694	-1194.0425	-10977.672	400.0	400.0	17999	-58.778694	367.26157	1363.3667	-1786.2383	-18.795479	2286.9172	274.35382437705994
4	-13774.6455	10153.298	-1018.4491	-29089.006	-5820.904	3295.892	-845.2118	-9452.589	400.0	400.0	23999	275.737	408.58582	1675.2072	-1167.8445	-350.651	2008.5245	380.859619140625
5	-6558.712	3144.7695	-1601.9174	-13394.833	-3968.0234	3773.0522	-720.0662	-14471.086	400.0	400.0	29999	504.2407	387.54504	1710.8153	-1083.0172	-563.5535	1532.9146	490.007853269577
6	-4633.093	2327.8237	-1043.7703	-10437.273	-4505.4365	3947.8933	-565.1188	-13963.66	400.0	400.0	35999	574.12695	383.95187	1988.658	-1010.66077	-625.9996	1226.8119	602.4823942184448
7	-4548.7065	3624.1948	-1577.6895	-14430.699	-6081.8936	5871.7437	-615.9108	-21980.15	400.0	400.0	41999	642.67224	435.49326	2204.3467	-1119.0061	-688.6332	1010.2243	719.2431769371033
8	-2366.8896	1164.2225	-831.5505	-4158.131	-4497.5776	4209.4688	-602.673	-13505.59	400.0	400.0	47999	632.13983	446.57095	2227.7441	-1179.8965	-672.4495	834.3325	823.5959293842316
9	-2109.6565	1554.4197	-552.1035	-6685.282	-2132.5344	1239.1252	-505.74265	-3958.7703	400.0	400.0	53999	628.86414	452.32083	2229.9902	-1212.5587	-666.34875	698.7217	932.0017783641815
10	-3022.5608	1704.9961	-490.46628	-7577.2607	-3606.3872	3269.6978	-469.17215	-12144.789	400.0	400.0	59999	596.17346	434.65424	2230.4824	-1178.9718	-628.8226	609.3851	1043.0606136322021
11	-3799.7524	2742.026	-1632.9717	-12492.403	-2648.5645	1628.553	-466.2011	-5743.191	400.0	400.0	65999	530.4558	409.00745	2134.6326	-1067.462	-560.1558	526.93994	1164.7607202529907
12	-2207.7925	1124.0656	-757.2751	-4361.0967	-2722.7688	2642.4724	-373.1118	-10001.831	400.0	400.0	71999	465.95386	381.54092	1896.1685	-1092.7438	-492.9995	458.35196	1274.9907581806183
13	-2892.613	1983.9862	-727.2152	-6814.59	-2674.8206	2913.673	-403.50256	-8603.888	400.0	400.0	77999	390.85263	361.6786	1774.1483	-1196.9761	-415.25284	409.11203	1409.867826461792
14	-2131.0322	1443.7069	-708.02124	-5203.907	-3816.582	3317.445	-908.95605	-10660.834	400.0	400.0	83999	313.96304	335.2467	1611.2935	-1131.9187	-337.10507	362.35892	1537.6459429264069
15	-1974.3419	1074.8784	-380.8954	-4230.0044	-3250.3032	2910.391	-320.9895	-9563.755	400.0	400.0	89999	268.2743	310.24286	1414.2811	-1200.0266	-290.40182	333.62012	1664.349247455597
16	-2318.7744	1655.7018	-699.8447	-7330.4214	-2271.0552	1256.819	-373.9775	-3799.6694	400.0	400.0	95999	232.4415	290.76846	1294.6493	-1249.8673	-253.27292	302.36386	1791.594022512436
17	-2416.6233	1842.8685	-570.753	-6792.7954	-3047.2642	1382.1825	-1199.5098	-6587.312	400.0	400.0	101999	196.71739	272.04962	1188.8217	-1228.4639	-216.46161	279.8823	1925.0367965698242
18	-2614.3093	1456.1827	-416.8073	-5939.417	-2787.8364	2539.4414	-438.10812	-9645.513	400.0	400.0	107999	165.60558	262.88083	1207.4523	-1247.8888	-184.26208	271.29456	2090.6370623111725
19	-1462.2369	858.33746	-186.35922	-3476.6443	-1598.6995	1033.3787	-472.1825	-3352.0183	400.0	400.0	113999	143.59248	259.58664	1179.0366	-1235.2556	-161.95366	260.783	2255.025487422943
20	-2736.9126	1552.6093	-743.2092	-5476.066	-1822.0098	980.983	-469.8164	-3629.2278	400.0	400.0	119999	147.02493	264.68997	1165.7831	-1304.2131	-165.31862	265.55505	2407.1181271076202
21	-2511.237	2153.4229	-683.5249	-8225.606	-2301.1497	1215.7286	-562.2725	-4674.756	400.0	400.0	125999	148.76791	258.96933	1003.7274	-1307.6802	-166.5096	255.83954	2569.8066880702972
22	-1955.9409	894.50397	-507.13394	-3638.119	-2418.5466	1732.5823	-414.68063	-5856.8857	400.0	400.0	131999	141.53554	243.95222	977.77527	-1262.2274	-157.90005	238.77675	2721.446466445923
23	-2397.1765	1846.925	-433.97684	-6672.361	-1306.9963	599.68335	-209.13252	-2114.3535	400.0	400.0	137999	115.67699	233.94844	897.0778	-1237.6779	-131.30405	224.42734	2854.3164296150208
24	-2175.577	1529.09	-433.6112	-6320.2344	-2311.6646	1876.2163	-677.50977	-6803.1636	400.0	400.0	143999	98.19982	228.57541	831.18616	-1303.1869	-113.47474	216.77054	3019.93936252594
25	-1801.346	602.06866	-822.3094	-2889.7505	-2631.45	2384.837	-527.842	-8752.412	400.0	400.0	149999	87.85468	222.97789	767.2401	-1248.051	-102.911644	200.33542	3189.0438692569733
26	-1628.5492	793.8037	-647.9531	-3402.4526	-2971.5903	1614.2919	-551.9441	-6170.683	400.0	400.0	155999	87.87883	213.597	618.7629	-1385.6571	-102.51329	198.23775	3350.8592586517334
27	-1652.3987	834.1335	-626.39056	-3117.8389	-1981.9968	493.65427	-691.2004	-2538.122	400.0	400.0	161999	76.12086	207.55223	622.5968	-1427.4592	-89.879425	191.61224	3504.080107688904
28	-1364.9382	734.10236	-554.9142	-3507.606	-2549.3923	2422.009	-318.42767	-8132.138	400.0	400.0	167999	61.4826	201.44069	561.47754	-1405.0366	-74.732155	180.18588	3632.645996570587
29	-2103.3176	1679.8715	-499.2203	-6903.3506	-1673.2057	1082.7653	-548.53894	-3495.4875	400.0	400.0	173999	52.83444	195.86604	534.3021	-1359.2812	-65.940384	180.52365	3762.9267706871033
30	-1846.8242	823.37683	-838.9346	-3703.3638	-1185.2717	528.15924	-229.54494	-1982.9062	400.0	400.0	179999	48.03149	188.92805	486.0845	-1322.2421	-60.961235	171.82361	3894.4810564517975
31	-1297.5168	677.4949	-442.2145	-3025.034	-1440.4407	1076.3082	-452.059	-4179.804	400.0	400.0	185999	46.44964	181.47717	485.54007	-1368.0331	-59.00154	166.71233	4023.722090959549
32	-1974.0817	1084.0729	-731.872	-4639.1724	-1412.8555	620.0563	-616.66846	-2749.8286	400.0	400.0	191999	44.139404	178.09787	460.44595	-1311.4056	-56.653954	163.90498	4152.526163816452
33	-1875.0863	1010.71924	-690.922	-4008.385	-1996.4319	1618.5646	-214.2718	-5165.03	400.0	400.0	197999	46.212994	176.39339	415.00415	-1381.7614	-58.38605	163.14087	4279.400039196014
